"","word","list","list_type"
"1858","walker","78","orthographic"
"1859","warden","78","orthographic"
"1860","warmer","78","orthographic"
"1861","warmed","78","orthographic"
"1862","washes","78","orthographic"
"1863","washer","78","orthographic"
"1864","waiver","78","orthographic"
"1865","wastes","78","orthographic"
"1866","waived","78","orthographic"
"1867","walled","78","orthographic"
"1868","worsen","78","orthographic"
"1869","winded","78","orthographic"
"1870","wooded","78","orthographic"
"1871","worded","78","orthographic"
"1872","wormed","78","orthographic"
"1873","unlock","79","orthographic"
"1874","unload","79","orthographic"
"1875","undone","79","orthographic"
"1876","unborn","79","orthographic"
"1877","undead","79","orthographic"
"1878","unholy","79","orthographic"
"1879","unfold","79","orthographic"
"1880","uncool","79","orthographic"
"1881","untold","79","orthographic"
"1882","unions","79","orthographic"
"1883","unpaid","79","orthographic"
"1884","upload","79","orthographic"
"1885","unhook","79","orthographic"
"1886","unused","79","orthographic"
"1887","unsaid","79","orthographic"
"1888","unwrap","79","orthographic"
"1889","unmade","79","orthographic"
"1890","copies","80","orthographic"
"1891","cooler","80","orthographic"
"1892","copper","80","orthographic"
"1893","colder","80","orthographic"
"1894","copied","80","orthographic"
"1895","cooped","80","orthographic"
"1896","confer","80","orthographic"
"1897","capped","80","orthographic"
"1898","camper","80","orthographic"
"1899","copped","80","orthographic"
"1900","cipher","80","orthographic"
"1901","copier","80","orthographic"
"1902","comped","80","orthographic"
"1903","cooker","80","orthographic"
"1904","copter","80","orthographic"
"1905","choker","80","orthographic"
"1906","coiled","80","orthographic"
"1907","corked","80","orthographic"
"1908","cornea","80","orthographic"
"1909","codger","80","orthographic"
"1910","cotter","80","orthographic"
"1911","writes","81","orthographic"
"1912","walker","81","orthographic"
"1913","whores","81","orthographic"
"1914","wolves","81","orthographic"
"1915","whales","81","orthographic"
"1916","washes","81","orthographic"
"1917","wilder","81","orthographic"
"1918","waiver","81","orthographic"
"1919","wastes","81","orthographic"
"1920","waived","81","orthographic"
"1921","willed","81","orthographic"
"1922","whines","81","orthographic"
"1923","walled","81","orthographic"
"1924","welder","81","orthographic"
"1925","worsen","81","orthographic"
"1926","woolen","81","orthographic"
"1927","wooded","81","orthographic"
"1928","weaves","81","orthographic"
"1929","wedges","81","orthographic"
"1930","wilted","81","orthographic"
"1931","worded","81","orthographic"
"1932","wormed","81","orthographic"
"1933","poured","82","orthographic"
"1934","prayed","82","orthographic"
"1935","pinned","82","orthographic"
"1936","pegged","82","orthographic"
"1937","pumped","82","orthographic"
"1938","peeled","82","orthographic"
"1939","poised","82","orthographic"
"1940","peaked","82","orthographic"
"1941","pooped","82","orthographic"
"1942","padded","82","orthographic"
"1943","primed","82","orthographic"
"1944","prized","82","orthographic"
"1945","peeked","82","orthographic"
"1946","puffed","82","orthographic"
"1947","pitied","82","orthographic"
"1948","plowed","82","orthographic"
"1949","pawned","82","orthographic"
"1950","priced","82","orthographic"
"1951","peewee","82","orthographic"
"1952","premed","82","orthographic"
"1953","purged","82","orthographic"
"1954","pester","82","orthographic"
"1955","penned","82","orthographic"
"1956","pellet","82","orthographic"
"1957","pieced","82","orthographic"
"1958","probed","82","orthographic"
"1959","pasted","82","orthographic"
"1960","potted","82","orthographic"
"1961","patted","82","orthographic"
"1962","panned","82","orthographic"
"1963","peeper","82","orthographic"
"1964","peeved","82","orthographic"
"1965","pigpen","82","orthographic"
"1966","pecked","82","orthographic"
"1967","peeler","82","orthographic"
"1968","preyed","82","orthographic"
"1969","prided","82","orthographic"
"1970","paused","82","orthographic"
"1971","pained","82","orthographic"
"1972","peered","82","orthographic"
"1973","piqued","82","orthographic"
"1974","polled","82","orthographic"
"1975","petted","82","orthographic"
"1976","pewter","82","orthographic"
"1977","phased","82","orthographic"
"1978","peeped","82","orthographic"
"1979","biting","83","orthographic"
"1980","boxing","83","orthographic"
"1981","bonnie","83","orthographic"
"1982","baking","83","orthographic"
"1983","bodily","83","orthographic"
"1984","bowing","83","orthographic"
"1985","booing","83","orthographic"
"1986","basing","83","orthographic"
"1987","boning","83","orthographic"
"1988","boyish","83","orthographic"
"1989","botany","83","orthographic"
"1990","byline","83","orthographic"
"1991","bovine","83","orthographic"
"1992","biking","83","orthographic"
"1993","baying","83","orthographic"
"1994","bodice","83","orthographic"
"1995","bogies","83","orthographic"
"1996","busing","83","orthographic"
"1997","poking","84","orthographic"
"1998","posing","84","orthographic"
"1999","potion","84","orthographic"
"2000","peeing","84","orthographic"
"2001","puking","84","orthographic"
"2002","piling","84","orthographic"
"2003","plains","84","orthographic"
"2004","paging","84","orthographic"
"2005","prying","84","orthographic"
"2006","pacing","84","orthographic"
"2007","pining","84","orthographic"
"2008","poppin","84","orthographic"
"2009","piping","84","orthographic"
"2010","pawing","84","orthographic"
"2011","paving","84","orthographic"
"2012","plying","84","orthographic"
"2013","parkin","84","orthographic"
"2014","canned","85","orthographic"
"2015","candid","85","orthographic"
"2016","cashed","85","orthographic"
"2017","calmed","85","orthographic"
"2018","conned","85","orthographic"
"2019","capped","85","orthographic"
"2020","corned","85","orthographic"
"2021","camped","85","orthographic"
"2022","cartel","85","orthographic"
"2023","cloned","85","orthographic"
"2024","conked","85","orthographic"
"2025","coined","85","orthographic"
"2026","cranes","85","orthographic"
"2027","canoes","85","orthographic"
"2028","cabled","85","orthographic"
"2029","canker","85","orthographic"
"2030","cashes","85","orthographic"
"2031","carded","85","orthographic"
"2032","brakes","86","orthographic"
"2033","bosses","86","orthographic"
"2034","boards","86","orthographic"
"2035","beasts","86","orthographic"
"2036","blades","86","orthographic"
"2037","blanks","86","orthographic"
"2038","broads","86","orthographic"
"2039","braces","86","orthographic"
"2040","blames","86","orthographic"
"2041","bounds","86","orthographic"
"2042","boxers","86","orthographic"
"2043","blazes","86","orthographic"
"2044","booths","86","orthographic"
"2045","breeds","86","orthographic"
"2046","bloods","86","orthographic"
"2047","brands","86","orthographic"
"2048","blasts","86","orthographic"
"2049","beards","86","orthographic"
"2050","bosoms","86","orthographic"
"2051","braids","86","orthographic"
"2052","blonds","86","orthographic"
"2053","barons","86","orthographic"
"2054","braves","86","orthographic"
"2055","boughs","86","orthographic"
"2056","boasts","86","orthographic"
"2057","bogeys","86","orthographic"
"2058","bongos","86","orthographic"
"2059","blends","86","orthographic"
"2060","barges","86","orthographic"
"2061","bogies","86","orthographic"
"2062","burros","86","orthographic"
"2063","beeves","86","orthographic"
"2064","diaper","87","orthographic"
"2065","differ","87","orthographic"
"2066","dipped","87","orthographic"
"2067","divert","87","orthographic"
"2068","diesel","87","orthographic"
"2069","digger","87","orthographic"
"2070","dialed","87","orthographic"
"2071","divers","87","orthographic"
"2072","deader","87","orthographic"
"2073","diners","87","orthographic"
"2074","damper","87","orthographic"
"2075","dapper","87","orthographic"
"2076","dissed","87","orthographic"
"2077","duster","87","orthographic"
"2078","dinero","87","orthographic"
"2079","dispel","87","orthographic"
"2080","duller","87","orthographic"
"2081","dearer","87","orthographic"
"2082","dimmer","87","orthographic"
"2083","dimmed","87","orthographic"
"2084","cooler","88","orthographic"
"2085","cellar","88","orthographic"
"2086","caller","88","orthographic"
"2087","colder","88","orthographic"
"2088","cables","88","orthographic"
"2089","calmed","88","orthographic"
"2090","calves","88","orthographic"
"2091","camper","88","orthographic"
"2092","calmer","88","orthographic"
"2093","cabled","88","orthographic"
"2094","canker","88","orthographic"
"2095","claret","88","orthographic"
"2096","coiled","88","orthographic"
"2097","cutlet","88","orthographic"
"2098","callow","88","orthographic"
"2099","callus","88","orthographic"
"2100","canvas","89","orthographic"
"2101","caress","89","orthographic"
"2102","calves","89","orthographic"
"2103","cabins","89","orthographic"
"2104","camels","89","orthographic"
"2105","carats","89","orthographic"
"2106","carols","89","orthographic"
"2107","canals","89","orthographic"
"2108","cadets","89","orthographic"
"2109","canoes","89","orthographic"
"2110","callus","89","orthographic"
"2111","cashes","89","orthographic"
"2112","commas","89","orthographic"
"2113","causal","89","orthographic"
"2114","cancan","89","orthographic"
"2115","canons","89","orthographic"
"2116","rushed","90","orthographic"
"2117","runner","90","orthographic"
"2118","ranger","90","orthographic"
"2119","rubbed","90","orthographic"
"2120","render","90","orthographic"
"2121","rudder","90","orthographic"
"2122","ringer","90","orthographic"
"2123","rushes","90","orthographic"
"2124","rubies","90","orthographic"
"2125","ranges","90","orthographic"
"2126","rulers","90","orthographic"
"2127","rubles","90","orthographic"
"2128","renter","90","orthographic"
"2129","roofer","90","orthographic"
"2130","rapier","90","orthographic"
"2131","router","90","orthographic"
"2132","snakes","91","orthographic"
"2133","stakes","91","orthographic"
"2134","shakes","91","orthographic"
"2135","shaved","91","orthographic"
"2136","shares","91","orthographic"
"2137","shaped","91","orthographic"
"2138","shaken","91","orthographic"
"2139","shades","91","orthographic"
"2140","staked","91","orthographic"
"2141","stares","91","orthographic"
"2142","shaman","91","orthographic"
"2143","shaker","91","orthographic"
"2144","shined","91","orthographic"
"2145","shamed","91","orthographic"
"2146","sunken","91","orthographic"
"2147","shiner","91","orthographic"
"2148","shriek","91","orthographic"
"2149","shoves","91","orthographic"
"2150","seamen","91","orthographic"
"2151","shaves","91","orthographic"
"2152","soared","91","orthographic"
"2153","spares","91","orthographic"
"2154","silken","91","orthographic"
"2155","sicken","91","orthographic"
"2156","slayed","91","orthographic"
"2157","shaver","91","orthographic"
"2158","snaked","91","orthographic"
"2159","slaver","91","orthographic"
"2160","canyon","92","orthographic"
"2161","carbon","92","orthographic"
"2162","carrot","92","orthographic"
"2163","carton","92","orthographic"
"2164","cordon","92","orthographic"
"2165","cartel","92","orthographic"
"2166","carats","92","orthographic"
"2167","cavern","92","orthographic"
"2168","carols","92","orthographic"
"2169","carpal","92","orthographic"
"2170","castor","92","orthographic"
"2171","crayon","92","orthographic"
"2172","captor","92","orthographic"
"2173","callow","92","orthographic"
"2174","carded","92","orthographic"
"2175","cancan","92","orthographic"
"2176","canons","92","orthographic"
"2177","stakes","93","orthographic"
"2178","stains","93","orthographic"
"2179","stamps","93","orthographic"
"2180","stages","93","orthographic"
"2181","strips","93","orthographic"
"2182","stares","93","orthographic"
"2183","stacks","93","orthographic"
"2184","straps","93","orthographic"
"2185","stalls","93","orthographic"
"2186","stalks","93","orthographic"
"2187","swamps","93","orthographic"
"2188","stumps","93","orthographic"
"2189","spares","93","orthographic"
"2190","swarms","93","orthographic"
"2191","scalps","93","orthographic"
"2192","shanks","93","orthographic"
"2193","shards","93","orthographic"
"2194","snarls","93","orthographic"
"2195","stasis","93","orthographic"
"2196","setups","93","orthographic"
"2197","swampy","93","orthographic"
"2198","scampi","93","orthographic"
"2199","tucked","94","orthographic"
"2200","talker","94","orthographic"
"2201","tagged","94","orthographic"
"2202","tailed","94","orthographic"
"2203","tanker","94","orthographic"
"2204","tinker","94","orthographic"
"2205","ticked","94","orthographic"
"2206","topped","94","orthographic"
"2207","ticker","94","orthographic"
"2208","tended","94","orthographic"
"2209","tanked","94","orthographic"
"2210","teased","94","orthographic"
"2211","toured","94","orthographic"
"2212","teamed","94","orthographic"
"2213","titled","94","orthographic"
"2214","tanned","94","orthographic"
"2215","tilted","94","orthographic"
"2216","thawed","94","orthographic"
"2217","turret","94","orthographic"
"2218","tasked","94","orthographic"
"2219","tarred","94","orthographic"
"2220","tacked","94","orthographic"
"2221","tidied","94","orthographic"
"2222","tensed","94","orthographic"
"2223","termed","94","orthographic"
"2224","tugged","94","orthographic"
"2225","tented","94","orthographic"
"2226","mashed","95","orthographic"
"2227","masses","95","orthographic"
"2228","messes","95","orthographic"
"2229","mailed","95","orthographic"
"2230","mayhem","95","orthographic"
"2231","masked","95","orthographic"
"2232","muster","95","orthographic"
"2233","mapped","95","orthographic"
"2234","mocked","95","orthographic"
"2235","misled","95","orthographic"
"2236","madder","95","orthographic"
"2237","manned","95","orthographic"
"2238","mended","95","orthographic"
"2239","manger","95","orthographic"
"2240","maimed","95","orthographic"
"2241","mallet","95","orthographic"
"2242","mantel","95","orthographic"
"2243","mauled","95","orthographic"
"2244","maybes","95","orthographic"
"2245","miffed","95","orthographic"
"2246","madmen","95","orthographic"
"2247","musket","95","orthographic"
"2248","milked","95","orthographic"
"2249","mopped","95","orthographic"
"2250","mobbed","95","orthographic"
"2251","minted","95","orthographic"
"2252","moaned","95","orthographic"
"2253","mooned","95","orthographic"
"2254","mussed","95","orthographic"
"2255","malted","95","orthographic"
"2256","mussel","95","orthographic"
"2257","intact","96","orthographic"
"2258","intent","96","orthographic"
"2259","invent","96","orthographic"
"2260","invest","96","orthographic"
"2261","intern","96","orthographic"
"2262","indian","96","orthographic"
"2263","insert","96","orthographic"
"2264","insect","96","orthographic"
"2265","inject","96","orthographic"
"2266","inmate","96","orthographic"
"2267","intake","96","orthographic"
"2268","infect","96","orthographic"
"2269","insure","96","orthographic"
"2270","injure","96","orthographic"
"2271","inward","96","orthographic"
"2272","inbred","96","orthographic"
"2273","ingest","96","orthographic"
"2274","infamy","96","orthographic"
"2275","infirm","96","orthographic"
"2276","influx","96","orthographic"
"2277","infest","96","orthographic"
"2278","instep","96","orthographic"
"2279","indigo","96","orthographic"
"2280","snakes","97","orthographic"
"2281","slaves","97","orthographic"
"2282","stakes","97","orthographic"
"2283","shakes","97","orthographic"
"2284","shares","97","orthographic"
"2285","sharks","97","orthographic"
"2286","stocks","97","orthographic"
"2287","snacks","97","orthographic"
"2288","stages","97","orthographic"
"2289","shades","97","orthographic"
"2290","spaces","97","orthographic"
"2291","skates","97","orthographic"
"2292","sparks","97","orthographic"
"2293","spades","97","orthographic"
"2294","scales","97","orthographic"
"2295","shucks","97","orthographic"
"2296","stares","97","orthographic"
"2297","sneaks","97","orthographic"
"2298","stacks","97","orthographic"
"2299","shocks","97","orthographic"
"2300","snails","97","orthographic"
"2301","stalls","97","orthographic"
"2302","stalks","97","orthographic"
"2303","smacks","97","orthographic"
"2304","shafts","97","orthographic"
"2305","snorts","97","orthographic"
"2306","swamps","97","orthographic"
"2307","spasms","97","orthographic"
"2308","shacks","97","orthographic"
"2309","shaves","97","orthographic"
"2310","spares","97","orthographic"
"2311","swarms","97","orthographic"
"2312","scalps","97","orthographic"
"2313","shanks","97","orthographic"
"2314","shards","97","orthographic"
"2315","snarls","97","orthographic"
"2316","stasis","97","orthographic"
"2317","specks","97","orthographic"
"2318","snarky","97","orthographic"
"2319","curfew","98","orthographic"
"2320","cutter","98","orthographic"
"2321","curses","98","orthographic"
"2322","curves","98","orthographic"
"2323","corned","98","orthographic"
"2324","curing","98","orthographic"
"2325","cortex","98","orthographic"
"2326","curled","98","orthographic"
"2327","cartel","98","orthographic"
"2328","corset","98","orthographic"
"2329","cuffed","98","orthographic"
"2330","curved","98","orthographic"
"2331","curtsy","98","orthographic"
"2332","corked","98","orthographic"
"2333","cornea","98","orthographic"
"2334","cutlet","98","orthographic"
"2335","cuties","98","orthographic"
"2336","carded","98","orthographic"
"2337","stores","99","orthographic"
"2338","scores","99","orthographic"
"2339","shares","99","orthographic"
"2340","sharks","99","orthographic"
"2341","swords","99","orthographic"
"2342","storms","99","orthographic"
"2343","shores","99","orthographic"
"2344","snorts","99","orthographic"
"2345","stools","99","orthographic"
"2346","spares","99","orthographic"
"2347","swarms","99","orthographic"
"2348","spores","99","orthographic"
"2349","swirls","99","orthographic"
"2350","shards","99","orthographic"
"2351","snarls","99","orthographic"
"2352","scorns","99","orthographic"
"2353","snored","99","orthographic"
"2354","swirly","99","orthographic"
"2355","storey","99","orthographic"
"2356","banker","100","orthographic"
"2357","barber","100","orthographic"
"2358","banged","100","orthographic"
"2359","banner","100","orthographic"
"2360","bailed","100","orthographic"
"2361","banned","100","orthographic"
"2362","bunker","100","orthographic"
"2363","batter","100","orthographic"
"2364","bagged","100","orthographic"
"2365","badges","100","orthographic"
"2366","bender","100","orthographic"
"2367","barren","100","orthographic"
"2368","burner","100","orthographic"
"2369","banter","100","orthographic"
"2370","bathed","100","orthographic"
"2371","barred","100","orthographic"
"2372","barbed","100","orthographic"
"2373","bashed","100","orthographic"
"2374","barter","100","orthographic"
"2375","barley","100","orthographic"
"2376","barged","100","orthographic"
"2377","bungee","100","orthographic"
"2378","banger","100","orthographic"
"2379","backer","100","orthographic"
"2380","batted","100","orthographic"
"2381","binder","100","orthographic"
"2382","balled","100","orthographic"
"2383","banked","100","orthographic"
"2384","baited","100","orthographic"
"2385","baller","100","orthographic"
"2386","badder","100","orthographic"
"2387","barked","100","orthographic"
"2388","batten","100","orthographic"
"2389","barfed","100","orthographic"
"2390","bawled","100","orthographic"
"2391","baster","100","orthographic"
"2392","bathes","100","orthographic"
"2393","barges","100","orthographic"
"2394","bended","100","orthographic"
"2395","shifts","101","orthographic"
"2396","stains","101","orthographic"
"2397","swings","101","orthographic"
"2398","shines","101","orthographic"
"2399","saints","101","orthographic"
"2400","sanity","101","orthographic"
"2401","stings","101","orthographic"
"2402","stunts","101","orthographic"
"2403","slings","101","orthographic"
"2404","spines","101","orthographic"
"2405","stilts","101","orthographic"
"2406","struts","101","orthographic"
"2407","scents","101","orthographic"
"2408","shanks","101","orthographic"
"2409","sanest","101","orthographic"
"2410","squats","101","orthographic"
"2411","sashes","101","orthographic"
"2412","walker","102","orthographic"
"2413","weasel","102","orthographic"
"2414","weaver","102","orthographic"
"2415","weaker","102","orthographic"
"2416","whales","102","orthographic"
"2417","weaken","102","orthographic"
"2418","waiver","102","orthographic"
"2419","wetter","102","orthographic"
"2420","welder","102","orthographic"
"2421","wicker","102","orthographic"
"2422","wearer","102","orthographic"
"2423","wafers","102","orthographic"
"2424","weaves","102","orthographic"
"2425","wedges","102","orthographic"
"2426","wagers","102","orthographic"
"2427","waders","102","orthographic"
"2428","weaned","102","orthographic"
"2429","whaler","102","orthographic"
"2430","whiner","102","orthographic"
"2431","depend","103","orthographic"
"2432","deputy","103","orthographic"
"2433","deaths","103","orthographic"
"2434","dental","103","orthographic"
"2435","dennis","103","orthographic"
"2436","devils","103","orthographic"
"2437","depths","103","orthographic"
"2438","deploy","103","orthographic"
"2439","depart","103","orthographic"
"2440","debris","103","orthographic"
"2441","denies","103","orthographic"
"2442","delays","103","orthographic"
"2443","detest","103","orthographic"
"2444","defies","103","orthographic"
"2445","deuces","103","orthographic"
"2446","dented","103","orthographic"
"2447","deport","103","orthographic"
"2448","depict","103","orthographic"
"2449","decoys","103","orthographic"
"2450","depots","103","orthographic"
"2451","debtor","103","orthographic"
"2452","grades","104","orthographic"
"2453","graham","104","orthographic"
"2454","grazie","104","orthographic"
"2455","graces","104","orthographic"
"2456","gravel","104","orthographic"
"2457","grains","104","orthographic"
"2458","grazed","104","orthographic"
"2459","grader","104","orthographic"
"2460","graded","104","orthographic"
"2461","grassy","104","orthographic"
"2462","graced","104","orthographic"
"2463","gratin","104","orthographic"
"2464","gratis","104","orthographic"
"2465","graphs","104","orthographic"
"2466","grates","104","orthographic"
"2467","grafts","104","orthographic"
"2468","grabby","104","orthographic"
"2469","beware","105","orthographic"
"2470","beaver","105","orthographic"
"2471","bender","105","orthographic"
"2472","beeper","105","orthographic"
"2473","bearer","105","orthographic"
"2474","braver","105","orthographic"
"2475","blazer","105","orthographic"
"2476","beamed","105","orthographic"
"2477","beater","105","orthographic"
"2478","beeped","105","orthographic"
"2479","busier","105","orthographic"
"2480","belted","105","orthographic"
"2481","braves","105","orthographic"
"2482","bested","105","orthographic"
"2483","bolder","105","orthographic"
"2484","bedded","105","orthographic"
"2485","blower","105","orthographic"
"2486","baller","105","orthographic"
"2487","beaker","105","orthographic"
"2488","beefed","105","orthographic"
"2489","braved","105","orthographic"
"2490","beaded","105","orthographic"
"2491","bended","105","orthographic"
"2492","belive","105","orthographic"
"2493","beeves","105","orthographic"
"2494","recess","106","orthographic"
"2495","rebels","106","orthographic"
"2496","refers","106","orthographic"
"2497","reacts","106","orthographic"
"2498","revere","106","orthographic"
"2499","reruns","106","orthographic"
"2500","regent","106","orthographic"
"2501","remiss","106","orthographic"
"2502","revert","106","orthographic"
"2503","racers","106","orthographic"
"2504","relies","106","orthographic"
"2505","reigns","106","orthographic"
"2506","reread","106","orthographic"
"2507","realms","106","orthographic"
"2508","recast","106","orthographic"
"2509","recuse","106","orthographic"
"2510","revels","106","orthographic"
"2511","renege","106","orthographic"
"2512","redeye","106","orthographic"
"2513","relent","106","orthographic"
"2514","reheat","106","orthographic"
"2515","retest","106","orthographic"
"2516","barber","107","orthographic"
"2517","barbie","107","orthographic"
"2518","birdie","107","orthographic"
"2519","barren","107","orthographic"
"2520","barred","107","orthographic"
"2521","barbed","107","orthographic"
"2522","babble","107","orthographic"
"2523","barter","107","orthographic"
"2524","barley","107","orthographic"
"2525","barged","107","orthographic"
"2526","barrow","107","orthographic"
"2527","barons","107","orthographic"
"2528","barman","107","orthographic"
"2529","barrio","107","orthographic"
"2530","bauble","107","orthographic"
"2531","baggie","107","orthographic"
"2532","barked","107","orthographic"
"2533","barfed","107","orthographic"
"2534","barium","107","orthographic"
"2535","barges","107","orthographic"
"2536","banque","107","orthographic"
"2537","rifles","108","orthographic"
"2538","rhymes","108","orthographic"
"2539","riches","108","orthographic"
"2540","raises","108","orthographic"
"2541","routes","108","orthographic"
"2542","rabies","108","orthographic"
"2543","rushes","108","orthographic"
"2544","rubies","108","orthographic"
"2545","ranges","108","orthographic"
"2546","relies","108","orthographic"
"2547","ridges","108","orthographic"
"2548","rashes","108","orthographic"
"2549","royals","108","orthographic"
"2550","rogues","108","orthographic"
"2551","rhymed","108","orthographic"
"2552","rubles","108","orthographic"
"2553","rhinos","108","orthographic"
"2554","mortal","109","orthographic"
"2555","morgue","109","orthographic"
"2556","morons","109","orthographic"
"2557","morale","109","orthographic"
"2558","morbid","109","orthographic"
"2559","mortar","109","orthographic"
"2560","morrow","109","orthographic"
"2561","morsel","109","orthographic"
"2562","mortis","109","orthographic"
"2563","myriad","109","orthographic"
"2564","mosaic","109","orthographic"
"2565","mopped","109","orthographic"
"2566","mobbed","109","orthographic"
"2567","morose","109","orthographic"
"2568","moaned","109","orthographic"
"2569","mooned","109","orthographic"
"2570","mortem","109","orthographic"
"2571","mohair","109","orthographic"
"2572","losses","110","orthographic"
"2573","lesser","110","orthographic"
"2574","lenses","110","orthographic"
"2575","leaked","110","orthographic"
"2576","leased","110","orthographic"
"2577","lasers","110","orthographic"
"2578","ledger","110","orthographic"
"2579","lashes","110","orthographic"
"2580","leaped","110","orthographic"
"2581","leases","110","orthographic"
"2582","loafer","110","orthographic"
"2583","loused","110","orthographic"
"2584","loader","110","orthographic"
"2585","lashed","110","orthographic"
"2586","lapses","110","orthographic"
"2587","loaner","110","orthographic"
"2588","loiter","110","orthographic"
"2589","loosed","110","orthographic"
"2590","lasses","110","orthographic"
"2591","lifter","110","orthographic"
"2592","looter","110","orthographic"
"2593","lodger","110","orthographic"
"2594","lunger","110","orthographic"
"2595","brakes","111","orthographic"
"2596","bricks","111","orthographic"
"2597","broads","111","orthographic"
"2598","brooks","111","orthographic"
"2599","browns","111","orthographic"
"2600","bribes","111","orthographic"
"2601","booths","111","orthographic"
"2602","blokes","111","orthographic"
"2603","bloods","111","orthographic"
"2604","brides","111","orthographic"
"2605","brooch","111","orthographic"
"2606","blooms","111","orthographic"
"2607","blonds","111","orthographic"
"2608","barons","111","orthographic"
"2609","brooms","111","orthographic"
"2610","brutes","111","orthographic"
"2611","braves","111","orthographic"
"2612","batons","111","orthographic"
"2613","bigots","111","orthographic"
"2614","burros","111","orthographic"
"2615","rented","112","orthographic"
"2616","regard","112","orthographic"
"2617","resent","112","orthographic"
"2618","resume","112","orthographic"
"2619","refill","112","orthographic"
"2620","rested","112","orthographic"
"2621","reform","112","orthographic"
"2622","refund","112","orthographic"
"2623","reflex","112","orthographic"
"2624","refuge","112","orthographic"
"2625","refers","112","orthographic"
"2626","repent","112","orthographic"
"2627","rewind","112","orthographic"
"2628","reload","112","orthographic"
"2629","relied","112","orthographic"
"2630","reruns","112","orthographic"
"2631","regent","112","orthographic"
"2632","repaid","112","orthographic"
"2633","refuel","112","orthographic"
"2634","refute","112","orthographic"
"2635","retina","112","orthographic"
"2636","recant","112","orthographic"
"2637","redone","112","orthographic"
"2638","reigns","112","orthographic"
"2639","reread","112","orthographic"
"2640","reared","112","orthographic"
"2641","refine","112","orthographic"
"2642","rebuke","112","orthographic"
"2643","reflux","112","orthographic"
"2644","recuse","112","orthographic"
"2645","repute","112","orthographic"
"2646","revved","112","orthographic"
"2647","reaped","112","orthographic"
"2648","relent","112","orthographic"
"2649","cooked","113","orthographic"
"2650","corpse","113","orthographic"
"2651","colour","113","orthographic"
"2652","cooler","113","orthographic"
"2653","colony","113","orthographic"
"2654","coyote","113","orthographic"
"2655","cooped","113","orthographic"
"2656","coarse","113","orthographic"
"2657","cooled","113","orthographic"
"2658","cortex","113","orthographic"
"2659","cometh","113","orthographic"
"2660","corset","113","orthographic"
"2661","collie","113","orthographic"
"2662","cooker","113","orthographic"
"2663","coasts","113","orthographic"
"2664","coddle","113","orthographic"
"2665","copter","113","orthographic"
"2666","comets","113","orthographic"
"2667","covets","113","orthographic"
"2668","cotter","113","orthographic"
"2669","crummy","114","orthographic"
"2670","crumbs","114","orthographic"
"2671","cramps","114","orthographic"
"2672","climbs","114","orthographic"
"2673","crowns","114","orthographic"
"2674","chutes","114","orthographic"
"2675","chumps","114","orthographic"
"2676","creams","114","orthographic"
"2677","crises","114","orthographic"
"2678","craves","114","orthographic"
"2679","crusts","114","orthographic"
"2680","cranes","114","orthographic"
"2681","crepes","114","orthographic"
"2682","crisps","114","orthographic"
"2683","chucks","114","orthographic"
"2684","commas","114","orthographic"
"2685","cranks","114","orthographic"
"2686","climes","114","orthographic"
"2687","seated","115","orthographic"
"2688","scored","115","orthographic"
"2689","stated","115","orthographic"
"2690","stored","115","orthographic"
"2691","suited","115","orthographic"
"2692","sorted","115","orthographic"
"2693","softer","115","orthographic"
"2694","sirree","115","orthographic"
"2695","soiled","115","orthographic"
"2696","shriek","115","orthographic"
"2697","stowed","115","orthographic"
"2698","stoked","115","orthographic"
"2699","socked","115","orthographic"
"2700","salted","115","orthographic"
"2701","soared","115","orthographic"
"2702","sonnet","115","orthographic"
"2703","skated","115","orthographic"
"2704","slated","115","orthographic"
"2705","setter","115","orthographic"
"2706","sorrel","115","orthographic"
"2707","soused","115","orthographic"
"2708","solver","115","orthographic"
"2709","sorbet","115","orthographic"
"2710","surfed","115","orthographic"
"2711","scoped","115","orthographic"
"2712","snaked","115","orthographic"
"2713","snored","115","orthographic"
"2714","spiced","115","orthographic"
"2715","soured","115","orthographic"
"2716","spewed","115","orthographic"
"2717","skewed","115","orthographic"
"2718","sanded","115","orthographic"
"2719","sobbed","115","orthographic"
"2720","storey","115","orthographic"
"2721","midget","116","orthographic"
"2722","mashed","116","orthographic"
"2723","mugged","116","orthographic"
"2724","magnet","116","orthographic"
"2725","mailed","116","orthographic"
"2726","masked","116","orthographic"
"2727","merger","116","orthographic"
"2728","mapped","116","orthographic"
"2729","mocked","116","orthographic"
"2730","misled","116","orthographic"
"2731","manned","116","orthographic"
"2732","mended","116","orthographic"
"2733","manger","116","orthographic"
"2734","maimed","116","orthographic"
"2735","mauled","116","orthographic"
"2736","meager","116","orthographic"
"2737","mugger","116","orthographic"
"2738","miffed","116","orthographic"
"2739","musket","116","orthographic"
"2740","milked","116","orthographic"
"2741","mopped","116","orthographic"
"2742","mobbed","116","orthographic"
"2743","mullet","116","orthographic"
"2744","mutter","116","orthographic"
"2745","minted","116","orthographic"
"2746","moaned","116","orthographic"
"2747","mooned","116","orthographic"
"2748","mussed","116","orthographic"
"2749","malted","116","orthographic"
"2750","mussel","116","orthographic"
"2751","strict","117","orthographic"
"2752","strain","117","orthographic"
"2753","sprung","117","orthographic"
"2754","strung","117","orthographic"
"2755","stride","117","orthographic"
"2756","shrunk","117","orthographic"
