participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
11, Cont, 1749.7548, 1.8633, 0, 2.9711, 1.7113, 0, 0, -0.14271, 0.39813, 0
11, Thresh, 1667.2875, 4.3486, 0, 0, 2.6448, 1.0959, 0.35703, -0.12395, 0.05931, 0
11, Hybrid, 1672.1845, 4.2912, 0, 0.060496, 2.5494, 1.0893, 0.36284, -0.13333, 0.11031, 0
12, Cont, 1504.7062, 1.6631, 0, 0.00013775, 1.2619, 0, 0, 0.062396, 0.48173, 0
12, Thresh, 1016.874, 5.0259, 0, 0, 3.8965, 1.3273, 0.68273, -0.029471, 0.14742, 0
12, Hybrid, 1024.8578, 5.775, 0, 0.67641, 4.8206, 1.3897, 0.68994, -0.028282, 6.5786e-05, 0
13, Cont, 1553.9058, 0.14986, 0, 2.5309, 1.3814, 0, 0, -0.11909, 1.1093e-05, 0
13, Thresh, 1609.1974, 4.2264, 0, 0, 1.3234, 0.97367, 0.070356, -0.11909, 0.01183, 0
13, Hybrid, 1624.2053, 0.096307, 0, 0.28773, 0.96854, 0.96483, 0.68037, -0.1191, 0.031747, 0
15, Cont, 1911.1135, 0.19261, 0, 1.9982, 1.5707, 0, 0, -0.088766, 0.014697, 0
15, Thresh, 1937.6485, 3.849, 0, 0, 2.0276, 1.0307, 0.084475, -0.12208, 0.20013, 0
15, Hybrid, 1946.886, 3.7636, 0, 0.2063, 2.192, 1.07, 0.092163, -0.10064, 0.078238, 0
16, Cont, 1966.8482, 1.0102, 0, 0.12883, 1.5147, 0, 0, 0.092908, 0.043606, 0
16, Thresh, 1824.1259, 2.5542, 0, 0, 2.6988, 1.493, 0.61798, -0.027259, 0.036758, 0
16, Hybrid, 1823.6771, 2.9316, 0, 0.57195, 3.0062, 1.4496, 0.62481, -0.038649, 0.080369, 0
17, Cont, 2029.8464, 0.16347, 0, 1.0028, 1.6889, 0, 0, -0.032233, 0.096397, 0
17, Thresh, 2041.1353, 5.6, 0, 0, 5.0751, 1.3829, 0.029442, -0.030563, 0.17489, 0
17, Hybrid, 2045.0346, 2.2161, 0, 0.0053664, 2.3259, 1.4952, 0.10351, -0.10734, 0.10463, 0
18, Cont, 2053.7969, 1.1537, 0, 0.0016045, 1.4507, 0, 0, 0.15428, 0.3613, 0
18, Thresh, 1832.0432, 2.87, 0, 0, 3.0178, 1.4666, 0.64898, 0.10527, 0.0057193, 0
18, Hybrid, 1832.1643, 3.133, 0, 0.40675, 3.197, 1.4382, 0.6458, 0.12161, 0.0068106, 0
19, Cont, 1665.7872, 0.5263, 0, 0.60595, 1.0778, 0, 0, -0.1171, 0.042688, 0
19, Thresh, 1592.0056, 4.2093, 0, 0, 2.8035, 0.97498, 0.20357, -0.098185, 0.0332, 0
19, Hybrid, 1598.169, 4.2178, 0, 0.058168, 2.8092, 0.97475, 0.20337, -0.098065, 0.023785, 0
20, Cont, 1641.796, 0.34084, 0, 0.67822, 0.98965, 0, 0, -0.13528, 5.2357e-06, 0
20, Thresh, 1618.5276, 2.1828, 0, 0, 1.5602, 0.90238, 0.23768, -0.13579, 0.02397, 0
20, Hybrid, 1624.8251, 2.2504, 0, 0.13723, 1.6135, 0.90206, 0.22943, -0.13579, 0.013722, 0
