participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
15, Cont, 1891.3263, 0.17216, 0, 1.3412, 1.2186, 0, 0, -0.055669, 0.043008, 0
15, Thresh, 1876.8403, 1.5167, 0, 0, 1.3057, 0.89007, 0.11511, -0.07926, 0.29648, 0
15, Hybrid, 1899.9509, 4.2977, 0, 0.11795, 2.2273, 0.98249, 0.06874, -0.070847, 0.1504, 0
16, Cont, 1965.8558, 1.0002, 0, 0.0054328, 1.4991, 0, 0, 0.10904, 0.039692, 0
16, Thresh, 1824.1513, 2.5547, 0, 0, 2.7191, 1.5034, 0.61875, -0.026698, 0.0035685, 0
16, Hybrid, 1823.5063, 2.9333, 0, 0.59792, 2.9847, 1.4294, 0.62822, 0.0065926, 0.029704, 0
17, Cont, 2020.5477, 0.15788, 0, 1.1293, 1.9125, 0, 0, -0.088353, 0.040251, 0
17, Thresh, 2030.0826, 4.8229, 0, 0, 4.6204, 1.437, 0.03582, -0.057359, 0.093448, 0
17, Hybrid, 2023.1612, 3.9813, 0, 0.21676, 3.4835, 1.397, 0.045792, -0.058739, 0.19234, 0
18, Cont, 2051.2393, 1.188, 0, 0.1486, 1.4051, 0, 0, 0.11285, 0.53363, 0
18, Thresh, 1832.109, 2.8644, 0, 0, 2.9691, 1.4513, 0.6484, 0.10354, 0.048384, 0
18, Hybrid, 1839.2511, 2.8781, 0, 0.057515, 2.973, 1.462, 0.65282, 0.036209, 0.18558, 0
19, Cont, 1625.9147, 0.53794, 0, 0.77027, 1.004, 0, 0, -0.051633, 0.03378, 0
19, Thresh, 1545.1923, 4.2433, 0, 0, 2.701, 0.89621, 0.19927, -0.05166, 0.010248, 0
19, Hybrid, 1551.3454, 4.2473, 0, 7.2428e-05, 2.7021, 0.89611, 0.19909, -0.051659, 0.0054151, 0
20, Cont, 1607.8729, 0.52916, 0, 0.4813, 0.89073, 0, 0, -0.085542, 0.0081573, 0
20, Thresh, 1560.1495, 2.352, 0, 0, 1.8491, 0.79773, 0.18995, -0.084972, 0.015519, 0
20, Hybrid, 1581.9316, 2.3903, 0, 0.26144, 1.8599, 0.79872, 0.19354, -0.10224, 0.056452, 0
