participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
6, Hybrid, 1526.119, 4.1778, 0, 0.00022095, 1.5156, 0.92079, 0.26019, 0.17083, 0.19488, 0
7, Cont, 1374.1801, 2.4982, 0, 1.5253, 1.4146, 0, 0, -0.091002, 0.3302, 0
7, Thresh, 1281.2587, 3.6815, 0, 0, 2.2303, 1.2946, 0.65704, -0.13033, 0.035929, 0
7, Hybrid, 1279.4055, 4.1378, 0, 0.70045, 2.3526, 1.2427, 0.66258, -0.13526, 0.10568, 0
8, Cont, 1222.5422, 2.1574, 0, 0.059456, 1.9537, 0, 0, -0.11027, 0.34788, 0
8, Thresh, 591.6738, 4.6855, 0, 0, 5.5049, 1.8038, 0.84668, -0.36789, 0.00031159, 0
8, Hybrid, 597.9224, 4.657, 0, 0.0078187, 5.5074, 1.8115, 0.84825, -0.3839, 0.038681, 0
9, Cont, 2060.2219, 0.1303, 0, 0.41886, 1.0504, 0, 0, -0.06822, 0.031673, 0
9, Thresh, 2066.798, 4.5923, 0, 0, 5.5007, 1.012, 0.010635, -0.06864, 0.039996, 0
9, Hybrid, 2072.4561, 4.3011, 0, 0.12478, 5.5019, 1.0235, 0.015743, -0.068035, 0.025926, 0
10, Cont, 1977.5566, 1.3633, 0, 0.024898, 3.5451, 0, 0, -0.34938, 0.016837, 0
10, Thresh, 1762.3084, 1.9088, 0, 0, 4.6818, 2.4436, 0.93044, -0.4562, 0.00033539, 0
10, Hybrid, 1913.0866, 1.7096, 0, 0.068713, 3.674, 2.3525, 0.92315, -0.12284, 6.8835e-06, 0
11, Cont, 1772.6798, 0.94974, 0, 0.84628, 1.1748, 0, 0, -0.089696, 0.12709, 0
11, Thresh, 1641.3097, 4.3074, 0, 0, 2.4316, 1.0295, 0.35553, -0.081732, 0.080686, 0
11, Hybrid, 1637.5138, 4.4808, 0, 0.0051681, 2.1783, 0.95491, 0.3333, -0.095595, 0.24569, 0
12, Cont, 1527.0389, 1.5335, 0, 0.02155, 1.4041, 0, 0, 0.16012, 0.059866, 0
12, Thresh, 1020.4406, 4.9095, 0, 0, 4.1021, 1.3892, 0.68875, -0.045252, 0.064895, 0
12, Hybrid, 1025.098, 4.9954, 0, 0.053092, 4.1592, 1.3911, 0.68758, -0.068357, 0.11816, 0
13, Cont, 1565.485, 0.063878, 0, 0.75105, 0.9127, 0, 0, -0.068463, 0.022758, 0
13, Thresh, 1565.5711, 3.0682, 0, 0, 5.1515, 0.87801, 0.014318, -0.084893, 0.038132, 0
13, Hybrid, 1578.777, 5.9992, 0, 0.33074, 2.5543, 0.87692, 0.0083983, -0.068305, 0.033811, 0
15, Cont, 1888.505, 0.16793, 0, 0.064329, 0.9572, 0, 0, -0.062192, 0.17841, 0
15, Thresh, 1898.945, 3.6422, 0, 0, 2.0591, 1.0093, 0.085164, -0.045808, 0.05246, 0
15, Hybrid, 1895.1986, 2.8381, 0, 0.069144, 3.3892, 0.92501, 0.025601, -0.05869, 0.20369, 0
16, Cont, 1965.9042, 1.0008, 0, 0.031837, 1.4944, 0, 0, 0.11072, 0.035491, 0
16, Thresh, 1824.1268, 2.5608, 0, 0, 2.7041, 1.4952, 0.61718, -0.027743, 0.040851, 0
16, Hybrid, 1822.7714, 3.1144, 0, 0.6749, 3.1598, 1.4416, 0.62308, -0.011519, 0.03504, 0
17, Cont, 2000.3378, 0.17996, 0, 1.6453, 2.1455, 0, 0, -0.15074, 0.26264, 0
17, Thresh, 2033.2174, 2.136, 0, 0, 2.2432, 1.465, 0.10189, -0.057116, 0.051596, 0
17, Hybrid, 2031.2474, 5.1286, 0, 0.054394, 5.0236, 1.4114, 0.031996, -0.056068, 0.12713, 0
18, Cont, 2047.9995, 1.1694, 0, 0.0022572, 1.4036, 0, 0, 0.15638, 0.43007, 0
18, Thresh, 1832.2491, 2.8742, 0, 0, 3.0393, 1.4784, 0.64995, 0.089042, 0.03951, 0
18, Hybrid, 1833.1652, 3.4598, 0, 0.5958, 3.7824, 1.5388, 0.65203, 0.014337, 0.093181, 0
19, Cont, 1620.4019, 0.51765, 0, 0.077287, 0.95598, 0, 0, -0.051601, 0.030516, 0
19, Thresh, 1545.1927, 4.2419, 0, 0, 2.7022, 0.89634, 0.19898, -0.051654, 0.0083237, 0
19, Hybrid, 1551.3453, 4.2434, 0, 0.011079, 2.7016, 0.89614, 0.19892, -0.051655, 0.027108, 0
20, Cont, 1602.2804, 0.48664, 0, 0.00091382, 0.87746, 0, 0, -0.085258, 0.033696, 0
20, Thresh, 1560.1074, 2.3063, 0, 0, 1.8208, 0.79765, 0.19457, -0.084962, 0.028082, 0
20, Hybrid, 1566.273, 2.4728, 0, 0.3649, 1.9068, 0.79791, 0.19227, -0.084959, 0.017395, 0
