participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
15, Thresh, 2039.3129, 3.5782, 0, 0, 2.4364, 1.2032, 0.11463, -0.17196, 0.023661, 0
15, Hybrid, 2045.5375, 3.653, 0, 0.26026, 2.4824, 1.2033, 0.11438, -0.17195, 0.0091495, 0
16, Cont, 1978.7347, 0.99237, 0, 0.0038882, 1.5855, 0, 0, 0.033583, 0.074964, 0
16, Thresh, 1824.0863, 2.5445, 0, 0, 2.6746, 1.4835, 0.61862, -0.011693, 0.010682, 0
16, Hybrid, 1824.454, 3.0424, 0, 0.67671, 3.03, 1.4068, 0.6233, -0.0032854, 0.064357, 0
17, Cont, 2035.5966, 3.6775e-05, 0, 2.972, 3.0386, 0, 0, -0.10976, 0.36423, 0
17, Thresh, 2054.4719, 1.5156, 0, 0, 1.7478, 1.435, 0.1345, -0.11179, 0.26263, 0
17, Hybrid, 2090.0122, 2.2988, 0, 0.10223, 2.4638, 1.5459, 0.10897, -0.10789, 0.023318, 0
18, Cont, 2119.287, 1.0856, 0, 0.013684, 1.715, 0, 0, 0.091392, 0.07678, 0
18, Thresh, 1833.0894, 2.8905, 0, 0, 3.101, 1.4974, 0.64943, 0.079733, 0.020243, 0
18, Hybrid, 1832.4476, 3.7243, 0, 0.70442, 4.0483, 1.5363, 0.64911, 0.0035678, 0.074342, 0
19, Cont, 1724.6701, 0.8694, 0, 2.9945, 2.1946, 0, 0, -0.18693, 0.0041065, 0
19, Thresh, 1683.6374, 3.4368, 0, 0, 2.4338, 1.0976, 0.26003, -0.18367, 0.019216, 0
19, Hybrid, 1690.2844, 3.5206, 0, 0.19861, 2.4908, 1.0971, 0.25713, -0.18356, 0.011881, 0
20, Cont, 1702.7598, 0.49801, 0, 2.7288, 1.8435, 0, 0, -0.23744, 0.033888, 0
20, Thresh, 1708.2255, 2.3061, 0, 0, 1.5962, 1.048, 0.29217, -0.22051, 0.033838, 0
20, Hybrid, 1714.1494, 2.4457, 0, 0.081844, 1.6438, 1.053, 0.27533, -0.22051, 0.0065257, 0
