participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
12, Cont, 1513.6672, 1.642, 0, 0.01412, 1.3068, 0, 0, 0.051416, 0.44841, 0
12, Thresh, 1020.6692, 4.9179, 0, 0, 4.1257, 1.396, 0.689, -0.048729, 0.07441, 0
12, Hybrid, 1024.1446, 5.1533, 0, 0.32996, 4.2324, 1.3796, 0.68943, -0.051383, 0.09329, 0
13, Cont, 1592.8897, 0.16191, 0, 2.9996, 1.6529, 0, 0, -0.18744, 0.095095, 0
13, Thresh, 1633.102, 2.7416, 0, 0, 1.1678, 0.99962, 0.12067, -0.13603, 0.014333, 0
13, Hybrid, 1634.0548, 5.2278, 0, 0.15922, 1.6278, 0.99783, 0.066578, -0.13603, 0.00023578, 0
15, Cont, 1904.5911, 0.67789, 0, 2.9665, 1.8128, 0, 0, -0.14124, 0.22886, 0
15, Thresh, 1959.0947, 3.7043, 0, 0, 2.2193, 1.0967, 0.096347, -0.11163, 0.062786, 0
15, Hybrid, 1965.6604, 3.6585, 0, 0.012025, 2.1374, 1.0814, 0.094881, -0.12282, 0.11575, 0
16, Cont, 1967.4905, 1.0023, 0, 0.0075838, 1.5095, 0, 0, 0.07623, 0.092762, 0
16, Thresh, 1824.1801, 2.5575, 0, 0, 2.7131, 1.4997, 0.61764, -0.02394, 0.010876, 0
16, Hybrid, 1822.7375, 3.0859, 0, 0.66085, 3.1724, 1.46, 0.6249, -0.042296, 0.075029, 0
17, Cont, 2032.0976, 0.15723, 0, 0.89063, 1.6607, 0, 0, -0.043935, 0.095731, 0
17, Thresh, 2031.4147, 1.2881, 0, 0, 1.5799, 1.37, 0.14063, -0.077789, 0.29661, 0
17, Hybrid, 2038.4764, 1.4634, 0, 0.076686, 1.6297, 1.368, 0.11966, -0.056685, 0.27309, 0
18, Cont, 2055.2579, 1.1834, 0, 0.088224, 1.4568, 0, 0, 0.11854, 0.41532, 0
18, Thresh, 1832.0436, 2.863, 0, 0, 2.9742, 1.451, 0.64586, 0.119, 0.00056226, 0
18, Hybrid, 1828.444, 3.5283, 0, 0.65336, 3.5111, 1.4226, 0.64432, 0.087421, 0.096763, 0
19, Cont, 1673.8574, 0.60656, 0, 1.8764, 1.4222, 0, 0, -0.11941, 0.033881, 0
19, Thresh, 1610.2594, 4.1357, 0, 0, 2.7952, 1.0002, 0.20885, -0.11484, 0.026983, 0
19, Hybrid, 1617.4549, 4.2491, 0, 0.20399, 2.8586, 0.99399, 0.20567, -0.11968, 0.037976, 0
20, Cont, 1640.8659, 0.58544, 0, 2.0487, 1.3129, 0, 0, -0.15275, 0.00051397, 0
20, Thresh, 1635.7767, 2.0955, 0, 0, 1.4273, 0.9402, 0.274, -0.15273, 0.031071, 0
20, Hybrid, 1641.9974, 2.1009, 0, 0.080116, 1.4314, 0.94082, 0.27462, -0.15273, 0.0078262, 0
