participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
11, Hybrid, 1694.9597, 4.2236, 0, 0.00027089, 2.5109, 1.1128, 0.37686, -0.17553, 0.18647, 0
12, Cont, 1539.5498, 1.5381, 0, 0.38257, 1.4794, 0, 0, 0.077743, 0.21186, 0
12, Thresh, 1017.8759, 4.9841, 0, 0, 3.9118, 1.3368, 0.68403, -0.029644, 0.12789, 0
12, Hybrid, 1025.5818, 4.9543, 0, 0.020293, 4.0792, 1.3778, 0.68747, -0.050454, 0.095424, 0
13, Cont, 1575.5531, 0.15367, 0, 2.9987, 1.6877, 0, 0, -0.15296, 0.011572, 0
13, Thresh, 1648.6794, 4.6063, 0, 0, 1.6156, 1.0235, 0.085954, -0.15298, 0.00712, 0
13, Hybrid, 1654.3404, 5.525, 0, 0.33202, 1.806, 1.0235, 0.067882, -0.15298, 0.016379, 0
15, Cont, 1931.4535, 0.24041, 0, 2.8757, 2.1089, 0, 0, -0.12214, 0.00074047, 0
15, Thresh, 1977.9841, 3.6597, 0, 0, 2.239, 1.1164, 0.10041, -0.13441, 0.089311, 0
15, Hybrid, 1984.8075, 4.1514, 0, 0.12954, 2.5053, 1.124, 0.093329, -0.13184, 0.07624, 0
16, Cont, 1968.6132, 0.9989, 0, 0.0091678, 1.5319, 0, 0, 0.078209, 0.046378, 0
16, Thresh, 1824.0865, 2.5431, 0, 0, 2.6765, 1.485, 0.61936, -0.011909, 0.0095817, 0
16, Hybrid, 1822.8526, 3.1801, 0, 0.70207, 3.3202, 1.4852, 0.62702, -0.039153, 0.016986, 0
17, Cont, 2025.1808, 0.19279, 0, 1.2996, 1.8578, 0, 0, -0.078099, 0.17809, 0
17, Thresh, 2046.1657, 3.8554, 0, 0, 3.3715, 1.4045, 0.046318, -0.063993, 0.19842, 0
17, Hybrid, 2056.2391, 5.1724, 0, 0.054475, 4.7878, 1.4172, 0.032927, -0.06108, 0.16097, 0
18, Cont, 2058.8242, 1.1703, 0, 0.11194, 1.4626, 0, 0, 0.12163, 0.43163, 0
18, Thresh, 1832.0088, 2.8657, 0, 0, 2.9899, 1.4577, 0.64839, 0.10453, 0.041248, 0
18, Hybrid, 1827.5187, 3.5559, 0, 0.67101, 3.5488, 1.433, 0.64649, 0.12167, 0.00048262, 0
19, Cont, 1687.0084, 0.75747, 0, 2.295, 1.6428, 0, 0, -0.13635, 0.01264, 0
19, Thresh, 1628.8896, 4.0248, 0, 0, 2.7595, 1.0247, 0.21575, -0.13173, 0.013048, 0
19, Hybrid, 1635.0508, 4.0304, 0, 0.039299, 2.7642, 1.0246, 0.21578, -0.13175, 0.033414, 0
20, Cont, 1650.1005, 0.73996, 0, 2.566, 1.5324, 0, 0, -0.16968, 0.033873, 0
20, Thresh, 1670.5037, 2.1288, 0, 0, 1.4506, 0.98785, 0.30903, -0.19524, 0.059298, 0
20, Hybrid, 1659.5345, 2.1854, 0, 0.14005, 1.4645, 0.97229, 0.27868, -0.16968, 0.013991, 0
