participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
7, Hybrid, 1279.7372, 3.7867, 0, 0.24541, 2.1841, 1.2807, 0.66358, -0.15866, 0.12931, 0
8, Cont, 1242.283, 2.1753, 0, 0.29473, 2.2379, 0, 0, -0.092599, 0.078018, 0
8, Thresh, 606.3027, 4.5122, 0, 0, 4.9997, 1.749, 0.84556, -0.299, 0.02933, 0
8, Hybrid, 615.4537, 4.6693, 0, 0.24415, 4.9999, 1.7161, 0.85344, -0.26518, 0.014189, 0
9, Cont, 2072.3756, 0.13344, 0, 1.3981, 1.3033, 0, 0, -0.13708, 0.090775, 0
9, Thresh, 2078.8499, 0.2775, 0, 0, 1.0767, 1.0512, 0.48111, -0.0879, 0.0056158, 0
9, Hybrid, 2085.2213, 3.3627, 0, 0.44981, 4.9978, 1.0514, 0.015384, -0.087384, 0.018712, 0
10, Cont, 1975.8176, 1.4213, 0, 0.16832, 3.636, 0, 0, -0.3494, 0.013475, 0
10, Thresh, 1803.5807, 1.8994, 0, 0, 4.4644, 2.7061, 0.91195, -0.3727, 2.31e-06, 0
10, Hybrid, 1768.4796, 1.9078, 0, 0.010026, 4.68, 2.4457, 0.93055, -0.455, 0.0086473, 0
11, Cont, 1776.0919, 1.0225, 0, 1.198, 1.2723, 0, 0, -0.11469, 0.17792, 0
11, Thresh, 1656.0759, 4.3214, 0, 0, 2.5486, 1.0761, 0.35699, -0.10979, 0.093077, 0
11, Hybrid, 1658.8775, 4.3392, 0, 0.09363, 2.3416, 1.0335, 0.36116, -0.12549, 0.19486, 0
12, Cont, 1520.8226, 1.5481, 0, 0.019581, 1.3973, 0, 0, 0.1269, 0.14781, 0
12, Thresh, 1020.8991, 4.9491, 0, 0, 4.2605, 1.4152, 0.69093, -0.078925, 0.083355, 0
12, Hybrid, 1025.2608, 5.0217, 0, 0.22488, 4.144, 1.3822, 0.68751, -0.045206, 0.077906, 0
13, Cont, 1574.0464, 0.061306, 0, 1.4999, 1.091, 0, 0, -0.11774, 0.033895, 0
13, Thresh, 1599.9403, 5.9987, 0, 0, 1.5053, 0.95054, 0.054106, -0.1134, 0.034509, 0
13, Hybrid, 1596.768, 5.8372, 0, 0.36885, 1.4622, 0.94553, 0.055947, -0.10216, 0.015443, 0
15, Cont, 1934.429, 0.15498, 0, 0.00026294, 1.0626, 0, 0, -0.07422, 0.044328, 0
15, Thresh, 1921.8013, 2.927, 0, 0, 1.6897, 1.0061, 0.094648, -0.091523, 0.16097, 0
15, Hybrid, 1932.328, 3.7843, 0, 0.23843, 2.2246, 1.0717, 0.092983, -0.070553, 0.005288, 0
16, Cont, 1966.0994, 1.0014, 0, 0.01007, 1.5075, 0, 0, 0.095005, 0.054239, 0
16, Thresh, 1824.1153, 2.5622, 0, 0, 2.6799, 1.4875, 0.61846, -0.012606, 0.0039667, 0
16, Hybrid, 1823.2106, 3.1247, 0, 0.70097, 3.1335, 1.4221, 0.623, -0.03294, 0.1077, 0
17, Cont, 2016.1575, 0.15715, 0, 1.1379, 1.8783, 0, 0, -0.093335, 0.076597, 0
17, Thresh, 2032.7977, 4.5966, 0, 0, 4.3922, 1.4578, 0.040053, -0.090985, 0.1318, 0
17, Hybrid, 2038.182, 5.7585, 0, 0.054021, 4.9591, 1.3538, 0.027362, -0.035533, 0.22875, 0
18, Cont, 2049.3916, 1.1802, 0, 0.07459, 1.4106, 0, 0, 0.13779, 0.46533, 0
18, Thresh, 1832.0495, 2.8769, 0, 0, 3.0189, 1.467, 0.64987, 0.10623, 0.0066736, 0
18, Hybrid, 1834.214, 3.0358, 0, 0.31247, 3.1556, 1.4599, 0.64945, 0.10678, 3.5916e-05, 0
19, Cont, 1644.3386, 0.5488, 0, 0.71923, 1.0664, 0, 0, -0.084866, 0.0009659, 0
19, Thresh, 1574.6175, 4.2525, 0, 0, 2.7899, 0.949, 0.2002, -0.081878, 0.01479, 0
19, Hybrid, 1580.77, 4.2554, 0, 0.00024765, 2.7905, 0.94886, 0.20017, -0.081852, 0.013519, 0
20, Cont, 1635.2422, 0.47743, 0, 0.0054389, 0.93776, 0, 0, -0.13637, 0.048571, 0
20, Thresh, 1598.5199, 2.4086, 0, 0, 1.8406, 0.86906, 0.19356, -0.11885, 0.00584, 0
20, Hybrid, 1606.5347, 2.2186, 0, 0.26907, 1.602, 0.86609, 0.23288, -0.11886, 0.033615, 0
