participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
7, Thresh, 1285.0425, 3.6804, 0, 0, 2.3493, 1.336, 0.66155, -0.1533, 0.028627, 0
7, Hybrid, 1289.0853, 3.6835, 0, 0.089265, 2.0842, 1.2701, 0.66981, -0.16167, 0.161, 0
8, Cont, 1315.1083, 2.4718, 0, 0.5088, 2.2478, 0, 0, -0.014826, 0.076662, 0
8, Thresh, 591.6982, 4.6916, 0, 0, 5.5076, 1.7999, 0.84768, -0.36733, 0.017709, 0
8, Hybrid, 599.1313, 4.8024, 0, 0.25734, 5.508, 1.7759, 0.85, -0.36733, 0.060807, 0
9, Cont, 2090.4747, 0.14145, 0, 2.0112, 1.6671, 0, 0, -0.15583, 0.0184, 0
9, Thresh, 2143.1197, 4.7103, 0, 0, 2.9139, 1.1531, 0.016662, -0.15481, 0.0026909, 0
9, Hybrid, 2143.7329, 2.0871, 0, 0.11477, 1.7059, 1.1433, 0.076088, -0.15962, 0.03418, 0
10, Cont, 2031.7815, 1.3118, 0, 5.0487e-06, 3.144, 0, 0, -0.14393, 0.057278, 0
10, Thresh, 1799.6535, 1.8341, 0, 0, 4.3645, 1.6994, 0.94236, -0.42969, 2.566e-07, 0
10, Hybrid, 1875.6038, 1.769, 0, 8.2599e-06, 3.9471, 2.5903, 0.92029, -0.21378, 0.042352, 0
11, Cont, 1820.986, 1.5648, 0, 2.5401, 2.004, 0, 0, -0.18026, 0.21398, 0
11, Thresh, 1705.1482, 4.1227, 0, 0, 2.7154, 1.2066, 0.36131, -0.17569, 0.074437, 0
11, Hybrid, 1708.1406, 4.2055, 0, 0.097285, 2.5262, 1.1305, 0.37917, -0.19418, 0.19492, 0
12, Cont, 1544.019, 1.5678, 0, 0.15387, 1.4488, 0, 0, 0.059513, 0.24586, 0
12, Thresh, 1018.3694, 4.9826, 0, 0, 3.9497, 1.3447, 0.68449, -0.037468, 0.13268, 0
12, Hybrid, 1022.8746, 5.1016, 0, 0.257, 4.0925, 1.3547, 0.68634, -0.047877, 0.13698, 0
13, Cont, 1593.5589, 0.14484, 0, 2.8494, 1.7153, 0, 0, -0.16993, 0.00050452, 0
13, Thresh, 1678.7399, 5.6417, 0, 0, 1.9394, 1.0454, 0.068038, -0.17744, 0.042349, 0
13, Hybrid, 1684.789, 5.2763, 0, 0.043447, 1.8576, 1.0446, 0.071545, -0.17695, 0.04028, 0
15, Cont, 1942.3635, 0.23766, 0, 2.8513, 2.1376, 0, 0, -0.14629, 0.053558, 0
15, Thresh, 2000.3594, 5.2138, 0, 0, 3.037, 1.1424, 0.078977, -0.1543, 0.076682, 0
15, Hybrid, 2003.9558, 3.4353, 0, 0.033038, 2.1914, 1.1402, 0.10941, -0.14518, 0.05994, 0
16, Cont, 1971.0721, 0.99987, 0, 0.040173, 1.5482, 0, 0, 0.060827, 0.076055, 0
16, Thresh, 1824.0867, 2.5374, 0, 0, 2.6728, 1.4853, 0.61941, -0.012859, 0.0038541, 0
16, Hybrid, 1822.9423, 3.0678, 0, 0.65481, 3.1135, 1.4455, 0.62468, -0.0047527, 0.00070204, 0
17, Cont, 1995.0359, 0.32765, 0, 2.9617, 2.9632, 0, 0, -0.16363, 0.3984, 0
17, Thresh, 2046.4088, 2.9499, 0, 0, 1.8049, 1.4206, 0.05305, -0.077533, 0.26267, 0
17, Hybrid, 2072.9225, 4.0275, 0, 0.37441, 3.5309, 1.4901, 0.058913, -0.077307, 0.059813, 0
18, Cont, 2087.4901, 1.1159, 0, 0.070816, 1.6113, 0, 0, 0.12266, 0.18144, 0
18, Thresh, 1832.5726, 2.8837, 0, 0, 3.0664, 1.4869, 0.65019, 0.073459, 0.057277, 0
18, Hybrid, 1828.5164, 3.7294, 0, 0.70996, 3.8683, 1.4965, 0.64334, 0.052203, 0.059796, 0
19, Cont, 1699.7338, 0.61039, 0, 1.5222, 1.4135, 0, 0, -0.15271, 1.4803e-05, 0
19, Thresh, 1647.5246, 3.8696, 0, 0, 2.6871, 1.049, 0.2264, -0.14884, 0.0033026, 0
19, Hybrid, 1653.6816, 3.8725, 0, 0.025, 2.6882, 1.0487, 0.22603, -0.14886, 0.00012174, 0
20, Cont, 1666.2293, 0.60185, 0, 2.1065, 1.4524, 0, 0, -0.18662, 0.00016071, 0
20, Thresh, 1690.7166, 4.7254, 0, 0, 3.0519, 1.0111, 0.12713, -0.18662, 0.014714, 0
20, Hybrid, 1687.7987, 3.4563, 0, 0.22643, 2.1757, 1.0035, 0.17982, -0.18662, 0.022325, 0
