participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
10, Cont, 1987.478, 1.6412, 0, 0.41055, 3.9996, 0, 0, -0.33044, 0.0058888, 0
10, Thresh, 1762.3065, 1.9079, 0, 0, 4.6832, 2.439, 0.93012, -0.45593, 0.0025943, 0
10, Hybrid, 1803.4685, 2.0234, 0, 0.27762, 4.6038, 2.6276, 0.85212, -0.43342, 0.092832, 0
11, Cont, 1925.4097, 0.81021, 0, 0.91933, 1.4774, 0, 0, -0.17892, 1.1956e-06, 0
11, Thresh, 1756.8199, 4.1423, 0, 0, 2.8562, 1.218, 0.38388, -0.18217, 0.015395, 0
11, Hybrid, 1735.017, 4.1743, 0, 0.079666, 2.5815, 1.1669, 0.39225, -0.23388, 0.22877, 0
12, Cont, 1565.4004, 1.7, 0, 0.53377, 1.5643, 0, 0, 0.026236, 0.28025, 0
12, Thresh, 1018.8686, 4.9982, 0, 0, 4.1323, 1.3869, 0.68622, -0.063117, 0.11022, 0
12, Hybrid, 1026.2847, 4.9551, 0, 0.1509, 4.0191, 1.3633, 0.68781, -0.029818, 0.084407, 0
13, Cont, 1667.215, 0.0080363, 0, 1.3987, 1.3133, 0, 0, -0.2038, 0.0071001, 0
13, Thresh, 1730.478, 0.81522, 0, 0, 1.1112, 1.0878, 0.2342, -0.20381, 0.033869, 0
13, Hybrid, 1736.6368, 0.45813, 0, 0.087592, 1.0887, 1.0842, 0.25834, -0.20381, 0.011657, 0
15, Cont, 1998.7229, 0.18015, 0, 1.4234, 1.3752, 0, 0, -0.20829, 0.29651, 0
15, Thresh, 2044.5292, 5.4716, 0, 0, 3.4438, 1.1997, 0.092307, -0.17169, 0.012398, 0
15, Hybrid, 2044.1181, 3.751, 0, 0.249, 2.4715, 1.1773, 0.11255, -0.18451, 0.093184, 0
16, Cont, 1978.7361, 0.99202, 0, 0.0091144, 1.5853, 0, 0, 0.033984, 0.074646, 0
16, Thresh, 1824.3288, 2.5638, 0, 0, 2.7424, 1.512, 0.61856, -0.032892, 0.013528, 0
16, Hybrid, 1827.7088, 2.6796, 0, 0.30779, 2.8964, 1.5181, 0.6261, -0.048717, 1.8211e-05, 0
17, Cont, 2089.6653, 0.17726, 0, 1.4136, 1.911, 0, 0, -0.060609, 0.17792, 0
17, Thresh, 2084.0561, 2.2992, 0, 0, 2.459, 1.5462, 0.10863, -0.10788, 0.003174, 0
17, Hybrid, 2064.3546, 4.7985, 0, 0.025035, 2.2586, 1.4266, 0.030594, -0.11374, 0.30273, 0
18, Cont, 2079.5159, 1.1917, 0, 0.25173, 1.5586, 0, 0, 0.088347, 0.38123, 0
18, Thresh, 1833.0921, 2.8874, 0, 0, 3.0991, 1.4959, 0.64926, 0.079742, 0.014239, 0
18, Hybrid, 1838.2138, 2.9378, 0, 0.15532, 3.1386, 1.5025, 0.6491, 0.079644, 0.0013059, 0
19, Cont, 1724.6485, 0.89768, 0, 2.9961, 2.1906, 0, 0, -0.18662, 0.015888, 0
19, Thresh, 1683.6372, 3.4336, 0, 0, 2.431, 1.0972, 0.25994, -0.18355, 0.006838, 0
19, Hybrid, 1690.5692, 3.6646, 0, 0.24586, 2.5971, 1.0976, 0.2502, -0.18378, 0.0034391, 0
20, Cont, 1739.2386, 0.44159, 0, 0.32364, 1.1074, 0, 0, -0.22052, 0.030552, 0
20, Thresh, 1709.0757, 2.45, 0, 0, 1.6521, 1.056, 0.27299, -0.22154, 0.022226, 0
20, Hybrid, 1752.6434, 0.45775, 0, 0.26067, 1.1014, 0.56895, 0.99998, -0.2205, 0.0018823, 0
