participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
7, Hybrid, 1279.7753, 3.7336, 0, 0.063701, 2.1999, 1.2788, 0.65305, -0.13407, 0.070847, 0
8, Cont, 1241.5675, 2.1251, 0, 0.20576, 2.1661, 0, 0, -0.078119, 0.076534, 0
8, Thresh, 606.3198, 4.5245, 0, 0, 4.9997, 1.7448, 0.85263, -0.29836, 0.0071325, 0
8, Hybrid, 607.1943, 4.5589, 0, 0.13565, 5, 1.7356, 0.85642, -0.31479, 0.059327, 0
9, Cont, 2060.1148, 0.1282, 0, 0.0087204, 1.0202, 0, 0, -0.061502, 0.032751, 0
9, Thresh, 2066.0573, 2.2832, 0, 0, 2.9656, 0.9951, 0.029441, -0.072554, 0.05928, 0
9, Hybrid, 2062.7883, 3.3286, 0, 0.085058, 4.9817, 1.0054, 0.017291, -0.068775, 0.039378, 0
10, Cont, 1974.8018, 1.6471, 0, 0.40319, 3.9922, 0, 0, -0.34962, 0.059242, 0
10, Thresh, 1763.0307, 1.9003, 0, 0, 4.659, 2.5771, 0.93186, -0.4564, 0.0068231, 0
10, Hybrid, 1761.1274, 1.957, 0, 0.13643, 4.7737, 2.4339, 0.93094, -0.45687, 0.00097429, 0
11, Cont, 1791.7006, 0.88031, 0, 0.78042, 1.2121, 0, 0, -0.071375, 0.041366, 0
11, Thresh, 1636.8293, 4.4936, 0, 0, 2.394, 1.0072, 0.35696, -0.10771, 0.178, 0
11, Hybrid, 1621.7789, 4.9799, 0, 0.084168, 2.2263, 0.9401, 0.35068, -0.12538, 0.34969, 0
12, Cont, 1473.0509, 1.7715, 0, 0.42238, 1.2045, 0, 0, 0.15752, 0.36441, 0
12, Thresh, 1020.8158, 4.9052, 0, 0, 4.1229, 1.3942, 0.68759, -0.050169, 0.07051, 0
12, Hybrid, 1017.3462, 5.0532, 0, 0.18567, 4.0066, 1.3437, 0.68439, -0.038285, 0.12982, 0
13, Cont, 1536.4797, 0.0040072, 0, 2.999, 1.3074, 0, 0, -0.076829, 0.027243, 0
13, Thresh, 1557.7633, 2.7164, 0, 0, 4.4558, 0.86348, 0.015792, -0.068258, 0.016957, 0
13, Hybrid, 1566.4049, 2.9696, 0, 0.069096, 4.9657, 0.86512, 0.014824, -0.07722, 0.033905, 0
15, Cont, 1846.1316, 0.24541, 0, 2.7777, 1.3329, 0, 0, -0.093447, 0.34681, 0
15, Thresh, 1888.2579, 5.2616, 0, 0, 4.2038, 0.9181, 0.023346, -0.057658, 0.21185, 0
15, Hybrid, 1891.0482, 3.5729, 0, 0.11054, 1.9241, 0.96224, 0.074595, -0.064465, 0.16942, 0
16, Cont, 1966.0964, 1.0002, 0, 0.004404, 1.5066, 0, 0, 0.09502, 0.051693, 0
16, Thresh, 1824.0917, 2.5452, 0, 0, 2.6822, 1.487, 0.61835, -0.013306, 0.024184, 0
16, Hybrid, 1823.8114, 2.5614, 0, 0.085004, 2.6872, 1.4825, 0.6161, -0.012782, 0.0012237, 0
17, Cont, 2016.2771, 0.14793, 0, 1.0461, 1.8044, 0, 0, -0.075938, 0.059669, 0
17, Thresh, 2025.438, 3.1545, 0, 0, 2.6002, 1.4307, 0.066356, -0.054792, 0.11015, 0
17, Hybrid, 2028.1702, 4.3764, 0, 0.21296, 4.7434, 1.4377, 0.033959, -0.072248, 0.13417, 0
18, Cont, 2048.0901, 1.1716, 0, 0.062496, 1.4025, 0, 0, 0.14093, 0.45254, 0
18, Thresh, 1832.0624, 2.8793, 0, 0, 3.0146, 1.468, 0.64595, 0.1067, 0.011664, 0
18, Hybrid, 1832.0804, 2.8788, 0, 0.034323, 2.9977, 1.4607, 0.64905, 0.087235, 0.06008, 0
19, Cont, 1622.0887, 0.52585, 0, 0.48599, 0.97561, 0, 0, -0.051642, 0.023995, 0
19, Thresh, 1545.1929, 4.2474, 0, 0, 2.7039, 0.8963, 0.19933, -0.051656, 0.01803, 0
19, Hybrid, 1545.2194, 4.2915, 0, 0.16347, 2.7298, 0.89608, 0.19826, -0.051652, 0.0043746, 0
20, Cont, 1606.3078, 0.48616, 0, 0.12631, 0.89251, 0, 0, -0.10201, 0.036046, 0
20, Thresh, 1560.1075, 2.3032, 0, 0, 1.8187, 0.79745, 0.19495, -0.084962, 0.022598, 0
20, Hybrid, 1560.1147, 2.3309, 0, 0.11595, 1.8387, 0.79739, 0.19118, -0.084969, 0.0013271, 0
