participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
9, Thresh, 2060.303, 3.5338, 0, 0, 4.9632, 0.99077, 0.018535, -0.053178, 0.0070471, 0
9, Hybrid, 2066.1037, 3.2358, 0, 0.16304, 4.7741, 0.99034, 0.019018, -0.052146, 0.014213, 0
10, Cont, 1974.2646, 1.5574, 0, 0.33472, 3.8616, 0, 0, -0.34886, 0.042015, 0
10, Thresh, 1907.0956, 1.8106, 0, 0, 3.8752, 2.1477, 0.91637, -0.13414, 2.2786e-07, 0
10, Hybrid, 1768.0257, 1.9257, 0, 0.081414, 4.7142, 2.44, 0.93048, -0.45557, 0.0018165, 0
11, Cont, 1777.2008, 0.82411, 0, 0.43231, 1.0847, 0, 0, -0.055639, 0.079628, 0
11, Thresh, 1618.9448, 4.6521, 0, 0, 2.1903, 0.92994, 0.34333, -0.08998, 0.27045, 0
11, Hybrid, 1617.4776, 4.9552, 0, 0.10475, 2.1361, 0.89219, 0.34072, -0.091314, 0.33098, 0
12, Cont, 1475.7202, 2.0511, 0, 0.82485, 1.2418, 0, 0, 0.12259, 0.49983, 0
12, Thresh, 1018.2231, 4.9769, 0, 0, 4.0311, 1.3672, 0.68416, -0.046094, 0.11376, 0
12, Hybrid, 1024.4994, 4.9929, 0, 0.099712, 3.8801, 1.327, 0.68324, -0.021996, 0.12771, 0
13, Cont, 1536.2402, 0.03211, 0, 2.9996, 1.2998, 0, 0, -0.075508, 0.027518, 0
13, Thresh, 1560.0604, 2.8126, 0, 0, 4.6171, 0.81189, 0.016631, -0.068112, 0.076239, 0
13, Hybrid, 1574.983, 5.7765, 0, 0.22519, 3.344, 0.84592, 3.8101e-07, -0.051944, 0.0064678, 0
15, Cont, 1877.073, 0.21944, 0, 1.8127, 1.2693, 0, 0, -0.073439, 0.14405, 0
15, Thresh, 1884.1247, 5.8368, 0, 0, 4.9997, 0.95702, 0.020592, -0.088737, 0.21417, 0
15, Hybrid, 1883.0348, 1.7383, 0, 0.13783, 1.4745, 0.90566, 0.1113, -0.037839, 0.14405, 0
16, Cont, 1966.5457, 1.0045, 0, 0.00051018, 1.4943, 0, 0, 0.088492, 0.092697, 0
16, Thresh, 1824.0836, 2.5455, 0, 0, 2.6772, 1.4862, 0.61813, -0.012528, 0.032485, 0
16, Hybrid, 1822.8392, 3.1262, 0, 0.70162, 3.1527, 1.4352, 0.62326, -0.015136, 0.042424, 0
17, Cont, 2001.813, 0.14071, 0, 0.65136, 1.4967, 0, 0, 0.035097, 0.0044758, 0
17, Thresh, 2013.5936, 4.5914, 0, 0, 4.1384, 1.3671, 0.034696, -0.041771, 0.20373, 0
17, Hybrid, 2015.8199, 0.0082661, 0, 0.013617, 0.44166, 1.3636, 0.0042745, -0.049934, 0.24569, 0
18, Cont, 2052.1192, 1.1548, 0, 0.032367, 1.4216, 0, 0, 0.10463, 0.53367, 0
18, Thresh, 1832.0533, 2.8652, 0, 0, 2.9603, 1.4503, 0.64787, 0.12123, 0.005074, 0
18, Hybrid, 1829.8618, 3.2869, 0, 0.52675, 3.3246, 1.4274, 0.65213, 0.12311, 0.0073362, 0
19, Cont, 1616.0016, 0.52555, 0, 0.16257, 0.92532, 0, 0, -0.034173, 0.033882, 0
19, Thresh, 1533.5094, 4.0748, 0, 0, 2.518, 0.82952, 0.20574, -0.018745, 0.022315, 0
19, Hybrid, 1540.9184, 4.1813, 0, 0.22564, 2.6036, 0.84684, 0.2029, -0.034967, 0.034358, 0
20, Cont, 1602.2493, 0.48847, 0, 0.0046067, 0.8747, 0, 0, -0.085253, 0.020302, 0
20, Thresh, 1542.366, 2.0543, 0, 0, 1.6589, 0.73136, 0.21987, -0.068068, 0.035869, 0
20, Hybrid, 1538.7761, 1.7757, 0, 0.59064, 1.5249, 0.68504, 0.27535, -0.051073, 0.018229, 0
