participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
15, Hybrid, 2023.7572, 3.6205, 0, 0.1279, 2.3394, 1.163, 0.10837, -0.16289, 0.066442, 0
16, Cont, 1974.5229, 0.99596, 0, 0.0551, 1.5684, 0, 0, 0.046967, 0.076155, 0
16, Thresh, 1824.5553, 2.5431, 0, 0, 2.6712, 1.4822, 0.61842, -0.043475, 0.087003, 0
16, Hybrid, 1823.2515, 3.2057, 0, 0.70082, 3.3826, 1.5038, 0.625, -0.052323, 0.00023416, 0
17, Cont, 2051.5058, 0.12313, 0, 0.7218, 1.6906, 0, 0, -0.092998, 0.068999, 0
17, Thresh, 2071.3971, 4.6194, 0, 0, 5.3933, 1.4795, 0.030517, -0.10367, 0.12713, 0
17, Hybrid, 2062.4024, 1.9168, 0, 0.065537, 2.032, 1.4547, 0.1082, -0.099581, 0.17791, 0
18, Cont, 2074.8871, 1.1244, 0, 0.070246, 1.5301, 0, 0, 0.10639, 0.33041, 0
18, Thresh, 1832.389, 2.8823, 0, 0, 3.0483, 1.4785, 0.64785, 0.096419, 0.024104, 0
18, Hybrid, 1836.6847, 3.0004, 0, 0.26511, 3.1549, 1.4714, 0.65199, 0.054193, 0.10818, 0
19, Cont, 1713.6515, 0.61781, 0, 1.6978, 1.5192, 0, 0, -0.16929, 0.012089, 0
19, Thresh, 1665.8545, 3.6598, 0, 0, 2.5677, 1.0729, 0.24126, -0.16622, 0.027986, 0
19, Hybrid, 1672.0497, 3.6665, 0, 0.065235, 2.5716, 1.073, 0.24108, -0.16625, 0.033856, 0
20, Cont, 1755.934, 5.9384e-06, 0, 1.3161, 1.1882, 0, 0, -0.19241, 2.3811e-06, 0
20, Thresh, 1691.2183, 2.7298, 0, 0, 1.7303, 1.0255, 0.2348, -0.20356, 0.0018267, 0
20, Hybrid, 1697.3154, 2.7288, 0, 0.20543, 1.7504, 1.0371, 0.24554, -0.20357, 6.6906e-08, 0
