"word","filename","subject.num","session.num","target_angle","condition","rt","response_angle","test.error","encode.error"
"REGRET","subj-13--2017-06-28--15-10-17.mat","13",4,1.05678499508257,"LONG",0.733947760658339,0.817645045832702,0.23913994924987,-0.00589656750724488
"REST","subj-13--2017-06-28--15-10-17.mat","13",4,-1.08554328794121,"LONG",1.46785446698777,-1.04717453910885,-0.0383687488323627,0.0776215333960568
"RICH","subj-13--2017-06-28--15-10-17.mat","13",4,1.15618243077676,"SHORT",0.85070140165044,0.866700035005845,0.289482395770913,-0.0399326957353627
"RIDDLE","subj-13--2017-06-28--15-10-17.mat","13",4,-1.15736837586242,"LONG",1.05077820748556,1.2995736904734,-2.45694206633581,0.116062805708556
"SALVE","subj-13--2017-06-28--15-10-17.mat","13",4,0.29801623672676,"SHORT",1.21756309532793,0.891228390685433,-0.593212153958673,-0.0104900590051531
"SAME","subj-13--2017-06-28--15-10-17.mat","13",4,2.04414566543359,"LONG",2.05156707763672,1.10039206385831,0.943753601575288,0.00970172963789029
"SAVORY","subj-13--2017-06-28--15-10-17.mat","13",4,2.54068717262471,"SHORT",0.950698607717641,2.30130462759819,0.239382545026516,-0.0389839187082703
"SCOWL","subj-13--2017-06-28--15-10-17.mat","13",4,-1.51011369263071,"LONG",0.850695414526854,-0.972765406138794,-0.537348286491917,0.055528040641645
"SEAR","subj-13--2017-06-28--15-10-17.mat","13",4,-2.18225664146189,"LONG",1.10081515635829,-2.09961955830857,-0.0826370831533159,-0.0942509313753228
"SEER","subj-13--2017-06-28--15-10-17.mat","13",4,0.766075982680929,"SHORT",0.633868160890415,0.73816060260844,0.0279153800724893,-0.056342296590449
"SELLER","subj-13--2017-06-28--15-10-17.mat","13",4,2.26689389401616,"SHORT",1.08420697308611,2.26882623033984,-0.00193233632367829,0.0967156540096101
"SEVER","subj-13--2017-06-28--15-10-17.mat","13",4,-0.953325995117722,"LONG",0.850685436103959,-0.93355818412928,-0.0197678109884423,0.1351768651849
"SHAME","subj-13--2017-06-28--15-10-17.mat","13",4,-1.60605472779573,"LONG",0.400359168299474,-0.0615335933490434,-1.54452113444669,0.671649659759282
"SHOW","subj-13--2017-06-28--15-10-17.mat","13",4,-1.26639158604001,"SHORT",2.61858939635567,1.96679033284312,3.05000338829645,0.090783424473861
"SIDE","subj-13--2017-06-28--15-10-17.mat","13",4,1.29399496818108,"SHORT",1.15089487010846,1.10015582478876,0.193839143392327,-0.0229396804102153
"SIMPER","subj-13--2017-06-28--15-10-17.mat","13",4,1.68216131903719,"LONG",0.767283013672568,1.8941943261591,-0.212033007121906,-0.0239290768876439
"SIMPLE","subj-13--2017-06-28--15-10-17.mat","13",4,1.84473070419208,"LONG",0.984085748787038,1.53987834723185,0.30485235696023,0.000533209652448408
"SLAG","subj-13--2017-06-28--15-10-17.mat","13",4,0.975887012447894,"SHORT",2.46859743614914,0.438859298963507,0.537027713484387,-0.0198370246146125
"SLEAVE","subj-13--2017-06-28--15-10-17.mat","13",4,0.849689000271922,"LONG",0.583836913981941,0.54302592356038,0.306663076711542,-0.133104722975407
"SMELL","subj-13--2017-06-28--15-10-17.mat","13",4,-2.74899181982256,"LONG",1.25089806329925,1.5603255052902,1.97386798206683,0.12999175575019
"SNAP","subj-13--2017-06-28--15-10-17.mat","13",4,-1.74506464203987,"SHORT",1.93477922468446,1.79681392500773,2.74130674013199,0.13921796449202
"SOAR","subj-13--2017-06-28--15-10-17.mat","13",4,-1.78971465333981,"SHORT",0.750626933644526,-0.3534859279251,-1.43622872541471,-0.0205054730479992
"SPLIT","subj-13--2017-06-28--15-10-17.mat","13",4,1.83703222382194,"LONG",1.75136705185287,1.55509081196376,0.281941411858188,0.0402182988142166
"STINGY","subj-13--2017-06-28--15-10-17.mat","13",4,1.84116473800938,"SHORT",4.57010310335318,2.82476816772157,-0.983603429712192,0.160288890727334
"STRUT","subj-13--2017-06-28--15-10-17.mat","13",4,-1.35665023216143,"LONG",0.300206298008561,0.778595547242639,-2.13524577940407,-0.0245982352993206
"STUNT","subj-13--2017-06-28--15-10-17.mat","13",4,0.31409931836948,"SHORT",3.75284073088551,1.23092584473687,-0.91682652636739,-0.0223320735634379
"SURE","subj-13--2017-06-28--15-10-17.mat","13",4,2.91050559895545,"SHORT",1.25099499704083,2.75041742813507,0.160088170820384,0.108783427423683
"TALK","subj-13--2017-06-28--15-10-17.mat","13",4,1.63074820656628,"SHORT",6.10453912534285,1.51415594365552,0.116592262910758,0.0180915306413934
"TASK","subj-13--2017-06-28--15-10-17.mat","13",4,-2.11537215487797,"SHORT",0.950721985835116,1.86623716393862,2.301575988363,-0.0739353260769366
"THE","subj-13--2017-06-28--15-10-17.mat","13",4,-2.23150915787792,"LONG",0.333562933432404,-0.438859298963507,-1.79264985891442,0.0172934056579064
"THEFT","subj-13--2017-06-28--15-10-17.mat","13",4,1.23865915503469,"SHORT",4.82027473323978,-2.35619449019234,-2.68833166195255,0.0126356301164174
"THEORY","subj-13--2017-06-28--15-10-17.mat","13",4,0.823333350692135,"LONG",1.05081241938751,0.822146318440444,0.00118703225169126,0.115271412590335
"THICK","subj-13--2017-06-28--15-10-17.mat","13",4,2.10094883626282,"LONG",1.0341677434044,2.51051326611846,-0.409564429855644,0.0362111405483416
"THING","subj-13--2017-06-28--15-10-17.mat","13",4,0.160195525987616,"SHORT",0.533801960817073,0.0462632624243569,0.11393226356326,-0.0860409981110656
"THREAT","subj-13--2017-06-28--15-10-17.mat","13",4,-1.10277698873927,"LONG",0.650482046126854,-2.64516990018491,1.54239291144565,0.134775036943958
"THRONG","subj-13--2017-06-28--15-10-17.mat","13",4,-2.46329128610885,"SHORT",1.25099613744533,-2.55359005004223,0.0902987639333785,-0.047906756988382
"TILL","subj-13--2017-06-28--15-10-17.mat","13",4,1.0826078649348,"LONG",0.950775869598147,1.06521527192069,0.0173925930141055,-0.00589499536782534
"TING","subj-13--2017-06-28--15-10-17.mat","13",4,-2.0339173288102,"SHORT",0.583814676268958,0.0898051865541677,-2.12372251536437,-0.0252288207386724
"TOLD","subj-13--2017-06-28--15-10-17.mat","13",4,-1.1530760090862,"LONG",1.63460970454616,2.17634099039987,2.95376830769352,0.0100888122510674
"TOPIC","subj-13--2017-06-28--15-10-17.mat","13",4,-1.60048051963444,"SHORT",0.966974881128408,-1.64320835666853,0.0427278370340898,-0.0924289480651563
"TRICK","subj-13--2017-06-28--15-10-17.mat","13",4,1.72093404847008,"LONG",0.983648329856806,1.70979063193216,0.0111434165379236,0.0141403036378038
"TRIM","subj-13--2017-06-28--15-10-17.mat","13",4,1.50245409482488,"LONG",1.4678162636701,0.623855239586824,0.878598855238061,-0.0219837178433195
"TRUTH","subj-13--2017-06-28--15-10-17.mat","13",4,3.05384389646173,"LONG",1.25096506165573,0.7080619381018,2.34578195835994,0.0526820228670934
"TUCK","subj-13--2017-06-28--15-10-17.mat","13",4,-0.397353312972506,"LONG",0.116734824434388,0.205608927516652,-0.602962240489158,0.02034964022018
"TUMBLE","subj-13--2017-06-28--15-10-17.mat","13",4,-2.50316899765788,"SHORT",1.15092052909313,-2.45623119566652,-0.0469378019913633,0.160758273569161
"TYPE","subj-13--2017-06-28--15-10-17.mat","13",4,-1.00404830721843,"LONG",1.01746975380229,-0.236151654053916,-0.767896653164517,0.12635203338612
"VAIN","subj-13--2017-06-28--15-10-17.mat","13",4,0.504875228841723,"LONG",0.383638655825052,0.544733537355803,-0.03985830851408,-0.0454094222389807
"VANITY","subj-13--2017-06-28--15-10-17.mat","13",4,-2.33939735057791,"LONG",0.83402450941503,-2.41619306288966,0.0767957123117511,-0.0049385672273603
"VERB","subj-13--2017-06-28--15-10-17.mat","13",4,-1.33437557221414,"SHORT",0.984130509430543,-1.17962110134017,-0.154754470873971,-0.019849774892422
"VERITY","subj-13--2017-06-28--15-10-17.mat","13",4,-2.73156285169954,"SHORT",0.934094986063428,-2.77441881977157,0.04285596807203,-0.00504493180442456
"VIEW","subj-13--2017-06-28--15-10-17.mat","13",4,0.99070700993987,"SHORT",0.884070011321455,0.896055384571344,0.0946516253685259,-0.0109523993291301
"VISION","subj-13--2017-06-28--15-10-17.mat","13",4,-0.62492020119933,"LONG",0.333575192664284,0.157655062479927,-0.782575263679256,0.0247855849504803
"WANDER","subj-13--2017-06-28--15-10-17.mat","13",4,-0.0870787711429517,"SHORT",0.450352782092523,-0.778204042907156,0.691125271764205,-0.0713732563118124
"WASTE","subj-13--2017-06-28--15-10-17.mat","13",4,-1.20734299981672,"SHORT",1.18421187676722,-1.38956097620072,0.182217976383996,0.169048785128099
"WATT","subj-13--2017-06-28--15-10-17.mat","13",4,1.68332369747907,"SHORT",1.06752694473835,1.86855148759967,-0.185227790120601,-0.0869131760900634
"WAY","subj-13--2017-06-28--15-10-17.mat","13",4,0.770314140295257,"SHORT",2.66870503273094,1.62310458764331,-0.852790447348057,-0.0187203707106334
"WEEK","subj-13--2017-06-28--15-10-17.mat","13",4,0.527271081032446,"SHORT",0.934107530396432,0.585112438184427,-0.057841357151981,-0.079597208536792
"WHERRY","subj-13--2017-06-28--15-10-17.mat","13",4,2.72929294088384,"LONG",0.98406379611697,2.54924854331097,0.180044397572867,-0.00466820724832617
"WHY","subj-13--2017-06-28--15-10-17.mat","13",4,2.22990376074816,"SHORT",1.28435562393861,0.721200787024315,1.50870297372385,0.0653577672424954
"WON","subj-13--2017-06-28--15-10-17.mat","13",4,0.884534589463111,"SHORT",2.46852758678142,0.913838473391571,-0.0293038839284606,0.0257391001640507
"YET","subj-13--2017-06-28--15-10-17.mat","13",4,1.39050886991242,"SHORT",0.500370914349332,0.480887280195336,0.909621589717086,-0.0228705841558843
"YOU","subj-13--2017-06-28--15-10-17.mat","13",4,1.35729237777212,"SHORT",1.20088791369926,1.31953633924412,0.037756038528002,-0.0569020720407574
"YUCCA","subj-13--2017-06-28--15-10-17.mat","13",4,2.02560035603587,"LONG",1.05084520584205,1.92712946380654,0.0984708922293311,-0.0533107349641071
"ABBESS","subj-14--2017-06-23--13-31-05.mat","14",1,-2.28815472547816,"SHORT",0.350268905799567,-1.5707963267949,-0.717358398683262,-0.717358398683262
"ADMIRE","subj-14--2017-06-23--13-31-05.mat","14",1,-0.799218245029556,"LONG",1.06742145795306,-0.970311708555134,0.171093463525578,0.0559963305802393
"ADVICE","subj-14--2017-06-23--13-31-05.mat","14",1,-0.329744322651531,"LONG",0.466934451075304,0.170058621592056,-0.499802944243587,-0.0656520973560116
"ALERT","subj-14--2017-06-23--13-31-05.mat","14",1,-2.07344606510915,"LONG",0.300221408231664,1.96220145492011,2.24753778715033,0.0359744317487927
"ALIEN","subj-14--2017-06-23--13-31-05.mat","14",1,-2.3504441503907,"SHORT",1.43438977884261,3.11098996566107,0.821751191127815,-0.0159853670401446
"ALKALI","subj-14--2017-06-23--13-31-05.mat","14",1,0.330097874740792,"SHORT",0.767219436484083,0.519768391701983,-0.189670516961191,-0.00919473971325302
"ALLOW","subj-14--2017-06-23--13-31-05.mat","14",1,-0.897612504982576,"LONG",0.433689574597338,-1.81236203389022,0.914749528907647,0.117840056551652
"AM","subj-14--2017-06-23--13-31-05.mat","14",1,0.331497733866141,"LONG",1.55113971355513,-0.91510070055336,1.2465984344195,-0.0700179680142095
"AMPERE","subj-14--2017-06-23--13-31-05.mat","14",1,2.40416289532566,"LONG",0.633800307223282,3.05385551380767,-0.649692618482006,-0.0594235215231946
"APPEAL","subj-14--2017-06-23--13-31-05.mat","14",1,-2.40760717457688,"LONG",0.817288316510712,-3.0265253176774,0.618918143100521,-0.0734679310780493
"APPEAR","subj-14--2017-06-23--13-31-05.mat","14",1,-0.745488876332821,"LONG",0.283502606379443,-0.334951107722792,-0.410537768610029,0.0544010261301274
"ARE","subj-14--2017-06-23--13-31-05.mat","14",1,-0.170984004038405,"SHORT",1.40103000728686,-0.154206353217205,-0.0167776508211996,-0.0194453749272372
"ARID","subj-14--2017-06-23--13-31-05.mat","14",1,0.0254900742704032,"SHORT",0.96733102440794,-1.03956620861916,1.06505628288956,0.0203354807478627
"ASSENT","subj-14--2017-06-23--13-31-05.mat","14",1,-2.04686516669471,"LONG",0.48361590489958,-0.520979853022441,-1.52588531367227,0.574932864308861
"ATE","subj-14--2017-06-23--13-31-05.mat","14",1,-0.701309528874198,"LONG",0.316926810409768,2.68957242754537,2.89230335076002,-0.0379780344982907
"BARD","subj-14--2017-06-23--13-31-05.mat","14",1,0.113417200406805,"LONG",0.200147795553676,0.758377714210184,-0.644960513803378,-0.155071981477331
"BECAME","subj-14--2017-06-23--13-31-05.mat","14",1,0.223706752300231,"SHORT",0.483632155568557,0.664223530685768,-0.440516778385538,-0.200790364842058
"BLAND","subj-14--2017-06-23--13-31-05.mat","14",1,-2.17148896196265,"LONG",0.800614845470591,-2.96360221638325,0.792113254420602,0.0813712030078051
"BLEAK","subj-14--2017-06-23--13-31-05.mat","14",1,2.30254568074653,"LONG",0.483712553612804,-0.014924264990085,2.31746994573661,0.0158362152847138
"BOAST","subj-14--2017-06-23--13-31-05.mat","14",1,0.0534307497038751,"LONG",0.51699164202455,0.0752346134646145,-0.0218038637607395,0.0384318745520245
"BORN","subj-14--2017-06-23--13-31-05.mat","14",1,1.08861886460838,"SHORT",0.667179750640571,2.4683973051896,-1.37977844058122,-0.0861834561382933
"BROAD","subj-14--2017-06-23--13-31-05.mat","14",1,-2.62529303106481,"LONG",0.683834405117068,-2.86533658847005,0.24004355740524,0.0707906135784246
"BROKEN","subj-14--2017-06-23--13-31-05.mat","14",1,1.16496283371715,"SHORT",1.18420389400217,1.08871762539999,0.0762452083171599,-0.0110423733779839
"BRUTAL","subj-14--2017-06-23--13-31-05.mat","14",1,-3.04656786984635,"SHORT",1.00074667545505,-2.83526864533475,-0.211299224511596,0.131657602967492
"BUBAL","subj-14--2017-06-23--13-31-05.mat","14",1,1.98375398051672,"LONG",0.550387621210575,2.77921406151178,-0.795460080995063,-0.0530263996255811
"BURY","subj-14--2017-06-23--13-31-05.mat","14",1,-0.140201547589335,"SHORT",0.43360318946452,-0.189613615774389,0.0494120681850544,0.000229232405816959
"CAME","subj-14--2017-06-23--13-31-05.mat","14",1,-0.824064677202538,"LONG",0.350279739578582,0.740556448318564,-1.5646211255211,-0.0202184224139327
"CAREER","subj-14--2017-06-23--13-31-05.mat","14",1,-1.31313945541032,"SHORT",1.30093843334453,-1.03037682652431,-0.282762628886004,0.0389879255106385
"CASTE","subj-14--2017-06-23--13-31-05.mat","14",1,0.334527112488553,"LONG",0.433651941470089,1.08232311936841,-0.747796006879859,-0.14995081654847
"CHAOS","subj-14--2017-06-23--13-31-05.mat","14",1,-0.290513524526083,"LONG",0.350304258131018,-0.332372309703804,0.0418587851777209,0.0604494965903808
"CHOOSE","subj-14--2017-06-23--13-31-05.mat","14",1,2.9929260851072,"LONG",0.416973338640219,-0.473956522147049,-2.81630269992533,0.0836224204884304
"CLANG","subj-14--2017-06-23--13-31-05.mat","14",1,2.8577836058294,"SHORT",0.433677030222043,0.754266356325191,2.10351724950421,0.0749616225101759
"CLEVER","subj-14--2017-06-23--13-31-05.mat","14",1,-1.10111666853375,"SHORT",2.33505286313994,-1.09639644400299,-0.00472022453076115,-0.102874736091949
"CLOSER","subj-14--2017-06-23--13-31-05.mat","14",1,2.19625774102528,"SHORT",0.400296161306869,1.19123245647225,1.00502528455303,0.0646727208852757
"CLUE","subj-14--2017-06-23--13-31-05.mat","14",1,0.543873948901413,"LONG",0.366939240745978,-2.94220506450232,-2.79710629377586,-0.194286653707027
"CRUEL","subj-14--2017-06-23--13-31-05.mat","14",1,-0.513633128421656,"SHORT",0.967379491314205,-0.406239494364006,-0.10739363405765,0.0657736982999608
"CULT","subj-14--2017-06-23--13-31-05.mat","14",1,-0.497804657106347,"SHORT",1.90139921107266,2.18570461727936,-2.68350927438571,-0.171144158532275
"CURSE","subj-14--2017-06-23--13-31-05.mat","14",1,1.26667616493325,"SHORT",1.51773432608798,-0.452284461736515,1.71896062666977,-0.0904988455806235
"DECEIT","subj-14--2017-06-23--13-31-05.mat","14",1,-2.38694427073765,"SHORT",0.316898870664318,-2.82955053202726,0.442606261289613,-0.016666204722442
"DECREE","subj-14--2017-06-23--13-31-05.mat","14",1,0.905560074102864,"SHORT",0.383605584299858,2.67571290543902,-1.77015283133616,0.0222937604097828
"DEFACE","subj-14--2017-06-23--13-31-05.mat","14",1,1.50935538434412,"SHORT",0.367414168112191,2.30248276088911,-0.79312737654499,-0.0510786190604964
"DOWN","subj-14--2017-06-23--13-31-05.mat","14",1,2.63187415276471,"LONG",1.20088249683249,2.18192405894071,0.449950093823994,-0.0547099857499398
"DRYAD","subj-14--2017-06-23--13-31-05.mat","14",1,1.24157400516523,"LONG",0.266903261195694,0.468033545789598,0.773540459375632,-0.110004829458578
"DUTY","subj-14--2017-06-23--13-31-05.mat","14",1,-2.18746545352754,"SHORT",0.316900866359902,2.82308884103153,1.27263101262052,-0.0619393332588958
"EACH","subj-14--2017-06-23--13-31-05.mat","14",1,-2.25550816335194,"LONG",0.133431388537247,-0.39282802838562,-1.86268013496632,-0.0923677262782223
"EARN","subj-14--2017-06-23--13-31-05.mat","14",1,-2.75686325320449,"LONG",0.400295591108261,-1.50732238661809,-1.2495408665864,-0.00728174236158097
"EGO","subj-14--2017-06-23--13-31-05.mat","14",1,-3.0219542615299,"LONG",0.133451630597847,3.13188422075568,0.129346824894,0.104333464735699
"EMPIRE","subj-14--2017-06-23--13-31-05.mat","14",1,-0.244799222508173,"SHORT",0.633316541774093,-0.167721570536598,-0.0770776519715755,-0.0635638719139961
"EMPTY","subj-14--2017-06-23--13-31-05.mat","14",1,-0.463206689957433,"SHORT",0.500392581941014,1.72739820377691,-2.19060489373434,0.136175223254217
"EQUITY","subj-14--2017-06-23--13-31-05.mat","14",1,2.256076721188,"SHORT",0.483720821497172,-0.308506295731913,2.56458301691991,0.0137783072408695
"ESCAPE","subj-14--2017-06-23--13-31-05.mat","14",1,-1.77222792317346,"SHORT",0.25017904245351,-0.598030920656102,-1.17419700251735,0.156726704097155
"FAIR","subj-14--2017-06-23--13-31-05.mat","14",1,-0.291987181057184,"LONG",0.266923503256294,-2.93580959238998,2.6438224113328,0.0644497711630123
"FAR","subj-14--2017-06-23--13-31-05.mat","14",1,0.150073136752025,"LONG",0.617166750105753,2.27997877239136,-2.12990563563934,0.129667806065487
"FASTER","subj-14--2017-06-23--13-31-05.mat","14",1,-1.28485227115746,"SHORT",0.433652796768456,-1.08260007884971,-0.20225219230775,-0.19829560797641
"FEE","subj-14--2017-06-23--13-31-05.mat","14",1,2.08585240037307,"LONG",0.450354777753091,1.50867540180651,0.577176998566559,-0.0758077524905198
"FEINT","subj-14--2017-06-23--13-31-05.mat","14",1,-1.26249733888738,"SHORT",0.333552954942206,2.48370404840758,2.53698391988463,0.0443352642818147
"FELL","subj-14--2017-06-23--13-31-05.mat","14",1,2.55158493198453,"SHORT",0.333504488035032,2.30539078613412,0.246194145850404,0.191727454511947
"FIRM","subj-14--2017-06-23--13-31-05.mat","14",1,-1.96964846320223,"SHORT",0.116752785706922,-0.601775837228168,-1.36787262597406,0.150432379853436
"GENDER","subj-14--2017-06-23--13-31-05.mat","14",1,-0.71014572343179,"LONG",1.66787681879214,2.8324996510272,2.74053993272059,-0.0394830620233638
"GIST","subj-14--2017-06-23--13-31-05.mat","14",1,-2.6580896602517,"LONG",0.383647208819184,-2.53167575051273,-0.126413909738971,-0.211235282858607
"GOD","subj-14--2017-06-23--13-31-05.mat","14",1,1.60996354564155,"LONG",0.917339691431152,1.59630099927339,0.0136625463681612,-0.00791837203356427
"HABIT","subj-14--2017-06-23--13-31-05.mat","14",1,2.03859731511359,"SHORT",0.366936389751572,0.0430356130233774,1.99556170209022,0.0780098269528942
"HARM","subj-14--2017-06-23--13-31-05.mat","14",1,-2.54217652865499,"LONG",0.250195293122033,-3.00040633091997,0.458229802264977,0.0943176178758014
"HASTE","subj-14--2017-06-23--13-31-05.mat","14",1,-0.87987354082234,"LONG",0.216834096069306,-2.27607439714853,1.39620085632619,0.0129165492316224
"HASTY","subj-14--2017-06-23--13-31-05.mat","14",1,-2.4552199541578,"LONG",0.466981777583896,2.30587728573087,1.52208806729092,0.0376633043996324
"HEAL","subj-14--2017-06-23--13-31-05.mat","14",1,2.64673742891122,"SHORT",0.55034742218777,1.46617966916238,1.18055775974884,-0.0988612186303488
"HELP","subj-14--2017-06-23--13-31-05.mat","14",1,1.0219205296349,"LONG",0.483709987717702,-0.520979853022441,1.54290038265734,-0.089836450469309
"HIM","subj-14--2017-06-23--13-31-05.mat","14",1,2.11684176382756,"SHORT",1.267582368082,-2.65687088159247,-1.50947266175955,0.00562593676207967
"HOWLER","subj-14--2017-06-23--13-31-05.mat","14",1,-0.116428851765662,"SHORT",0.4002975868043,0,-0.116428851765662,-0.0320525443421901
"HUSH","subj-14--2017-06-23--13-31-05.mat","14",1,-2.01037038243697,"LONG",1.28427465568529,-0.446295771501505,-1.56407461093547,-0.00294689582853369
"INHALE","subj-14--2017-06-23--13-31-05.mat","14",1,2.6070771809081,"SHORT",0.934022000554251,2.47562341621068,0.131453764697418,0.122442380721633
"INNATE","subj-14--2017-06-23--13-31-05.mat","14",1,2.01624732641534,"SHORT",0.317344138161843,2.28819911520669,-0.271951788791351,-0.128080834057874
"JOB","subj-14--2017-06-23--13-31-05.mat","14",1,-1.88980194834089,"SHORT",1.81802957507625,-2.33430017906957,0.444498230728678,-0.039992186787722
"KEEN","subj-14--2017-06-23--13-31-05.mat","14",1,0.355046717672677,"SHORT",0.383602733305452,-0.266688159022972,0.621734876695649,-0.117549198344905
"KEEP","subj-14--2017-06-23--13-31-05.mat","14",1,-1.36541204727312,"SHORT",0.433655362663558,3.13726367630273,1.78050958360373,-0.161064916742122
"KILL","subj-14--2017-06-23--13-31-05.mat","14",1,1.31777257386239,"LONG",0.416947679689656,-0.870736121066505,2.1885086949289,-0.0295471517918706
"LAX","subj-14--2017-06-23--13-31-05.mat","14",1,0.373103671445426,"LONG",1.55114341984745,-3.03203312681585,-2.87804850891831,-0.135869244997257
"LESSEN","subj-14--2017-06-23--13-31-05.mat","14",1,1.54053373724823,"LONG",0.750574190289171,-2.35619449019234,-2.38645707973901,-0.035364586093577
"LESSON","subj-14--2017-06-23--13-31-05.mat","14",1,2.30414029688178,"LONG",0.250137988133247,2.66259537303403,-0.358455076152254,0.113094484104062
"LIAR","subj-14--2017-06-23--13-31-05.mat","14",1,-0.0984937382265065,"SHORT",0.567081904509905,-0.238997873194515,0.140504134968008,-0.00691388808382086
"MAD","subj-14--2017-06-23--13-31-05.mat","14",1,0.906617448314748,"SHORT",0.300222548629336,1.37440781595,-0.467790367635254,0.0783883522485721
"MEANT","subj-14--2017-06-23--13-31-05.mat","14",1,2.89554643586963,"LONG",0.433646524580581,0.623701716226892,2.27184471964274,0.07901558285268
"MELEE","subj-14--2017-06-23--13-31-05.mat","14",1,-2.74103423903995,"LONG",0.683807605768834,-2.6405792667862,-0.10045497225375,-0.0239387025924489
"METHOD","subj-14--2017-06-23--13-31-05.mat","14",1,-0.374435264210401,"LONG",0.400228307637917,-2.53784332019236,2.16340805598196,0.191532338837365
"MIMIC","subj-14--2017-06-23--13-31-05.mat","14",1,-2.45258474295703,"LONG",0.800600020299044,-2.77986341206986,0.327278669112827,-0.264987192374118
"MISTER","subj-14--2017-06-23--13-31-05.mat","14",1,2.38846075236464,"SHORT",0.233514694595215,1.34986366096203,1.03859709140261,0.176244479224434
"MOCKER","subj-14--2017-06-23--13-31-05.mat","14",1,0.762281526474455,"SHORT",2.2683418730121,-0.880696850989291,1.64297837746375,-0.0563147675850018
"MUCH","subj-14--2017-06-23--13-31-05.mat","14",1,0.372861868499597,"SHORT",0.533752068396552,-2.54509167106997,2.91795353956956,-0.0364913285929036
"NADIR","subj-14--2017-06-23--13-31-05.mat","14",1,-3.08094159828603,"LONG",1.16756948158672,-0.211093333222747,-2.86984826506328,0.0606510553037627
"NAVE","subj-14--2017-06-23--13-31-05.mat","14",1,0.713157019041334,"SHORT",0.600370686302995,2.43013352785029,-1.71697650880895,-0.0617152173243892
"NEAR","subj-14--2017-06-23--13-31-05.mat","14",1,0.551965936621619,"SHORT",0.500395147835206,-1.13695640039541,1.68892233701703,-0.0529364663137935
"NISUS","subj-14--2017-06-23--13-31-05.mat","14",1,-3.12943742372845,"SHORT",0.583766209329042,-3.05418705522636,-0.0752503685020893,0.0745740398573001
"NOPE","subj-14--2017-06-23--13-31-05.mat","14",1,0.903920593446975,"SHORT",0.883991323853479,1.05100170420868,-0.147081110761702,-0.101726293341163
"OKAY","subj-14--2017-06-23--13-31-05.mat","14",1,-2.78766059343184,"SHORT",0.316902006758028,1.02248917240165,2.4730355413461,-0.197722922370591
"PAEAN","subj-14--2017-06-23--13-31-05.mat","14",1,0.739286921310351,"LONG",2.06819550295495,-0.0152079529257371,0.754494874236088,-0.0979166988780988
"PARRY","subj-14--2017-06-23--13-31-05.mat","14",1,-1.94448072500219,"LONG",0.450331114499022,1.02151181053412,-2.96599253553631,0.0745459302312139
"PART","subj-14--2017-06-23--13-31-05.mat","14",1,0.521393555020763,"LONG",0.333590017869938,0.0518403036390896,0.469553251381674,-0.0893324093684452
"PATENT","subj-14--2017-06-23--13-31-05.mat","14",1,-0.348830133235594,"SHORT",1.00070932742756,-0.673195348400194,0.3243652151646,0.0423450922191328
"PLACE","subj-14--2017-06-23--13-31-05.mat","14",1,-0.431790585393749,"SHORT",0.833993148490208,-0.410944166988375,-0.020846418405374,0.0970326461199244
"POWER","subj-14--2017-06-23--13-31-05.mat","14",1,0.779973454887746,"SHORT",0.43360005337081,2.26294057508757,-1.48296712019982,-0.064614747437823
"PUMMEL","subj-14--2017-06-23--13-31-05.mat","14",1,-3.05608626088955,"LONG",0.467008006733067,-1.96872518329479,-1.08736107759476,0.013834496444209
"PUNISH","subj-14--2017-06-23--13-31-05.mat","14",1,1.02525650304199,"SHORT",0.316909419343574,0.853882951563338,0.17137355147865,-0.0515984548333282
"PUNY","subj-14--2017-06-23--13-31-05.mat","14",1,-0.815909432305116,"SHORT",0.433652511669152,-2.72179682189931,1.9058873895942,-0.0089318853411372
"PURL","subj-14--2017-06-23--13-31-05.mat","14",1,-2.97607208441854,"SHORT",0.817188246604474,2.18812013358872,1.11899308917232,0.109456932592647
"PUT","subj-14--2017-06-23--13-31-05.mat","14",1,-0.655491258252157,"LONG",0.33355038904665,2.77854328082354,2.84915076810388,-0.0293176709562599
"QUEST","subj-14--2017-06-23--13-31-05.mat","14",1,0.700856289944176,"LONG",0.433652511669152,-0.69928074982018,1.40013703976436,0.018037978965022
"RAID","subj-14--2017-06-23--13-31-05.mat","14",1,-1.22789434124769,"SHORT",4.92032496775528,1.02777040323452,-2.25566474448221,-0.0146638660292246
"RANGE","subj-14--2017-06-23--13-31-05.mat","14",1,-0.293308399444277,"SHORT",0.550396459293097,2.53482549670629,-2.82813389615057,0.0709002836866414
"REALM","subj-14--2017-06-23--13-31-05.mat","14",1,0.393960112866115,"SHORT",0.316857246144991,0.619646713301153,-0.225686600435038,-0.0926719535761433
"REAP","subj-14--2017-06-23--13-31-05.mat","14",1,-0.813297698114698,"LONG",0.384099318703647,3.01659332923529,2.4532942798296,0.105629514374621
"REAR","subj-14--2017-06-23--13-31-05.mat","14",1,2.86243182753816,"SHORT",0.71719417667282,-3.02096898500969,-0.399784494631737,0.00630203421511055
"REBUS","subj-14--2017-06-23--13-31-05.mat","14",1,-2.07159834291953,"SHORT",1.61786125236222,-2.37824973688586,0.306651393966332,0.0886415086158983
"RECALL","subj-14--2017-06-23--13-31-05.mat","14",1,2.09725836756304,"SHORT",0.166789734595113,2.17174784684759,-0.0744894792845447,0.10616624858989
