"","word","list","list_type"
"1972","fruits","78","semantic"
"1973","olives","78","semantic"
"1974","greens","78","semantic"
"1975","sesame","78","semantic"
"1976","browns","78","semantic"
"1977","lemons","78","semantic"
"1978","grains","78","semantic"
"1979","stalks","78","semantic"
"1980","tulips","78","semantic"
"1981","prunes","78","semantic"
"1982","cloves","78","semantic"
"1983","fennel","78","semantic"
"1984","chives","78","semantic"
"1985","kabobs","78","semantic"
"1986","mouths","79","semantic"
"1987","cheeks","79","semantic"
"1988","ankles","79","semantic"
"1989","thumbs","79","semantic"
"1990","wrists","79","semantic"
"1991","elbows","79","semantic"
"1992","wiggle","79","semantic"
"1993","twitch","79","semantic"
"1994","clamps","79","semantic"
"1995","blinks","79","semantic"
"1996","swivel","79","semantic"
"1997","talons","79","semantic"
"1998","frowns","79","semantic"
"1999","spines","79","semantic"
"2000","shanks","79","semantic"
"2001","flexed","79","semantic"
"2002","tender","80","semantic"
"2003","lively","80","semantic"
"2004","snappy","80","semantic"
"2005","superb","80","semantic"
"2006","mellow","80","semantic"
"2007","gloomy","80","semantic"
"2008","dreamy","80","semantic"
"2009","feisty","80","semantic"
"2010","sedate","80","semantic"
"2011","fluent","80","semantic"
"2012","timely","80","semantic"
"2013","upbeat","80","semantic"
"2014","albeit","80","semantic"
"2015","limber","80","semantic"
"2016","robust","80","semantic"
"2017","punchy","80","semantic"
"2018","supple","80","semantic"
"2019","nimble","80","semantic"
"2020","chaste","80","semantic"
"2021","richly","80","semantic"
"2022","ballsy","80","semantic"
"2023","flirty","80","semantic"
"2024","somber","80","semantic"
"2025","pained","80","semantic"
"2026","cogent","80","semantic"
"2027","muffin","81","semantic"
"2028","baking","81","semantic"
"2029","graham","81","semantic"
"2030","bakery","81","semantic"
"2031","noodle","81","semantic"
"2032","donuts","81","semantic"
"2033","omelet","81","semantic"
"2034","pastry","81","semantic"
"2035","yogurt","81","semantic"
"2036","waffle","81","semantic"
"2037","bagels","81","semantic"
"2038","wiener","81","semantic"
"2039","sundae","81","semantic"
"2040","crusts","81","semantic"
"2041","nonfat","81","semantic"
"2042","crepes","81","semantic"
"2043","sorbet","81","semantic"
"2044","icicle","81","semantic"
"2045","dollop","81","semantic"
"2046","nougat","81","semantic"
"2047","loosen","82","semantic"
"2048","joints","82","semantic"
"2049","fasten","82","semantic"
"2050","screws","82","semantic"
"2051","blades","82","semantic"
"2052","braces","82","semantic"
"2053","motors","82","semantic"
"2054","cables","82","semantic"
"2055","washer","82","semantic"
"2056","pliers","82","semantic"
"2057","shafts","82","semantic"
"2058","pulley","82","semantic"
"2059","wipers","82","semantic"
"2060","levers","82","semantic"
"2061","rivets","82","semantic"
"2062","wedges","82","semantic"
"2063","cranks","82","semantic"
"2064","prongs","82","semantic"
"2065","joists","82","semantic"
"2066","stream","83","semantic"
"2067","canyon","83","semantic"
"2068","rivers","83","semantic"
"2069","brooks","83","semantic"
"2070","cliffs","83","semantic"
"2071","oceans","83","semantic"
"2072","plains","83","semantic"
"2073","floods","83","semantic"
"2074","slopes","83","semantic"
"2075","lagoon","83","semantic"
"2076","swamps","83","semantic"
"2077","flowed","83","semantic"
"2078","ridges","83","semantic"
"2079","canals","83","semantic"
"2080","canoes","83","semantic"
"2081","coasts","83","semantic"
"2082","kidney","84","semantic"
"2083","spinal","84","semantic"
"2084","pelvis","84","semantic"
"2085","septic","84","semantic"
"2086","pelvic","84","semantic"
"2087","lumbar","84","semantic"
"2088","spasms","84","semantic"
"2089","dorsal","84","semantic"
"2090","distal","84","semantic"
"2091","carpal","84","semantic"
"2092","lesion","84","semantic"
"2093","bionic","84","semantic"
"2094","aortic","84","semantic"
"2095","tumour","84","semantic"
"2096","plexus","84","semantic"
"2097","tonsil","84","semantic"
"2098","cystic","84","semantic"
"2099","venous","84","semantic"
"2100","catgut","84","semantic"
"2101","sensed","85","semantic"
"2102","learnt","85","semantic"
"2103","bugged","85","semantic"
"2104","shined","85","semantic"
"2105","fueled","85","semantic"
"2106","eyeing","85","semantic"
"2107","probed","85","semantic"
"2108","zeroed","85","semantic"
"2109","voiced","85","semantic"
"2110","fogged","85","semantic"
"2111","beheld","85","semantic"
"2112","nagged","85","semantic"
"2113","elated","85","semantic"
"2114","dimmed","85","semantic"
"2115","piqued","85","semantic"
"2116","soured","85","semantic"
"2117","dulled","85","semantic"
"2118","tensed","85","semantic"
"2119","judges","86","semantic"
"2120","elders","86","semantic"
"2121","widows","86","semantic"
"2122","uncles","86","semantic"
"2123","miners","86","semantic"
"2124","clerks","86","semantic"
"2125","clergy","86","semantic"
"2126","nieces","86","semantic"
"2127","nobles","86","semantic"
"2128","royals","86","semantic"
"2129","tutors","86","semantic"
"2130","loners","86","semantic"
"2131","squaws","86","semantic"
"2132","pagans","86","semantic"
"2133","druids","86","semantic"
"2134","lawmen","86","semantic"
"2135","rabbis","86","semantic"
"2136","angers","86","semantic"
"2137","missus","87","semantic"
"2138","crummy","87","semantic"
"2139","erotic","87","semantic"
"2140","barbie","87","semantic"
"2141","girlie","87","semantic"
"2142","hottie","87","semantic"
"2143","peachy","87","semantic"
"2144","looker","87","semantic"
"2145","sexier","87","semantic"
"2146","uppity","87","semantic"
"2147","sporty","87","semantic"
"2148","preppy","87","semantic"
"2149","spoilt","87","semantic"
"2150","teensy","87","semantic"
"2151","frills","87","semantic"
"2152","tomboy","87","semantic"
"2153","jiving","87","semantic"
"2154","snobby","87","semantic"
"2155","pimply","87","semantic"
"2156","repair","88","semantic"
"2157","pledge","88","semantic"
"2158","cheque","88","semantic"
"2159","refund","88","semantic"
"2160","payoff","88","semantic"
"2161","coupon","88","semantic"
"2162","deduct","88","semantic"
"2163","unpaid","88","semantic"
"2164","waiver","88","semantic"
"2165","repaid","88","semantic"
"2166","offset","88","semantic"
"2167","monies","88","semantic"
"2168","payout","88","semantic"
"2169","rebate","88","semantic"
"2170","renege","88","semantic"
"2171","resale","88","semantic"
"2172","biting","89","semantic"
"2173","hating","89","semantic"
"2174","adding","89","semantic"
"2175","risked","89","semantic"
"2176","poking","89","semantic"
"2177","typing","89","semantic"
"2178","wiping","89","semantic"
"2179","fading","89","semantic"
"2180","owning","89","semantic"
"2181","puking","89","semantic"
"2182","raping","89","semantic"
"2183","prying","89","semantic"
"2184","curing","89","semantic"
"2185","pawing","89","semantic"
"2186","sawing","89","semantic"
"2187","luring","89","semantic"
"2188","doling","89","semantic"
"2189","dicing","89","semantic"
"2190","gluing","89","semantic"
"2191","divide","90","semantic"
"2192","digest","90","semantic"
"2193","inject","90","semantic"
"2194","outrun","90","semantic"
"2195","absorb","90","semantic"
"2196","devote","90","semantic"
"2197","rotate","90","semantic"
"2198","unwind","90","semantic"
"2199","bestow","90","semantic"
"2200","revise","90","semantic"
"2201","invoke","90","semantic"
"2202","lessen","90","semantic"
"2203","detach","90","semantic"
"2204","purify","90","semantic"
"2205","ingest","90","semantic"
"2206","dilate","90","semantic"
"2207","narrow","91","semantic"
"2208","rugged","91","semantic"
"2209","ragged","91","semantic"
"2210","barren","91","semantic"
"2211","coarse","91","semantic"
"2212","scenic","91","semantic"
"2213","wilder","91","semantic"
"2214","gnarly","91","semantic"
"2215","wobbly","91","semantic"
"2216","virile","91","semantic"
"2217","pricey","91","semantic"
"2218","shifty","91","semantic"
"2219","jagged","91","semantic"
"2220","grassy","91","semantic"
"2221","glossy","91","semantic"
"2222","creaky","91","semantic"
"2223","swampy","91","semantic"
"2224","reader","92","semantic"
"2225","runner","92","semantic"
"2226","broker","92","semantic"
"2227","beggar","92","semantic"
"2228","seller","92","semantic"
"2229","holder","92","semantic"
"2230","bidder","92","semantic"
"2231","finder","92","semantic"
"2232","vendor","92","semantic"
"2233","squire","92","semantic"
"2234","sender","92","semantic"
"2235","suitor","92","semantic"
"2236","backer","92","semantic"
"2237","picker","92","semantic"
"2238","renter","92","semantic"
"2239","debtor","92","semantic"
"2240","bettor","92","semantic"
"2241","looter","92","semantic"
"2242","buster","93","semantic"
"2243","fender","93","semantic"
"2244","bender","93","semantic"
"2245","digger","93","semantic"
"2246","ringer","93","semantic"
"2247","rocker","93","semantic"
"2248","crutch","93","semantic"
"2249","ripper","93","semantic"
"2250","pusher","93","semantic"
"2251","hopper","93","semantic"
"2252","mishap","93","semantic"
"2253","welder","93","semantic"
"2254","phaser","93","semantic"
"2255","roadie","93","semantic"
"2256","blower","93","semantic"
"2257","girder","93","semantic"
"2258","hugger","93","semantic"
"2259","pushup","93","semantic"
"2260","abused","94","semantic"
"2261","bombed","94","semantic"
"2262","rocked","94","semantic"
"2263","raided","94","semantic"
"2264","combed","94","semantic"
"2265","camped","94","semantic"
"2266","leased","94","semantic"
"2267","exiled","94","semantic"
"2268","jailed","94","semantic"
"2269","toured","94","semantic"
"2270","zapped","94","semantic"
"2271","nabbed","94","semantic"
"2272","plowed","94","semantic"
"2273","mauled","94","semantic"
"2274","teamed","94","semantic"
"2275","purged","94","semantic"
"2276","roamed","94","semantic"
"2277","looted","94","semantic"
"2278","beefed","94","semantic"
"2279","healed","95","semantic"
"2280","dialed","95","semantic"
"2281","shrunk","95","semantic"
"2282","peaked","95","semantic"
"2283","tanked","95","semantic"
"2284","mended","95","semantic"
"2285","dented","95","semantic"
"2286","frayed","95","semantic"
"2287","soared","95","semantic"
"2288","lapsed","95","semantic"
"2289","shrank","95","semantic"
"2290","webbed","95","semantic"
"2291","flared","95","semantic"
"2292","gnawed","95","semantic"
"2293","hemmed","95","semantic"
"2294","veered","95","semantic"
"2295","wilted","95","semantic"
"2296","eroded","95","semantic"
"2297","tidied","95","semantic"
"2298","scenes","96","semantic"
"2299","chains","96","semantic"
"2300","dances","96","semantic"
"2301","stages","96","semantic"
"2302","clocks","96","semantic"
"2303","stunts","96","semantic"
"2304","cycles","96","semantic"
"2305","pulses","96","semantic"
"2306","mounts","96","semantic"
"2307","probes","96","semantic"
"2308","orbits","96","semantic"
"2309","dramas","96","semantic"
"2310","reigns","96","semantic"
"2311","surges","96","semantic"
"2312","graphs","96","semantic"
"2313","quatre","96","semantic"
"2314","hiring","97","semantic"
"2315","spying","97","semantic"
"2316","aiming","97","semantic"
"2317","posing","97","semantic"
"2318","urging","97","semantic"
"2319","coping","97","semantic"
"2320","aiding","97","semantic"
"2321","arming","97","semantic"
"2322","easing","97","semantic"
"2323","wooing","97","semantic"
"2324","taming","97","semantic"
"2325","honing","97","semantic"
"2326","offing","97","semantic"
"2327","tasked","97","semantic"
"2328","taxing","97","semantic"
"2329","waging","97","semantic"
"2330","egging","97","semantic"
"2331","righty","98","semantic"
"2332","snitch","98","semantic"
"2333","dumber","98","semantic"
"2334","nitwit","98","semantic"
"2335","cretin","98","semantic"
"2336","stooge","98","semantic"
"2337","flunky","98","semantic"
"2338","lackey","98","semantic"
"2339","shtick","98","semantic"
"2340","gaggle","98","semantic"
"2341","wackos","98","semantic"
"2342","hatter","98","semantic"
"2343","nimrod","98","semantic"
"2344","lapdog","98","semantic"
"2345","cynics","98","semantic"
"2346","myopic","98","semantic"
"2347","hubris","98","semantic"
"2348","purist","98","semantic"
"2349","zealot","98","semantic"
"2350","journo","98","semantic"
"2351","scored","99","semantic"
"2352","rained","99","semantic"
"2353","ridden","99","semantic"
"2354","capped","99","semantic"
"2355","nursed","99","semantic"
"2356","snowed","99","semantic"
"2357","racked","99","semantic"
"2358","maimed","99","semantic"
"2359","socked","99","semantic"
"2360","dogged","99","semantic"
"2361","bogged","99","semantic"
"2362","milked","99","semantic"
"2363","strewn","99","semantic"
"2364","reared","99","semantic"
"2365","blazed","99","semantic"
"2366","heaped","99","semantic"
"2367","gouged","99","semantic"
"2368","addled","99","semantic"
"2369","felled","99","semantic"
"2370","reaped","99","semantic"
"2371","pitted","99","semantic"
"2372","symbol","100","semantic"
"2373","statue","100","semantic"
"2374","candle","100","semantic"
"2375","shield","100","semantic"
"2376","coffin","100","semantic"
"2377","ribbon","100","semantic"
"2378","casket","100","semantic"
"2379","bronze","100","semantic"
"2380","bearer","100","semantic"
"2381","plaque","100","semantic"
"2382","laurel","100","semantic"
"2383","wreath","100","semantic"
"2384","floral","100","semantic"
"2385","rosary","100","semantic"
"2386","tinsel","100","semantic"
"2387","votive","100","semantic"
"2388","nickel","101","semantic"
"2389","copper","101","semantic"
"2390","carbon","101","semantic"
"2391","violet","101","semantic"
"2392","chrome","101","semantic"
"2393","iodine","101","semantic"
"2394","metals","101","semantic"
"2395","sulfur","101","semantic"
"2396","quartz","101","semantic"
"2397","cobalt","101","semantic"
"2398","barium","101","semantic"
"2399","radium","101","semantic"
"2400","nitric","101","semantic"
"2401","pewter","101","semantic"
"2402","indigo","101","semantic"
"2403","gypsum","101","semantic"
"2404","messes","102","semantic"
"2405","futile","102","semantic"
"2406","blurry","102","semantic"
"2407","tangle","102","semantic"
"2408","uglier","102","semantic"
"2409","devoid","102","semantic"
"2410","unruly","102","semantic"
"2411","drafty","102","semantic"
"2412","ramble","102","semantic"
"2413","untidy","102","semantic"
"2414","neater","102","semantic"
"2415","stubby","102","semantic"
"2416","choppy","102","semantic"
"2417","twisty","102","semantic"
"2418","clunky","102","semantic"
"2419","ornate","102","semantic"
"2420","filter","103","semantic"
"2421","refill","103","semantic"
"2422","outlet","103","semantic"
"2423","sensor","103","semantic"
"2424","faucet","103","semantic"
"2425","valves","103","semantic"
"2426","funnel","103","semantic"
"2427","damper","103","semantic"
"2428","tubing","103","semantic"
"2429","gullet","103","semantic"
"2430","piston","103","semantic"
"2431","rotary","103","semantic"
"2432","nozzle","103","semantic"
"2433","gusher","103","semantic"
"2434","pumper","103","semantic"
"2435","spigot","103","semantic"
"2436","siphon","103","semantic"
"2437","sluice","103","semantic"
"2438","insert","104","semantic"
"2439","attach","104","semantic"
"2440","rewind","104","semantic"
"2441","reload","104","semantic"
"2442","gadget","104","semantic"
"2443","buffer","104","semantic"
"2444","scroll","104","semantic"
"2445","jiggle","104","semantic"
"2446","unhook","104","semantic"
"2447","keypad","104","semantic"
"2448","unwrap","104","semantic"
"2449","slider","104","semantic"
"2450","strobe","104","semantic"
"2451","swatch","104","semantic"
"2452","redial","104","semantic"
"2453","toggle","104","semantic"
