,word,FREQcount,CDcount,FREQlow,CDlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,length
14704,vendor,65,50,57,46,1.27,1.8195,0.6,1.7076,6
14708,viewed,53,50,53,50,1.04,1.7324,0.6,1.7076,6
14714,wilder,106,50,18,17,2.08,2.0294,0.6,1.7076,6
14722,astute,51,49,50,48,1,1.716,0.58,1.699,6
14727,bashed,58,49,53,46,1.14,1.7709,0.58,1.699,6
14729,benign,58,49,57,49,1.14,1.7709,0.58,1.699,6
14738,chatty,51,49,41,40,1,1.716,0.58,1.699,6
14739,cheery,54,49,46,41,1.06,1.7404,0.58,1.699,6
14750,dawned,54,49,54,49,1.06,1.7404,0.58,1.699,6
14752,deduct,55,49,53,47,1.08,1.7482,0.58,1.699,6
14753,defied,53,49,52,49,1.04,1.7324,0.58,1.699,6
14761,eights,61,49,49,38,1.2,1.7924,0.58,1.699,6
14771,graces,51,49,50,48,1,1.716,0.58,1.699,6
14774,gravel,73,49,49,43,1.43,1.8692,0.58,1.699,6
14776,grovel,61,49,57,46,1.2,1.7924,0.58,1.699,6
14777,hacker,108,49,84,42,2.12,2.0374,0.58,1.699,6
14780,heinie,58,49,48,41,1.14,1.7709,0.58,1.699,6
14796,inland,69,49,68,49,1.35,1.8451,0.58,1.699,6
14812,looker,53,49,53,49,1.04,1.7324,0.58,1.699,6
14826,nursed,49,49,48,48,0.96,1.699,0.58,1.699,6
14829,pebble,65,49,53,40,1.27,1.8195,0.58,1.699,6
14830,petrol,80,49,69,40,1.57,1.9085,0.58,1.699,6
14833,pliers,59,49,55,46,1.16,1.7782,0.58,1.699,6
14835,ponder,56,49,44,40,1.1,1.7559,0.58,1.699,6
14838,pusher,64,49,53,47,1.25,1.8129,0.58,1.699,6
14840,ration,66,49,64,47,1.29,1.8261,0.58,1.699,6
14841,ratted,57,49,55,47,1.12,1.7634,0.58,1.699,6
14849,sadder,54,49,51,46,1.06,1.7404,0.58,1.699,6
14853,sexier,54,49,53,48,1.06,1.7404,0.58,1.699,6
14854,shaker,81,49,44,36,1.59,1.9138,0.58,1.699,6
14860,snowed,62,49,59,46,1.22,1.7993,0.58,1.699,6
14865,swells,61,49,60,49,1.2,1.7924,0.58,1.699,6
14867,tinker,113,49,38,32,2.22,2.0569,0.58,1.699,6
14870,unrest,52,49,50,49,1.02,1.7243,0.58,1.699,6
14871,unsure,52,49,50,48,1.02,1.7243,0.58,1.699,6
14872,untold,62,49,52,43,1.22,1.7993,0.58,1.699,6
14879,yanked,60,49,59,49,1.18,1.7853,0.58,1.699,6
14897,camper,73,48,70,45,1.43,1.8692,0.57,1.6902,6
14898,candor,51,48,50,47,1,1.716,0.57,1.6902,6
14906,climbs,52,48,51,47,1.02,1.7243,0.57,1.6902,6
14923,dotted,51,48,49,46,1,1.716,0.57,1.6902,6
14925,duress,59,48,57,47,1.16,1.7782,0.57,1.6902,6
14949,helium,73,48,58,43,1.43,1.8692,0.57,1.6902,6
14957,ignite,51,48,49,46,1,1.716,0.57,1.6902,6
14965,lasers,69,48,62,43,1.35,1.8451,0.57,1.6902,6
14971,malice,60,48,57,46,1.18,1.7853,0.57,1.6902,6
14977,metres,68,48,68,48,1.33,1.8388,0.57,1.6902,6
14980,mystic,74,48,42,33,1.45,1.8751,0.57,1.6902,6
14985,ornery,60,48,51,43,1.18,1.7853,0.57,1.6902,6
14987,palate,50,48,50,48,0.98,1.7076,0.57,1.6902,6
14993,pelvic,78,48,73,45,1.53,1.8976,0.57,1.6902,6
14995,petite,54,48,47,41,1.06,1.7404,0.57,1.6902,6
15003,pounce,56,48,52,47,1.1,1.7559,0.57,1.6902,6
15012,queasy,58,48,57,48,1.14,1.7709,0.57,1.6902,6
15020,rowing,65,48,62,45,1.27,1.8195,0.57,1.6902,6
15024,scroll,116,48,102,39,2.27,2.0682,0.57,1.6902,6
15025,scurvy,55,48,49,44,1.08,1.7482,0.57,1.6902,6
15031,sitcom,78,48,74,47,1.53,1.8976,0.57,1.6902,6
15033,slopes,56,48,56,48,1.1,1.7559,0.57,1.6902,6
15039,sultan,164,48,82,31,3.22,2.2175,0.57,1.6902,6
15043,ticked,55,48,55,48,1.08,1.7482,0.57,1.6902,6
15044,timely,55,48,51,45,1.08,1.7482,0.57,1.6902,6
15047,tramps,75,48,65,44,1.47,1.8808,0.57,1.6902,6
15054,untied,55,48,51,44,1.08,1.7482,0.57,1.6902,6
15055,valves,74,48,69,46,1.45,1.8751,0.57,1.6902,6
15057,vortex,76,48,72,46,1.49,1.8865,0.57,1.6902,6
15061,wholly,69,48,63,46,1.35,1.8451,0.57,1.6902,6
15062,wrongs,53,48,52,47,1.04,1.7324,0.57,1.6902,6
15070,antics,50,47,49,47,0.98,1.7076,0.56,1.6812,6
15072,armpit,64,47,50,42,1.25,1.8129,0.56,1.6812,6
15093,compel,52,47,51,47,1.02,1.7243,0.56,1.6812,6
15097,copped,53,47,48,44,1.04,1.7324,0.56,1.6812,6
15100,curing,48,47,45,44,0.94,1.6902,0.56,1.6812,6
15108,docked,56,47,55,46,1.1,1.7559,0.56,1.6812,6
15109,donors,59,47,58,47,1.16,1.7782,0.56,1.6812,6
15121,equity,67,47,53,38,1.31,1.8325,0.56,1.6812,6
15126,fathom,53,47,53,47,1.04,1.7324,0.56,1.6812,6
15127,ferret,83,47,43,36,1.63,1.9243,0.56,1.6812,6
15134,fronts,47,47,45,45,0.92,1.6812,0.56,1.6812,6
15139,govern,62,47,61,46,1.22,1.7993,0.56,1.6812,6
15141,gunmen,64,47,58,42,1.25,1.8129,0.56,1.6812,6
15146,hopper,459,47,10,8,9,2.6628,0.56,1.6812,6
15152,iodine,64,47,60,43,1.25,1.8129,0.56,1.6812,6
15169,nugget,60,47,37,30,1.18,1.7853,0.56,1.6812,6
15171,orchid,110,47,95,38,2.16,2.0453,0.56,1.6812,6
15189,racked,50,47,47,44,0.98,1.7076,0.56,1.6812,6
15195,remake,52,47,52,47,1.02,1.7243,0.56,1.6812,6
15197,reside,56,47,55,46,1.1,1.7559,0.56,1.6812,6
15202,rooted,51,47,49,45,1,1.716,0.56,1.6812,6
15206,sadist,55,47,52,44,1.08,1.7482,0.56,1.6812,6
15208,seaman,86,47,55,37,1.69,1.9395,0.56,1.6812,6
15211,shined,50,47,50,47,0.98,1.7076,0.56,1.6812,6
15216,sniffs,63,47,45,31,1.24,1.8062,0.56,1.6812,6
15219,sphere,126,47,74,39,2.47,2.1038,0.56,1.6812,6
15222,spooks,69,47,60,42,1.35,1.8451,0.56,1.6812,6
15228,takers,55,47,51,46,1.08,1.7482,0.56,1.6812,6
15237,topped,48,47,47,46,0.94,1.6902,0.56,1.6812,6
15246,ulcers,64,47,61,45,1.25,1.8129,0.56,1.6812,6
15250,unwise,48,47,45,44,0.94,1.6902,0.56,1.6812,6
15256,wedged,50,47,50,47,0.98,1.7076,0.56,1.6812,6
15276,booths,57,46,55,45,1.12,1.7634,0.55,1.6721,6
15277,breeds,54,46,54,46,1.06,1.7404,0.55,1.6721,6
15286,cocoon,57,46,51,42,1.12,1.7634,0.55,1.6721,6
15289,consul,184,46,105,32,3.61,2.2672,0.55,1.6721,6
15291,cosmos,153,46,44,37,3,2.1875,0.55,1.6721,6
15292,crafty,53,46,50,43,1.04,1.7324,0.55,1.6721,6
15308,domino,205,46,16,16,4.02,2.3139,0.55,1.6721,6
15320,expire,46,46,46,46,0.9,1.6721,0.55,1.6721,6
15333,funnel,56,46,53,44,1.1,1.7559,0.55,1.6721,6
15355,kaiser,80,46,14,11,1.57,1.9085,0.55,1.6721,6
15364,mapped,46,46,46,46,0.9,1.6721,0.55,1.6721,6
15366,metals,55,46,48,41,1.08,1.7482,0.55,1.6721,6
15367,midway,113,46,21,20,2.22,2.0569,0.55,1.6721,6
15411,sentry,70,46,55,38,1.37,1.8513,0.55,1.6721,6
15413,shalom,74,46,14,10,1.45,1.8751,0.55,1.6721,6
15416,skippy,62,46,13,13,1.22,1.7993,0.55,1.6721,6
15428,stiffs,48,46,46,45,0.94,1.6902,0.55,1.6721,6
15431,suntan,50,46,48,44,0.98,1.7076,0.55,1.6721,6
15433,tangle,53,46,53,46,1.04,1.7324,0.55,1.6721,6
15442,uglier,49,46,43,42,0.96,1.699,0.55,1.6721,6
15444,unions,71,46,65,44,1.39,1.8573,0.55,1.6721,6
15446,upbeat,56,46,45,36,1.1,1.7559,0.55,1.6721,6
15448,uproar,53,46,51,44,1.04,1.7324,0.55,1.6721,6
15454,waxing,51,46,47,44,1,1.716,0.55,1.6721,6
15455,whence,53,46,47,42,1.04,1.7324,0.55,1.6721,6
15474,bazaar,58,45,42,33,1.14,1.7709,0.54,1.6628,6
15479,blokes,73,45,70,44,1.43,1.8692,0.54,1.6628,6
15484,buzzed,48,45,45,43,0.94,1.6902,0.54,1.6628,6
15500,cortex,57,45,52,43,1.12,1.7634,0.54,1.6628,6
15501,crawls,52,45,52,45,1.02,1.7243,0.54,1.6628,6
15505,cuddly,71,45,68,43,1.39,1.8573,0.54,1.6628,6
15508,curled,47,45,44,42,0.92,1.6812,0.54,1.6628,6
15519,envied,51,45,48,43,1,1.716,0.54,1.6628,6
15520,essays,55,45,50,42,1.08,1.7482,0.54,1.6628,6
15530,fueled,49,45,43,40,0.96,1.699,0.54,1.6628,6
15536,groggy,46,45,45,44,0.9,1.6721,0.54,1.6628,6
15541,halves,56,45,54,43,1.1,1.7559,0.54,1.6628,6
15546,hooves,66,45,61,41,1.29,1.8261,0.54,1.6628,6
15554,jokers,52,45,52,45,1.02,1.7243,0.54,1.6628,6
15555,kennel,57,45,54,43,1.12,1.7634,0.54,1.6628,6
15565,mishap,53,45,52,45,1.04,1.7324,0.54,1.6628,6
15566,mocked,51,45,47,42,1,1.716,0.54,1.6628,6
15574,outing,51,45,51,45,1,1.716,0.54,1.6628,6
15585,purest,49,45,48,44,0.96,1.699,0.54,1.6628,6
15599,signor,204,45,28,14,4,2.3118,0.54,1.6628,6
15624,ticker,55,45,52,43,1.08,1.7482,0.54,1.6628,6
15626,toupee,64,45,56,42,1.25,1.8129,0.54,1.6628,6
15632,turnip,88,45,78,42,1.73,1.9494,0.54,1.6628,6
15634,tycoon,52,45,48,41,1.02,1.7243,0.54,1.6628,6
15636,unpaid,51,45,49,43,1,1.716,0.54,1.6628,6
15643,adrift,51,44,47,40,1,1.716,0.52,1.6532,6
15654,bibles,60,44,13,11,1.18,1.7853,0.52,1.6532,6
15656,blazer,62,44,48,35,1.22,1.7993,0.52,1.6532,6
15658,brainy,48,44,37,37,0.94,1.6902,0.52,1.6532,6
15677,deader,49,44,39,37,0.96,1.699,0.52,1.6532,6
15686,dodged,46,44,44,42,0.9,1.6721,0.52,1.6532,6
15688,drones,72,44,66,42,1.41,1.8633,0.52,1.6532,6
15694,exiled,49,44,45,41,0.96,1.699,0.52,1.6532,6
15695,export,65,44,60,42,1.27,1.8195,0.52,1.6532,6
15701,flaunt,50,44,49,43,0.98,1.7076,0.52,1.6532,6
15719,injure,51,44,51,44,1,1.716,0.52,1.6532,6
15722,ironed,49,44,49,44,0.96,1.699,0.52,1.6532,6
15736,misled,48,44,47,44,0.94,1.6902,0.52,1.6532,6
15763,pucker,45,44,34,33,0.88,1.6628,0.52,1.6532,6
15764,purses,49,44,48,43,0.96,1.699,0.52,1.6532,6
15771,rubies,54,44,48,39,1.06,1.7404,0.52,1.6532,6
15779,sewage,60,44,60,44,1.18,1.7853,0.52,1.6532,6
15787,soiled,46,44,44,42,0.9,1.6721,0.52,1.6532,6
15791,squint,51,44,49,42,1,1.716,0.52,1.6532,6
15799,tended,51,44,48,42,1,1.716,0.52,1.6532,6
15800,themes,57,44,55,42,1.12,1.7634,0.52,1.6532,6
15807,upload,58,44,46,39,1.14,1.7709,0.52,1.6532,6
15816,wither,47,44,44,41,0.92,1.6812,0.52,1.6532,6
15839,booger,62,43,40,34,1.22,1.7993,0.51,1.6435,6
15840,bouncy,91,43,59,40,1.78,1.9638,0.51,1.6435,6
15845,cabins,48,43,42,38,0.94,1.6902,0.51,1.6435,6
15854,cometh,48,43,41,38,0.94,1.6902,0.51,1.6435,6
15859,concur,61,43,57,42,1.2,1.7924,0.51,1.6435,6
15862,cordon,49,43,33,30,0.96,1.699,0.51,1.6435,6
15864,cretin,51,43,42,39,1,1.716,0.51,1.6435,6
15868,dazzle,51,43,43,40,1,1.716,0.51,1.6435,6
15873,dismal,48,43,43,38,0.94,1.6902,0.51,1.6435,6
15877,doable,47,43,46,43,0.92,1.6812,0.51,1.6435,6
15879,downed,54,43,46,40,1.06,1.7404,0.51,1.6435,6
15880,enigma,47,43,42,38,0.92,1.6812,0.51,1.6435,6
15889,gallop,48,43,36,32,0.94,1.6902,0.51,1.6435,6
15894,gutted,48,43,45,41,0.94,1.6902,0.51,1.6435,6
15900,homies,60,43,56,42,1.18,1.7853,0.51,1.6435,6
15901,honeys,51,43,44,37,1,1.716,0.51,1.6435,6
15903,hurrah,120,43,42,20,2.35,2.0828,0.51,1.6435,6
15912,jailed,44,43,42,41,0.86,1.6532,0.51,1.6435,6
15915,larynx,58,43,57,42,1.14,1.7709,0.51,1.6435,6
15917,ledger,62,43,55,37,1.22,1.7993,0.51,1.6435,6
15922,lumbar,52,43,47,40,1.02,1.7243,0.51,1.6435,6
15923,lunacy,51,43,45,42,1,1.716,0.51,1.6435,6
15932,modify,50,43,45,39,0.98,1.7076,0.51,1.6435,6
15934,mousse,59,43,54,39,1.16,1.7782,0.51,1.6435,6
15935,movers,58,43,52,42,1.14,1.7709,0.51,1.6435,6
15956,pollen,62,43,53,39,1.22,1.7993,0.51,1.6435,6
15967,relied,48,43,47,43,0.94,1.6902,0.51,1.6435,6
15985,smudge,51,43,50,42,1,1.716,0.51,1.6435,6
15988,snails,113,43,79,34,2.22,2.0569,0.51,1.6435,6
15991,sorely,44,43,42,41,0.86,1.6532,0.51,1.6435,6
15997,stalls,49,43,49,43,0.96,1.699,0.51,1.6435,6
16003,tanked,48,43,47,42,0.94,1.6902,0.51,1.6435,6
16004,teased,48,43,46,41,0.94,1.6902,0.51,1.6435,6
16008,trendy,44,43,40,39,0.86,1.6532,0.51,1.6435,6
16015,viewer,78,43,65,41,1.53,1.8976,0.51,1.6435,6
16027,yearly,45,43,44,42,0.88,1.6628,0.51,1.6435,6
16057,champs,56,42,39,29,1.1,1.7559,0.5,1.6335,6
16068,creaks,57,42,50,37,1.12,1.7634,0.5,1.6335,6
16069,crease,69,42,44,38,1.35,1.8451,0.5,1.6335,6
16071,dainty,61,42,53,39,1.2,1.7924,0.5,1.6335,6
16073,dashed,46,42,42,38,0.9,1.6721,0.5,1.6335,6
16092,eulogy,84,42,80,42,1.65,1.9294,0.5,1.6335,6
16102,glazed,50,42,46,40,0.98,1.7076,0.5,1.6335,6
16106,grains,50,42,47,40,0.98,1.7076,0.5,1.6335,6
16111,hedges,71,42,39,34,1.39,1.8573,0.5,1.6335,6
16114,housed,42,42,40,40,0.82,1.6335,0.5,1.6335,6
16129,linens,53,42,53,42,1.04,1.7324,0.5,1.6335,6
16133,lucked,47,42,44,40,0.92,1.6812,0.5,1.6335,6
16138,melons,72,42,67,40,1.41,1.8633,0.5,1.6335,6
16140,morrow,119,42,57,28,2.33,2.0792,0.5,1.6335,6
16146,oozing,47,42,37,34,0.92,1.6812,0.5,1.6335,6
16147,operas,44,42,43,42,0.86,1.6532,0.5,1.6335,6
16171,quirks,47,42,45,42,0.92,1.6812,0.5,1.6335,6
16172,rabble,54,42,51,42,1.06,1.7404,0.5,1.6335,6
16174,reacts,45,42,43,40,0.88,1.6628,0.5,1.6335,6
16194,skater,97,42,95,40,1.9,1.9912,0.5,1.6335,6
16195,slacks,56,42,53,41,1.1,1.7559,0.5,1.6335,6
16199,snores,46,42,40,36,0.9,1.6721,0.5,1.6335,6
16205,stalks,55,42,46,39,1.08,1.7482,0.5,1.6335,6
16217,tingle,56,42,54,41,1.1,1.7559,0.5,1.6335,6
16218,topics,47,42,46,41,0.92,1.6812,0.5,1.6335,6
16226,tulips,58,42,49,40,1.14,1.7709,0.5,1.6335,6
16231,uphill,48,42,45,40,0.94,1.6902,0.5,1.6335,6
16237,versed,56,42,24,21,1.1,1.7559,0.5,1.6335,6
16242,whoosh,60,42,40,31,1.18,1.7853,0.5,1.6335,6
16244,workup,49,42,49,42,0.96,1.699,0.5,1.6335,6
16245,wreath,54,42,52,42,1.06,1.7404,0.5,1.6335,6
16255,amazes,43,41,42,40,0.84,1.6435,0.49,1.6232,6
16269,babble,44,41,43,40,0.86,1.6532,0.49,1.6232,6
16270,biopsy,79,41,73,38,1.55,1.9031,0.49,1.6232,6
16281,camels,72,41,63,34,1.41,1.8633,0.49,1.6232,6
16283,cartel,65,41,46,35,1.27,1.8195,0.49,1.6232,6
16286,chummy,54,41,45,38,1.06,1.7404,0.49,1.6232,6
16296,crabby,47,41,36,32,0.92,1.6812,0.49,1.6232,6
16305,defies,44,41,43,40,0.86,1.6532,0.49,1.6232,6
16314,dwarfs,55,41,35,29,1.08,1.7482,0.49,1.6232,6
16323,facade,42,41,41,40,0.82,1.6335,0.49,1.6232,6
16325,feller,87,41,71,38,1.71,1.9445,0.49,1.6232,6
16326,felons,64,41,55,40,1.25,1.8129,0.49,1.6232,6
16329,floppy,58,41,41,35,1.14,1.7709,0.49,1.6232,6
16338,gnarly,54,41,46,36,1.06,1.7404,0.49,1.6232,6
16339,gopher,72,41,53,34,1.41,1.8633,0.49,1.6232,6
16340,grazed,46,41,46,41,0.9,1.6721,0.49,1.6232,6
16341,grisly,46,41,43,39,0.9,1.6721,0.49,1.6232,6
16346,heifer,61,41,49,38,1.2,1.7924,0.49,1.6232,6
16365,jerked,42,41,42,41,0.82,1.6335,0.49,1.6232,6
16373,lowers,49,41,43,36,0.96,1.699,0.49,1.6232,6
16374,madder,44,41,43,40,0.86,1.6532,0.49,1.6232,6
16376,manned,66,41,58,38,1.29,1.8261,0.49,1.6232,6
16381,molten,59,41,54,39,1.16,1.7782,0.49,1.6232,6
16384,mowing,48,41,44,39,0.94,1.6902,0.49,1.6232,6
16406,phooey,59,41,25,18,1.16,1.7782,0.49,1.6232,6
16410,plural,49,41,37,32,0.96,1.699,0.49,1.6232,6
16412,pranks,53,41,49,39,1.04,1.7324,0.49,1.6232,6
16419,python,79,41,52,22,1.55,1.9031,0.49,1.6232,6
16421,quarts,54,41,54,41,1.06,1.7404,0.49,1.6232,6
16424,ravine,94,41,61,38,1.84,1.9777,0.49,1.6232,6
16434,revere,57,41,17,15,1.12,1.7634,0.49,1.6232,6
16460,snooze,46,41,45,40,0.9,1.6721,0.49,1.6232,6
16468,squirm,42,41,42,41,0.82,1.6335,0.49,1.6232,6
16473,sugars,48,41,46,39,0.94,1.6902,0.49,1.6232,6
16482,undies,48,41,46,39,0.94,1.6902,0.49,1.6232,6
16485,unplug,44,41,34,33,0.86,1.6532,0.49,1.6232,6
16488,wanton,42,41,39,38,0.82,1.6335,0.49,1.6232,6
16503,albino,59,40,51,35,1.16,1.7782,0.48,1.6128,6
16515,beamed,48,40,46,38,0.94,1.6902,0.48,1.6128,6
16522,bloods,44,40,27,24,0.86,1.6532,0.48,1.6128,6
16528,brides,47,40,39,32,0.92,1.6812,0.48,1.6128,6
16531,bronco,72,40,23,19,1.41,1.8633,0.48,1.6128,6
16535,buzzes,62,40,53,35,1.22,1.7993,0.48,1.6128,6
16541,census,70,40,49,35,1.37,1.8513,0.48,1.6128,6
16562,decode,55,40,52,37,1.08,1.7482,0.48,1.6128,6
16587,flinch,58,40,55,37,1.14,1.7709,0.48,1.6128,6
16603,homely,47,40,44,39,0.92,1.6812,0.48,1.6128,6
16606,hummer,70,40,11,11,1.37,1.8513,0.48,1.6128,6
16624,jigsaw,95,40,43,36,1.86,1.9823,0.48,1.6128,6
16628,layman,48,40,39,36,0.94,1.6902,0.48,1.6128,6
16632,lookee,46,40,25,22,0.9,1.6721,0.48,1.6128,6
16646,namely,53,40,26,21,1.04,1.7324,0.48,1.6128,6
16651,nylons,64,40,60,38,1.25,1.8129,0.48,1.6128,6
16662,phobia,52,40,52,40,1.02,1.7243,0.48,1.6128,6
16663,pigsty,43,40,42,40,0.84,1.6435,0.48,1.6128,6
16665,pining,44,40,42,39,0.86,1.6532,0.48,1.6128,6
16680,relics,49,40,48,39,0.96,1.699,0.48,1.6128,6
16689,roscoe,94,40,10,5,1.84,1.9777,0.48,1.6128,6
16696,sevens,53,40,51,38,1.04,1.7324,0.48,1.6128,6
16697,shamed,44,40,42,38,0.86,1.6532,0.48,1.6128,6
16703,smacks,42,40,37,35,0.82,1.6335,0.48,1.6128,6
16707,sprain,43,40,38,37,0.84,1.6435,0.48,1.6128,6
16715,tablet,76,40,72,40,1.49,1.8865,0.48,1.6128,6
16721,toured,46,40,45,40,0.9,1.6721,0.48,1.6128,6
16722,tracer,86,40,64,35,1.69,1.9395,0.48,1.6128,6
16740,varied,41,40,41,40,0.8,1.6232,0.48,1.6128,6
16746,waiver,49,40,49,40,0.96,1.699,0.48,1.6128,6
16747,walrus,57,40,38,31,1.12,1.7634,0.48,1.6128,6
16760,arming,57,39,46,32,1.12,1.7634,0.46,1.6021,6
16763,attain,47,39,47,39,0.92,1.6812,0.46,1.6021,6
16765,barter,46,39,41,34,0.9,1.6721,0.46,1.6021,6
16769,brands,52,39,50,38,1.02,1.7243,0.46,1.6021,6
16808,desist,49,39,39,34,0.96,1.699,0.46,1.6021,6
16820,eyeing,41,39,40,38,0.8,1.6232,0.46,1.6021,6
16827,flimsy,42,39,41,38,0.82,1.6335,0.46,1.6021,6
16833,format,54,39,49,36,1.06,1.7404,0.46,1.6021,6
16838,gagged,43,39,43,39,0.84,1.6435,0.46,1.6021,6
16843,gobble,120,39,91,36,2.35,2.0828,0.46,1.6021,6
16844,golfer,56,39,53,38,1.1,1.7559,0.46,1.6021,6
16868,lashes,44,39,43,38,0.86,1.6532,0.46,1.6021,6
16875,locket,87,39,87,39,1.71,1.9445,0.46,1.6021,6
16884,mended,44,39,43,38,0.86,1.6532,0.46,1.6021,6
16922,rectal,46,39,42,37,0.9,1.6721,0.46,1.6021,6
16939,spaced,43,39,43,39,0.84,1.6435,0.46,1.6021,6
16948,steamy,46,39,41,36,0.9,1.6721,0.46,1.6021,6
16970,uppity,42,39,35,34,0.82,1.6335,0.46,1.6021,6
16971,utopia,57,39,11,9,1.12,1.7634,0.46,1.6021,6
16995,assert,43,38,42,37,0.84,1.6435,0.45,1.5911,6
17000,beanie,78,38,32,23,1.53,1.8976,0.45,1.5911,6
17002,biceps,48,38,46,37,0.94,1.6902,0.45,1.5911,6
17019,chisel,45,38,42,36,0.88,1.6628,0.45,1.5911,6
17024,cocked,42,38,38,34,0.82,1.6335,0.45,1.5911,6
17055,drowns,40,38,39,37,0.78,1.6128,0.45,1.5911,6
17065,finely,45,38,41,35,0.88,1.6628,0.45,1.5911,6
17072,fulfil,45,38,44,37,0.88,1.6628,0.45,1.5911,6
17074,gaping,42,38,41,37,0.82,1.6335,0.45,1.5911,6
17077,goatee,54,38,52,38,1.06,1.7404,0.45,1.5911,6
17093,jackal,81,38,36,28,1.59,1.9138,0.45,1.5911,6
17096,jiggle,62,38,51,34,1.22,1.7993,0.45,1.5911,6
17099,lagoon,81,38,61,26,1.59,1.9138,0.45,1.5911,6
17106,manger,51,38,51,38,1,1.716,0.45,1.5911,6
17114,murmur,48,38,47,37,0.94,1.6902,0.45,1.5911,6
17118,nectar,47,38,38,33,0.92,1.6812,0.45,1.5911,6
17121,nosing,43,38,40,37,0.84,1.6435,0.45,1.5911,6
17144,raffle,93,38,88,37,1.82,1.9731,0.45,1.5911,6
17153,reruns,43,38,38,36,0.84,1.6435,0.45,1.5911,6
17156,revise,44,38,40,35,0.86,1.6532,0.45,1.5911,6
17167,scoops,52,38,48,37,1.02,1.7243,0.45,1.5911,6
17176,sleaze,39,38,37,36,0.76,1.6021,0.45,1.5911,6
17182,splint,44,38,43,37,0.86,1.6532,0.45,1.5911,6
17184,sprang,39,38,38,38,0.76,1.6021,0.45,1.5911,6
17201,tiptoe,45,38,40,35,0.88,1.6628,0.45,1.5911,6
17233,albeit,38,37,30,30,0.75,1.5911,0.44,1.5798,6
17236,amulet,118,37,117,36,2.31,2.0755,0.44,1.5798,6
17238,angina,46,37,38,32,0.9,1.6721,0.44,1.5798,6
17246,bedpan,48,37,44,34,0.94,1.6902,0.44,1.5798,6
17248,blares,53,37,52,36,1.04,1.7324,0.44,1.5798,6
17252,booing,51,37,43,31,1,1.716,0.44,1.5798,6
17253,booted,42,37,40,36,0.82,1.6335,0.44,1.5798,6
17254,briefs,42,37,41,36,0.82,1.6335,0.44,1.5798,6
17269,clothe,42,37,40,35,0.82,1.6335,0.44,1.5798,6
17282,crusty,54,37,40,34,1.06,1.7404,0.44,1.5798,6
17288,deuces,59,37,25,22,1.16,1.7782,0.44,1.5798,6
17309,evenly,38,37,36,36,0.75,1.5911,0.44,1.5798,6
17316,fiscal,39,37,38,37,0.76,1.6021,0.44,1.5798,6
17323,frolic,42,37,40,36,0.82,1.6335,0.44,1.5798,6
17328,grader,44,37,42,36,0.86,1.6532,0.44,1.5798,6
17337,hookup,40,37,40,37,0.78,1.6128,0.44,1.5798,6
17345,indict,45,37,43,36,0.88,1.6628,0.44,1.5798,6
17357,latent,39,37,33,33,0.76,1.6021,0.44,1.5798,6
17359,limber,42,37,37,32,0.82,1.6335,0.44,1.5798,6
17364,maimed,38,37,35,35,0.75,1.5911,0.44,1.5798,6
17365,manila,74,37,11,8,1.45,1.8751,0.44,1.5798,6
17375,napalm,77,37,63,32,1.51,1.8921,0.44,1.5798,6
17380,novice,41,37,39,36,0.8,1.6232,0.44,1.5798,6
17386,oracle,114,37,31,21,2.24,2.0607,0.44,1.5798,6
17395,plough,54,37,50,35,1.06,1.7404,0.44,1.5798,6
17404,ranked,49,37,46,36,0.96,1.699,0.44,1.5798,6
17409,regent,85,37,36,10,1.67,1.9345,0.44,1.5798,6
17414,repaid,42,37,42,37,0.82,1.6335,0.44,1.5798,6
17434,sickly,39,37,35,35,0.76,1.6021,0.44,1.5798,6
17444,sprout,46,37,37,32,0.9,1.6721,0.44,1.5798,6
17451,sulfur,60,37,50,35,1.18,1.7853,0.44,1.5798,6
17462,toxins,52,37,49,37,1.02,1.7243,0.44,1.5798,6
17466,trivia,45,37,38,35,0.88,1.6628,0.44,1.5798,6
17480,verses,56,37,53,34,1.1,1.7559,0.44,1.5798,6
17505,ballot,69,36,61,35,1.35,1.8451,0.43,1.5682,6
17512,biased,47,36,47,36,0.92,1.6812,0.43,1.5682,6
17518,bustle,42,36,39,35,0.82,1.6335,0.43,1.5682,6
17523,ceases,37,36,36,35,0.73,1.5798,0.43,1.5682,6
17543,crowns,54,36,48,33,1.06,1.7404,0.43,1.5682,6
17552,dodger,65,36,11,11,1.27,1.8195,0.43,1.5682,6
17555,downer,42,36,37,31,0.82,1.6335,0.43,1.5682,6
17556,drowsy,37,36,37,36,0.73,1.5798,0.43,1.5682,6
17569,floral,37,36,36,35,0.73,1.5798,0.43,1.5682,6
17573,funded,41,36,41,36,0.8,1.6232,0.43,1.5682,6
17578,gazing,41,36,32,29,0.8,1.6232,0.43,1.5682,6
17579,geisha,146,36,136,32,2.86,2.1673,0.43,1.5682,6
17583,google,43,36,13,11,0.84,1.6435,0.43,1.5682,6
17588,groves,60,36,31,23,1.18,1.7853,0.43,1.5682,6
17593,hourly,37,36,36,35,0.73,1.5798,0.43,1.5682,6
17622,midday,42,36,41,35,0.82,1.6335,0.43,1.5682,6
17657,primed,38,36,36,36,0.75,1.5911,0.43,1.5682,6
17664,putter,70,36,53,32,1.37,1.8513,0.43,1.5682,6
