participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
12, Thresh, 1018.754, 4.9571, 0, 0, 3.9858, 1.3564, 0.68521, -0.040108, 0.11822, 0
12, Hybrid, 1023.2015, 5.4754, 0, 0.53075, 4.4926, 1.373, 0.6888, -0.045073, 0.084834, 0
13, Cont, 1583.8228, 0.066643, 0, 2.2912, 1.3873, 0, 0, -0.15384, 0.045344, 0
13, Thresh, 1628.6992, 4.0737, 0, 0, 1.4276, 0.99632, 0.078385, -0.13604, 0.017049, 0
13, Hybrid, 1634.0658, 5.967, 0, 0.0085144, 1.7461, 0.99773, 0.058485, -0.13603, 0.019305, 0
15, Cont, 1921.4765, 0.18059, 0, 2.0277, 1.6392, 0, 0, -0.10491, 9.51e-05, 0
15, Thresh, 1958.7203, 3.4719, 0, 0, 1.9349, 1.0576, 0.095832, -0.13332, 0.18848, 0
15, Hybrid, 1966.2688, 4.3034, 0, 0.079631, 2.4646, 1.1041, 0.086444, -0.10781, 0.054115, 0
16, Cont, 1966.8685, 0.99713, 0, 0.00117, 1.5251, 0, 0, 0.10068, 0.031842, 0
16, Thresh, 1824.0836, 2.5437, 0, 0, 2.6752, 1.485, 0.61758, -0.011835, 0.0024896, 0
16, Hybrid, 1828.051, 2.649, 0, 0.26715, 2.8438, 1.5098, 0.62222, -0.047375, 0.037143, 0
17, Cont, 2030.2695, 0.16922, 0, 1.1683, 1.8227, 0, 0, -0.057298, 0.093316, 0
17, Thresh, 2044.9443, 5.8014, 0, 0, 5.5006, 1.4955, 0.033467, -0.12509, 0.12969, 0
17, Hybrid, 2040.182, 1.4961, 0, 0.10868, 1.6642, 1.3749, 0.12121, -0.055769, 0.25167, 0
18, Cont, 2084.4684, 1.1097, 0, 0.00038911, 1.592, 0, 0, 0.15523, 0.12792, 0
18, Thresh, 1832.4687, 2.8757, 0, 0, 3.0529, 1.4817, 0.64931, 0.094191, 2.1667e-05, 0
18, Hybrid, 1831.9281, 3.1263, 0, 0.42085, 3.1904, 1.4315, 0.64832, 0.12184, 0.019921, 0
19, Cont, 1674.165, 0.73072, 0, 1.9094, 1.4427, 0, 0, -0.11945, 0.001842, 0
19, Thresh, 1610.2595, 4.1321, 0, 0, 2.7942, 1, 0.20883, -0.11477, 0.012134, 0
19, Hybrid, 1616.4396, 4.1481, 0, 0.079865, 2.8043, 1.0002, 0.20834, -0.11486, 0.033058, 0
20, Cont, 1653.3386, 0.4845, 0, 0.57187, 1.0246, 0, 0, -0.15273, 0.032553, 0
20, Thresh, 1635.8109, 2.0486, 0, 0, 1.4158, 0.93917, 0.27501, -0.15273, 0.029478, 0
20, Hybrid, 1658.7244, 3.1495, 0, 0.01128, 2.1106, 0.95703, 0.17538, -0.1696, 0.042353, 0
