"condition","recog_rating","recog_RT","target_angle","response_angle","response_error","response_RT","participant"
2,"4",2.5958,NA,NA,NA,NA,17
2,"2",1.4704,NA,NA,NA,NA,17
2,"6",1.2319,NA,NA,NA,NA,17
2,"6",1.031,NA,NA,NA,NA,17
2,"4",0.9048,NA,NA,NA,NA,17
1,"6",1.6379,NA,NA,NA,NA,17
1,"2",0.6998,NA,NA,NA,NA,17
1,"2",0.7842,NA,NA,NA,NA,17
2,"2",0.9345,NA,NA,NA,NA,17
2,"2",0.9045,NA,NA,NA,NA,17
1,"6",3.3736,NA,NA,NA,NA,17
1,"2",1.2516,NA,NA,NA,NA,17
1,"2",0.6591,NA,NA,NA,NA,17
2,"3",1.3363,NA,NA,NA,NA,17
1,"3",0.847,NA,NA,NA,NA,17
2,"5",1.6385,NA,NA,NA,NA,17
2,"4",2.076,NA,NA,NA,NA,17
2,"4",0.8237,NA,NA,NA,NA,17
2,"3",0.9996,NA,NA,NA,NA,17
2,"4",0.745,NA,NA,NA,NA,17
2,"1",1.5531,NA,NA,NA,NA,17
1,"2",0.8761,NA,NA,NA,NA,17
1,"2",0.6742,NA,NA,NA,NA,17
1,"1",0.8548,NA,NA,NA,NA,17
2,"2",0.7959,NA,NA,NA,NA,17
2,"2",0.7107,NA,NA,NA,NA,17
1,"5",2.1295,NA,NA,NA,NA,17
2,"2",1.1375,NA,NA,NA,NA,17
1,"1",0.7021,NA,NA,NA,NA,17
2,"4",1.4745,NA,NA,NA,NA,17
2,"6",2.9151,NA,NA,NA,NA,17
1,"1",1.5197,NA,NA,NA,NA,17
1,"1",1.2123,NA,NA,NA,NA,17
2,"1",1.111,NA,NA,NA,NA,17
1,"3",1.0229,NA,NA,NA,NA,17
1,"1",1.2079,NA,NA,NA,NA,17
2,"2",1.2164,NA,NA,NA,NA,17
1,"2",0.8106,NA,NA,NA,NA,17
1,"3",1.3364,NA,NA,NA,NA,17
2,"6",0.9814,NA,NA,NA,NA,17
1,"1",1.3987,NA,NA,NA,NA,17
1,"5",1.3704,NA,NA,NA,NA,17
2,"5",0.6643,NA,NA,NA,NA,17
2,"2",0.7968,NA,NA,NA,NA,17
2,"5",0.6707,NA,NA,NA,NA,17
1,"3",0.6633,NA,NA,NA,NA,17
1,"3",1.509,NA,NA,NA,NA,17
1,"3",0.9997,NA,NA,NA,NA,17
1,"4",1.0155,NA,NA,NA,NA,17
1,"5",0.772,NA,NA,NA,NA,17
1,"6",1.9932,NA,NA,NA,NA,17
2,"3",1.0473,NA,NA,NA,NA,17
2,"6",1.113,NA,NA,NA,NA,17
2,"4",0.5262,NA,NA,NA,NA,17
1,"3",0.5855,NA,NA,NA,NA,17
2,"3",0.4834,NA,NA,NA,NA,17
1,"5",0.5735,NA,NA,NA,NA,17
1,"6",0.8525,NA,NA,NA,NA,17
2,"4",0.5153,NA,NA,NA,NA,17
1,"3",0.7795,NA,NA,NA,NA,17
1,"5",1.5592,NA,NA,NA,NA,17
2,"5",0.9812,NA,NA,NA,NA,17
2,"3",0.8699,NA,NA,NA,NA,17
2,"6",0.5856,NA,NA,NA,NA,17
1,"6",1.061,NA,NA,NA,NA,17
1,"3",0.8588,NA,NA,NA,NA,17
2,"4",0.5565,NA,NA,NA,NA,17
2,"3",0.668,NA,NA,NA,NA,17
1,"6",0.6877,NA,NA,NA,NA,17
1,"6",0.7783,NA,NA,NA,NA,17
1,"5",1.9819,NA,NA,NA,NA,17
2,"1",1.3589,NA,NA,NA,NA,17
2,"5",1.6275,NA,NA,NA,NA,17
1,"3",0.9645,NA,NA,NA,NA,17
2,"1",1.2571,NA,NA,NA,NA,17
1,"3",0.8102,NA,NA,NA,NA,17
2,"3",0.7577,NA,NA,NA,NA,17
2,"3",0.9053,NA,NA,NA,NA,17
2,"4",1.4225,NA,NA,NA,NA,17
1,"3",1.1679,NA,NA,NA,NA,17
2,"4",1.7744,NA,NA,NA,NA,17
2,"1",1.3157,NA,NA,NA,NA,17
2,"1",1.5205,NA,NA,NA,NA,17
2,"6",1.059,NA,NA,NA,NA,17
2,"3",1.0832,NA,NA,NA,NA,17
2,"6",0.7214,NA,NA,NA,NA,17
2,"6",0.773,NA,NA,NA,NA,17
1,"1",1.9892,NA,NA,NA,NA,17
1,"1",1.1651,NA,NA,NA,NA,17
1,"6",0.7409,NA,NA,NA,NA,17
2,"6",1.7228,NA,NA,NA,NA,17
2,"4",0.9652,NA,NA,NA,NA,17
1,"2",0.7935,NA,NA,NA,NA,17
1,"3",1.8937,NA,NA,NA,NA,17
1,"6",2.6479,NA,NA,NA,NA,17
2,"6",1.721,NA,NA,NA,NA,17
2,"2",1.0081,NA,NA,NA,NA,17
1,"2",0.7429,NA,NA,NA,NA,17
1,"2",0.7636,NA,NA,NA,NA,17
1,"6",0.7399,NA,NA,NA,NA,17
2,"5",1.6206,NA,NA,NA,NA,17
2,"3",1.0318,NA,NA,NA,NA,17
2,"4",0.8127,NA,NA,NA,NA,17
1,"3",0.7536,NA,NA,NA,NA,17
2,"3",0.7883,NA,NA,NA,NA,17
1,"2",0.4606,NA,NA,NA,NA,17
1,"6",0.62,NA,NA,NA,NA,17
1,"1",0.9622,NA,NA,NA,NA,17
2,"3",0.8935,NA,NA,NA,NA,17
2,"6",0.7007,NA,NA,NA,NA,17
1,"4",1.2268,NA,NA,NA,NA,17
2,"2",1.5144,NA,NA,NA,NA,17
2,"1",1.1434,NA,NA,NA,NA,17
1,"6",0.9785,NA,NA,NA,NA,17
2,"3",0.7663,NA,NA,NA,NA,17
2,"4",1.1373,NA,NA,NA,NA,17
1,"3",0.6573,NA,NA,NA,NA,17
1,"3",1.0292,NA,NA,NA,NA,17
2,"6",1.3925,NA,NA,NA,NA,17
2,"1",0.8084,NA,NA,NA,NA,17
1,"3",0.9885,NA,NA,NA,NA,17
2,"2",1.0837,NA,NA,NA,NA,17
1,"3",1.0101,NA,NA,NA,NA,17
2,"3",0.4559,NA,NA,NA,NA,17
1,"2",0.8258,NA,NA,NA,NA,17
1,"1",0.5561,NA,NA,NA,NA,17
2,"3",0.7344,NA,NA,NA,NA,17
1,"2",1.109,NA,NA,NA,NA,17
1,"2",1.2991,NA,NA,NA,NA,17
1,"1",0.9344,NA,NA,NA,NA,17
2,"1",1.4988,NA,NA,NA,NA,17
2,"1",1.2006,NA,NA,NA,NA,17
1,"1",0.9505,NA,NA,NA,NA,17
2,"2",1.7218,NA,NA,NA,NA,17
2,"6",0.7995,NA,NA,NA,NA,17
1,"1",1.4088,NA,NA,NA,NA,17
1,"2",0.8247,NA,NA,NA,NA,17
1,"5",1.5343,NA,NA,NA,NA,17
2,"6",2.374,NA,NA,NA,NA,17
1,"6",0.9096,NA,NA,NA,NA,17
1,"5",2.0191,NA,NA,NA,NA,17
1,"2",0.7794,NA,NA,NA,NA,17
1,"1",1.216,NA,NA,NA,NA,17
2,"3",0.8623,NA,NA,NA,NA,17
2,"6",1.3056,NA,NA,NA,NA,17
2,"6",0.9086,NA,NA,NA,NA,17
1,"5",1.0712,NA,NA,NA,NA,17
2,"3",0.8223,NA,NA,NA,NA,17
1,"4",0.7472,NA,NA,NA,NA,17
2,"3",0.6374,NA,NA,NA,NA,17
2,"1",6.5687,NA,NA,NA,NA,18
2,"1",3.146,NA,NA,NA,NA,18
1,"1",1.4802,NA,NA,NA,NA,18
2,"1",2.9094,NA,NA,NA,NA,18
1,"1",4.2543,NA,NA,NA,NA,18
1,"1",1.4142,NA,NA,NA,NA,18
1,"1",2.8032,NA,NA,NA,NA,18
1,"1",1.2964,NA,NA,NA,NA,18
2,"1",1.4441,NA,NA,NA,NA,18
1,"1",1.3935,NA,NA,NA,NA,18
1,"2",9.2034,NA,NA,NA,NA,18
1,"1",2.4786,NA,NA,NA,NA,18
2,"1",1.5304,NA,NA,NA,NA,18
2,"1",2.9927,NA,NA,NA,NA,18
2,"1",1.2809,NA,NA,NA,NA,18
2,"1",1.235,NA,NA,NA,NA,18
1,"2",2.3781,NA,NA,NA,NA,18
1,"6",3.2975,NA,NA,NA,NA,18
1,"6",7.3667,NA,NA,NA,NA,18
1,"1",8.1644,NA,NA,NA,NA,18
2,"6",7.1208,NA,NA,NA,NA,18
1,"1",1.7807,NA,NA,NA,NA,18
2,"1",4.928,NA,NA,NA,NA,18
1,"1",1.4223,NA,NA,NA,NA,18
1,"1",1.2992,NA,NA,NA,NA,18
1,"1",1.9673,NA,NA,NA,NA,18
1,"1",1.2104,NA,NA,NA,NA,18
1,"1",1.3936,NA,NA,NA,NA,18
2,"1",1.1269,NA,NA,NA,NA,18
1,"6",3.0596,NA,NA,NA,NA,18
2,"1",1.4209,NA,NA,NA,NA,18
2,"1",1.2059,NA,NA,NA,NA,18
1,"1",2.727,NA,NA,NA,NA,18
2,"6",2.4398,NA,NA,NA,NA,18
1,"1",2.1573,NA,NA,NA,NA,18
1,"1",1.3177,NA,NA,NA,NA,18
1,"2",2.8018,NA,NA,NA,NA,18
1,"1",2.9303,NA,NA,NA,NA,18
1,"6",4.0533,NA,NA,NA,NA,18
1,"1",3.5995,NA,NA,NA,NA,18
2,"1",1.2704,NA,NA,NA,NA,18
2,"1",3.7687,NA,NA,NA,NA,18
2,"1",2.115,NA,NA,NA,NA,18
1,"1",1.8692,NA,NA,NA,NA,18
1,"1",1.3328,NA,NA,NA,NA,18
1,"3",3.3024,NA,NA,NA,NA,18
2,"1",2.3777,NA,NA,NA,NA,18
1,"1",2.0588,NA,NA,NA,NA,18
2,"1",23.5265,NA,NA,NA,NA,18
2,"1",1.0638,NA,NA,NA,NA,18
2,"6",2.1095,NA,NA,NA,NA,18
1,"1",1.1181,NA,NA,NA,NA,18
1,"1",3.1441,NA,NA,NA,NA,18
2,"6",4.2235,NA,NA,NA,NA,18
2,"1",1.066,NA,NA,NA,NA,18
1,"1",1.1862,NA,NA,NA,NA,18
2,"3",4.2478,NA,NA,NA,NA,18
1,"1",2.9249,NA,NA,NA,NA,18
2,"1",1.2642,NA,NA,NA,NA,18
2,"1",4.6028,NA,NA,NA,NA,18
2,"1",2.5731,NA,NA,NA,NA,18
2,"1",1.4617,NA,NA,NA,NA,18
1,"1",1.9035,NA,NA,NA,NA,18
1,"1",4.5782,NA,NA,NA,NA,18
1,"6",4.7371,NA,NA,NA,NA,18
2,"6",1.8155,NA,NA,NA,NA,18
2,"1",3.5994,NA,NA,NA,NA,18
1,"1",1.3764,NA,NA,NA,NA,18
2,"6",2.4865,NA,NA,NA,NA,18
1,"1",1.2035,NA,NA,NA,NA,18
2,"1",1.4976,NA,NA,NA,NA,18
2,"1",5.3729,NA,NA,NA,NA,18
1,"1",2.0829,NA,NA,NA,NA,18
1,"6",1.3801,NA,NA,NA,NA,18
1,"1",1.3741,NA,NA,NA,NA,18
1,"6",1.0382,NA,NA,NA,NA,18
1,"1",1.2673,NA,NA,NA,NA,18
2,"1",1.4159,NA,NA,NA,NA,18
1,"6",1.9863,NA,NA,NA,NA,18
2,"6",1.7704,NA,NA,NA,NA,18
1,"1",3.5525,NA,NA,NA,NA,18
1,"1",1.4197,NA,NA,NA,NA,18
1,"1",4.4542,NA,NA,NA,NA,18
1,"6",1.9919,NA,NA,NA,NA,18
1,"1",1.9656,NA,NA,NA,NA,18
2,"1",1.2982,NA,NA,NA,NA,18
1,"1",1.2423,NA,NA,NA,NA,18
1,"1",1.4032,NA,NA,NA,NA,18
2,"4",1.6633,NA,NA,NA,NA,18
1,"1",1.3923,NA,NA,NA,NA,18
2,"1",1.6815,NA,NA,NA,NA,18
2,"1",1.4682,NA,NA,NA,NA,18
2,"1",1.4092,NA,NA,NA,NA,18
2,"1",1.2995,NA,NA,NA,NA,18
1,"1",1.2214,NA,NA,NA,NA,18
1,"6",1.3796,NA,NA,NA,NA,18
2,"1",1.3009,NA,NA,NA,NA,18
2,"1",2.3015,NA,NA,NA,NA,18
1,"1",2.4491,NA,NA,NA,NA,18
1,"6",1.7309,NA,NA,NA,NA,18
1,"1",1.2756,NA,NA,NA,NA,18
1,"6",1.3849,NA,NA,NA,NA,18
2,"6",1.176,NA,NA,NA,NA,18
1,"3",2.7785,NA,NA,NA,NA,18
1,"4",3.4305,NA,NA,NA,NA,18
2,"1",6.6199,NA,NA,NA,NA,18
1,"6",1.4482,NA,NA,NA,NA,18
2,"1",3.6779,NA,NA,NA,NA,18
2,"1",1.4993,NA,NA,NA,NA,18
1,"3",1.8775,NA,NA,NA,NA,18
1,"1",3.3507,NA,NA,NA,NA,18
2,"1",2.6893,NA,NA,NA,NA,18
2,"1",1.0835,NA,NA,NA,NA,18
1,"1",1.9469,NA,NA,NA,NA,18
2,"1",1.4616,NA,NA,NA,NA,18
2,"2",2.9144,NA,NA,NA,NA,18
2,"6",2.8675,NA,NA,NA,NA,18
2,"6",0.7341,NA,NA,NA,NA,18
2,"1",1.0658,NA,NA,NA,NA,18
2,"1",1.2008,NA,NA,NA,NA,18
2,"1",1.9208,NA,NA,NA,NA,18
2,"1",1.3513,NA,NA,NA,NA,18
2,"1",1.5132,NA,NA,NA,NA,18
2,"1",2.1837,NA,NA,NA,NA,18
2,"1",1.3349,NA,NA,NA,NA,18
1,"6",3.2114,NA,NA,NA,NA,18
1,"6",1.475,NA,NA,NA,NA,18
2,"2",6.2537,NA,NA,NA,NA,18
2,"2",4.9284,NA,NA,NA,NA,18
1,"2",3.2178,NA,NA,NA,NA,18
1,"1",1.7838,NA,NA,NA,NA,18
1,"1",1.0829,NA,NA,NA,NA,18
2,"1",1.9697,NA,NA,NA,NA,18
2,"1",1.1102,NA,NA,NA,NA,18
2,"1",0.8296,NA,NA,NA,NA,18
2,"2",3.1665,NA,NA,NA,NA,18
2,"1",2.4322,NA,NA,NA,NA,18
2,"6",0.8604,NA,NA,NA,NA,18
2,"3",1.8797,NA,NA,NA,NA,18
2,"1",2.0962,NA,NA,NA,NA,18
1,"1",3.3515,NA,NA,NA,NA,18
1,"1",1.1507,NA,NA,NA,NA,18
1,"1",1.3795,NA,NA,NA,NA,18
1,"1",1.3493,NA,NA,NA,NA,18
2,"1",1.1881,NA,NA,NA,NA,18
1,"1",0.9179,NA,NA,NA,NA,18
1,"1",1.8553,NA,NA,NA,NA,18
2,"1",0.8047,NA,NA,NA,NA,18
2,"1",0.7898,NA,NA,NA,NA,18
1,"1",1.4838,NA,NA,NA,NA,18
2,"1",2.0257,NA,NA,NA,NA,18
1,"6",1.1458,NA,NA,NA,NA,18
1,"1",1.2873,NA,NA,NA,NA,18
1,"1",1.6217,NA,NA,NA,NA,18
1,"1",1.5541,NA,NA,NA,NA,18
1,"1",1.5982,NA,NA,NA,NA,18
2,"2",2.5002,NA,NA,NA,NA,18
2,"5",3.3531,NA,NA,NA,NA,18
1,"1",1.4475,NA,NA,NA,NA,18
2,"5",2.9347,NA,NA,NA,NA,18
2,"1",3.4043,NA,NA,NA,NA,18
2,"6",1.2664,NA,NA,NA,NA,18
1,"1",1.2573,NA,NA,NA,NA,18
1,"6",1.6427,NA,NA,NA,NA,18
1,"1",1.2019,NA,NA,NA,NA,18
2,"6",1.7453,NA,NA,NA,NA,18
2,"4",1.9274,NA,NA,NA,NA,18
1,"6",5.1795,NA,NA,NA,NA,18
2,"5",1.3645,NA,NA,NA,NA,18
2,"1",1.1555,NA,NA,NA,NA,18
1,"1",2.5679,NA,NA,NA,NA,18
1,"1",1.501,NA,NA,NA,NA,18
2,"1",1.3504,NA,NA,NA,NA,18
2,"5",3.1881,NA,NA,NA,NA,18
2,"1",1.2814,NA,NA,NA,NA,18
1,"5",1.5321,NA,NA,NA,NA,18
1,"1",1.5805,NA,NA,NA,NA,18
2,"1",2.0027,NA,NA,NA,NA,18
2,"4",1.8628,NA,NA,NA,NA,18
1,"5",1.6239,NA,NA,NA,NA,18
1,"1",1.8525,NA,NA,NA,NA,18
2,"1",1.3067,NA,NA,NA,NA,18
2,"6",1.1981,NA,NA,NA,NA,18
2,"1",1.739,NA,NA,NA,NA,18
2,"1",1.6201,NA,NA,NA,NA,18
1,"4",2.4543,NA,NA,NA,NA,18
1,"1",1.8642,NA,NA,NA,NA,18
1,"4",2.1029,NA,NA,NA,NA,18
2,"4",1.4577,NA,NA,NA,NA,18
2,"1",3.0542,NA,NA,NA,NA,18
1,"6",4.9174,NA,NA,NA,NA,18
1,"4",2.4386,NA,NA,NA,NA,18
1,"3",3.5223,NA,NA,NA,NA,18
2,"1",1.3686,NA,NA,NA,NA,18
1,"1",1.3379,NA,NA,NA,NA,18
1,"4",2.4608,NA,NA,NA,NA,18
2,"4",3.0121,NA,NA,NA,NA,18
2,"1",1.523,NA,NA,NA,NA,18
2,"3",1.5806,NA,NA,NA,NA,18
2,"3",3.2459,NA,NA,NA,NA,18
2,"1",1.1685,NA,NA,NA,NA,18
1,"1",1.4115,NA,NA,NA,NA,18
1,"5",6.9918,NA,NA,NA,NA,18
1,"6",1.4587,NA,NA,NA,NA,18
2,"1",2.2473,NA,NA,NA,NA,18
2,"3",1.5687,NA,NA,NA,NA,18
1,"1",1.5008,NA,NA,NA,NA,18
2,"1",2.2797,NA,NA,NA,NA,18
2,"1",1.477,NA,NA,NA,NA,18
2,"2",2.3185,NA,NA,NA,NA,18
1,"1",1.6924,NA,NA,NA,NA,18
2,"1",1.5028,NA,NA,NA,NA,18
2,"1",1.2223,NA,NA,NA,NA,18
2,"1",1.4313,NA,NA,NA,NA,18
1,"1",1.4059,NA,NA,NA,NA,18
2,"1",1.2349,NA,NA,NA,NA,18
2,"1",1.4969,NA,NA,NA,NA,18
2,"1",2.752,NA,NA,NA,NA,18
2,"1",1.3457,NA,NA,NA,NA,18
2,"6",1.1993,NA,NA,NA,NA,18
2,"1",1.2433,NA,NA,NA,NA,18
1,"1",1.4097,NA,NA,NA,NA,18
2,"1",1.2247,NA,NA,NA,NA,18
1,"1",2.7389,NA,NA,NA,NA,18
1,"1",1.3614,NA,NA,NA,NA,18
2,"1",1.2489,NA,NA,NA,NA,18
1,"6",1.0908,NA,NA,NA,NA,18
1,"1",1.4934,NA,NA,NA,NA,18
2,"4",2.4623,NA,NA,NA,NA,18
2,"1",1.4187,NA,NA,NA,NA,18
2,"1",1.4156,NA,NA,NA,NA,18
1,"1",2.4781,NA,NA,NA,NA,18
1,"1",3.1211,NA,NA,NA,NA,18
1,"1",1.2975,NA,NA,NA,NA,18
1,"1",1.2936,NA,NA,NA,NA,18
2,"4",1.6382,NA,NA,NA,NA,18
2,"1",1.239,NA,NA,NA,NA,18
1,"1",1.8838,NA,NA,NA,NA,18
2,"2",3.3194,NA,NA,NA,NA,18
1,"1",1.5617,NA,NA,NA,NA,18
2,"1",2.243,NA,NA,NA,NA,18
2,"1",1.3654,NA,NA,NA,NA,18
2,"1",1.038,NA,NA,NA,NA,18
1,"1",2.883,NA,NA,NA,NA,18
1,"1",1.4333,NA,NA,NA,NA,18
2,"1",1.5648,NA,NA,NA,NA,18
2,"1",1.3343,NA,NA,NA,NA,18
1,"2",1.7649,NA,NA,NA,NA,18
1,"3",1.7262,NA,NA,NA,NA,18
2,"2",2.5455,NA,NA,NA,NA,18
2,"1",2.1608,NA,NA,NA,NA,18
2,"1",1.7143,NA,NA,NA,NA,18
1,"1",1.1591,NA,NA,NA,NA,18
2,"6",2.4015,NA,NA,NA,NA,18
1,"1",2.0114,NA,NA,NA,NA,18
2,"1",2.2592,NA,NA,NA,NA,18
1,"1",2.8352,NA,NA,NA,NA,18
1,"2",1.9648,NA,NA,NA,NA,18
2,"1",1.372,NA,NA,NA,NA,18
1,"1",1.4345,NA,NA,NA,NA,18
2,"3",3.984,NA,NA,NA,NA,18
1,"1",1.1767,NA,NA,NA,NA,18
1,"1",1.6,NA,NA,NA,NA,18
1,"1",2.0677,NA,NA,NA,NA,18
1,"1",1.0325,NA,NA,NA,NA,18
1,"1",1.6805,NA,NA,NA,NA,18
1,"1",1.6438,NA,NA,NA,NA,18
2,"2",3.1163,NA,NA,NA,NA,18
1,"1",1.9863,NA,NA,NA,NA,18
2,"1",1.93,NA,NA,NA,NA,18
1,"1",1.8541,NA,NA,NA,NA,18
2,"1",2.4724,NA,NA,NA,NA,18
2,"1",0.9029,NA,NA,NA,NA,18
2,"1",0.9395,NA,NA,NA,NA,18
1,"6",0.8206,NA,NA,NA,NA,18
1,"1",1.307,NA,NA,NA,NA,18
1,"1",2.2257,NA,NA,NA,NA,18
1,"6",1.4345,NA,NA,NA,NA,18
1,"3",2.1967,NA,NA,NA,NA,18
2,"5",3.1766,NA,NA,NA,NA,18
2,"1",1.9704,NA,NA,NA,NA,18
1,"1",2.2629,NA,NA,NA,NA,18
2,"1",1.2593,NA,NA,NA,NA,18
2,"1",1.2881,NA,NA,NA,NA,18
2,"1",1.7975,NA,NA,NA,NA,18
1,"1",3.7572,NA,NA,NA,NA,18
1,"1",1.6603,NA,NA,NA,NA,18
1,"1",1.1248,NA,NA,NA,NA,18
2,"1",1.2721,NA,NA,NA,NA,18
1,"1",1.0968,NA,NA,NA,NA,18
2,"1",1.2459,NA,NA,NA,NA,18
1,"1",0.8987,NA,NA,NA,NA,18
2,"1",0.8701,NA,NA,NA,NA,18
1,"1",0.8467,NA,NA,NA,NA,18
1,"1",1.9658,NA,NA,NA,NA,18
1,"1",0.9963,NA,NA,NA,NA,18
2,"1",1.2989,NA,NA,NA,NA,18
1,"1",1.3902,NA,NA,NA,NA,18
1,"1",0.8375,NA,NA,NA,NA,18
1,"1",0.8484,NA,NA,NA,NA,18
2,"1",1.9352,NA,NA,NA,NA,18
2,"1",0.8887,NA,NA,NA,NA,18
2,"1",1.276,NA,NA,NA,NA,18
2,"1",1.0086,NA,NA,NA,NA,18
2,"1",0.777,NA,NA,NA,NA,18
2,"1",0.6648,NA,NA,NA,NA,18
1,"1",0.6622,NA,NA,NA,NA,18
2,"1",0.8357,NA,NA,NA,NA,18
2,"1",3.5868,NA,NA,NA,NA,18
2,"1",1.2664,NA,NA,NA,NA,18
2,"1",1.9743,NA,NA,NA,NA,18
1,"1",1.3468,NA,NA,NA,NA,18
1,"1",1.4493,NA,NA,NA,NA,18
1,"1",1.3849,NA,NA,NA,NA,18
2,"4",4.2009,NA,NA,NA,NA,18
1,"1",1.1201,NA,NA,NA,NA,18
2,"1",1.2969,NA,NA,NA,NA,18
2,"1",0.7369,NA,NA,NA,NA,18
2,"1",0.7563,NA,NA,NA,NA,18
1,"1",1.0845,NA,NA,NA,NA,18
1,"1",1.2132,NA,NA,NA,NA,18
1,"1",1.8397,NA,NA,NA,NA,18
2,"1",0.9339,NA,NA,NA,NA,18
2,"1",1.357,NA,NA,NA,NA,18
1,"1",1.1461,NA,NA,NA,NA,18
2,"1",1.5409,NA,NA,NA,NA,18
2,"1",1.8791,NA,NA,NA,NA,18
1,"1",1.2088,NA,NA,NA,NA,18
1,"1",1.7039,NA,NA,NA,NA,18
1,"1",1.1101,NA,NA,NA,NA,18
2,"1",2.229,NA,NA,NA,NA,18
2,"1",1.9933,NA,NA,NA,NA,18
2,"1",1.1538,NA,NA,NA,NA,18
1,"1",1.0349,NA,NA,NA,NA,18
1,"1",0.9248,NA,NA,NA,NA,18
2,"1",2.5896,NA,NA,NA,NA,18
2,"1",1.3211,NA,NA,NA,NA,18
1,"1",1.1592,NA,NA,NA,NA,18
2,"1",0.9983,NA,NA,NA,NA,18
2,"1",0.9402,NA,NA,NA,NA,18
2,"1",1.3049,NA,NA,NA,NA,18
1,"3",3.3701,NA,NA,NA,NA,18
1,"1",1.2641,NA,NA,NA,NA,18
2,"1",0.8804,NA,NA,NA,NA,18
2,"1",1.8866,NA,NA,NA,NA,18
2,"1",1.0208,NA,NA,NA,NA,18
1,"6",1.2339,NA,NA,NA,NA,18
1,"1",2.26,NA,NA,NA,NA,18
1,"1",2.9343,NA,NA,NA,NA,18
2,"1",1.2284,NA,NA,NA,NA,18
1,"1",1.4438,NA,NA,NA,NA,18
2,"1",2.3757,NA,NA,NA,NA,18
2,"1",1.8062,NA,NA,NA,NA,18
1,"1",1.6698,NA,NA,NA,NA,18
1,"1",1.2109,NA,NA,NA,NA,18
2,"1",1.5317,NA,NA,NA,NA,18
2,"1",1.0298,NA,NA,NA,NA,18
1,"1",0.9981,NA,NA,NA,NA,18
1,"1",1.7143,NA,NA,NA,NA,18
1,"1",0.9759,NA,NA,NA,NA,18
1,"6",2.8087,NA,NA,NA,NA,18
2,"1",4.2694,NA,NA,NA,NA,18
2,"1",1.3102,NA,NA,NA,NA,18
1,"1",1.492,NA,NA,NA,NA,18
1,"1",1.1414,NA,NA,NA,NA,18
1,"1",1.3105,NA,NA,NA,NA,18
1,"1",2.0606,NA,NA,NA,NA,18
1,"1",1.3498,NA,NA,NA,NA,18
1,"1",1.0579,NA,NA,NA,NA,18
2,"1",1.046,NA,NA,NA,NA,18
2,"1",1.5659,NA,NA,NA,NA,18
2,"1",1.6814,NA,NA,NA,NA,18
1,"1",1.7899,NA,NA,NA,NA,18
1,"1",1.1898,NA,NA,NA,NA,18
2,"1",3.2691,NA,NA,NA,NA,18
2,"1",1.1363,NA,NA,NA,NA,18
1,"1",1.1606,NA,NA,NA,NA,18
1,"1",1.0675,NA,NA,NA,NA,18
2,"1",1.8968,NA,NA,NA,NA,18
2,"1",1.5154,NA,NA,NA,NA,18
1,"1",2.071,NA,NA,NA,NA,18
1,"1",1.4761,NA,NA,NA,NA,18
1,"1",1.447,NA,NA,NA,NA,18
2,"1",2.7658,NA,NA,NA,NA,18
1,"1",1.9714,NA,NA,NA,NA,18
1,"1",1.2501,NA,NA,NA,NA,18
2,"1",1.1833,NA,NA,NA,NA,18
2,"4",3.5944,NA,NA,NA,NA,18
1,"1",2.0532,NA,NA,NA,NA,18
2,"1",1.2011,NA,NA,NA,NA,18
1,"6",4.607,NA,NA,NA,NA,18
1,"1",3.8005,NA,NA,NA,NA,18
2,"1",1.1735,NA,NA,NA,NA,18
2,"1",2.5351,NA,NA,NA,NA,18
2,"5",3.295,NA,NA,NA,NA,18
2,"1",1.3552,NA,NA,NA,NA,18
1,"1",1.6399,NA,NA,NA,NA,18
1,"1",2.9239,NA,NA,NA,NA,18
1,"1",1.5651,NA,NA,NA,NA,18
2,"1",3.4421,NA,NA,NA,NA,18
2,"1",3.6473,NA,NA,NA,NA,18
1,"1",1.1561,NA,NA,NA,NA,18
1,"1",1.0647,NA,NA,NA,NA,18
1,"1",1.1992,NA,NA,NA,NA,18
1,"1",3.2643,NA,NA,NA,NA,18
1,"6",4.454,NA,NA,NA,NA,18
1,"1",1.1748,NA,NA,NA,NA,18
1,"1",1.0099,NA,NA,NA,NA,18
2,"4",5.5704,NA,NA,NA,NA,18
2,"1",2.8437,NA,NA,NA,NA,18
2,"1",1.8042,NA,NA,NA,NA,18
2,"1",0.9697,NA,NA,NA,NA,18
1,"1",2.2137,NA,NA,NA,NA,18
2,"1",1.0727,NA,NA,NA,NA,18
2,"1",2.6703,NA,NA,NA,NA,18
2,"1",2.2349,NA,NA,NA,NA,18
2,"1",1.5921,NA,NA,NA,NA,18
1,"1",1.2349,NA,NA,NA,NA,18
2,"1",2.451,NA,NA,NA,NA,18
1,"1",2.4302,NA,NA,NA,NA,18
2,"1",1.3965,NA,NA,NA,NA,18
2,"1",1.0664,NA,NA,NA,NA,18
1,"1",2.3296,NA,NA,NA,NA,18
1,"1",1.4035,NA,NA,NA,NA,18
1,"6",6.1851,NA,NA,NA,NA,18
2,"1",1.3786,NA,NA,NA,NA,18
1,"1",1.2234,NA,NA,NA,NA,18
2,"1",1.003,NA,NA,NA,NA,18
1,"1",1.7334,NA,NA,NA,NA,18
2,"1",0.9169,NA,NA,NA,NA,18
1,"1",1.108,NA,NA,NA,NA,18
2,"1",0.9203,NA,NA,NA,NA,18
2,"1",1.3814,NA,NA,NA,NA,18
