"","word","type","condition","recog_rating","recog_RT","target_angle","response_angle","response_error","response_RT","participant"
"19888","INFANT"," STIM"," HIGH",6,1.026," -0.3024"," -0.4522"," 0.1498"," 1.0174","p18"
"19889","ISSUE"," FOIL"," LOW",6,6.1851," NA"," NA"," NA"," NA","p18"
"19890","CAGE"," STIM"," HIGH",6,1.6533," -0.4289"," -0.3594"," -0.0695"," 1.9682","p18"
"19891","RETAIN"," STIM"," LOW",6,0.6991," -1.1248"," -1.5916"," 0.4668"," 1.8014","p18"
"19892","THUMB"," STIM"," HIGH",6,0.6306," -1.8110"," -1.9580"," 0.1470"," 1.1342","p18"
"19893","SERIAL"," STIM"," LOW",6,0.7813," 2.9018"," 2.9258"," -0.0240"," 0.8673","p18"
"19894","MEMORY"," STIM"," LOW",6,1.55," -1.0725"," -1.3109"," 0.2384"," 1.2510","p18"
"19895","KITTEN"," FOIL"," HIGH",1,1.3786," NA"," NA"," NA"," NA","p18"
"19896","METIS"," STIM"," LOW",6,0.9913," 0.9904"," 0.9929"," -0.0025"," 1.1842","p18"
"19897","FOOL"," FOIL"," LOW",1,1.2234," NA"," NA"," NA"," NA","p18"
"19898","BIN"," FOIL"," HIGH",1,1.003," NA"," NA"," NA"," NA","p18"
"19899","NEAR"," FOIL"," LOW",1,1.7334," NA"," NA"," NA"," NA","p18"
"19900","MUCUS"," FOIL"," HIGH",1,0.9169," NA"," NA"," NA"," NA","p18"
"19901","DIVING"," STIM"," HIGH",1,7.3919," -1.3310"," -1.0357"," -0.2953"," 4.6202","p18"
"19902","FEAT"," FOIL"," LOW",1,1.108," NA"," NA"," NA"," NA","p18"
"19903","FAWN"," STIM"," HIGH",6,0.8063," -0.9461"," -1.3572"," 0.4111"," 1.5512","p18"
"19904","OAK"," STIM"," HIGH",6,0.9714," -2.7982"," -3.1008"," 0.3026"," 1.9848","p18"
"19905","ANCHOR"," STIM"," HIGH",6,0.7204," -2.8763"," -2.5094"," -0.3669"," 1.2343","p18"
"19906","CAR"," STIM"," HIGH",6,0.8115," -2.6781"," -2.5780"," -0.1000"," 1.5345","p18"
"19907","BOARD"," FOIL"," HIGH",1,0.9203," NA"," NA"," NA"," NA","p18"
"19908","SHEET"," FOIL"," HIGH",1,1.3814," NA"," NA"," NA"," NA","p18"
"19909","SCOTCH"," STIM"," HIGH",6,0.9902," 2.6564"," 2.7271"," -0.0707"," 1.0675","p18"
"19910","SIGHT"," FOIL"," LOW",1,2.9329," NA"," NA"," NA"," NA","p18"
"19911","EVER"," FOIL"," LOW",6,1.7739," NA"," NA"," NA"," NA","p18"
"19912","WINE"," FOIL"," HIGH",1,1.9756," NA"," NA"," NA"," NA","p18"
"19913","LED"," STIM"," LOW",6,1.0106," 1.0983"," 1.0769"," 0.0214"," 1.0842","p18"
"19914","SHEER"," STIM"," LOW",6,1.0379," -0.1361"," 0.0260"," -0.1622"," 0.9340","p18"
"19915","OUTSET"," FOIL"," LOW",1,1.1602," NA"," NA"," NA"," NA","p18"
"19916","LAND"," FOIL"," HIGH",1,0.9502," NA"," NA"," NA"," NA","p18"
"19917","TEEM"," STIM"," LOW",6,1.0333," 1.0782"," 1.1188"," -0.0406"," 1.1008","p18"
"19918","SISTER"," STIM"," HIGH",6,2.6308," -1.7986"," -1.9838"," 0.1852"," 1.9515","p18"
"19919","ARROW"," FOIL"," HIGH",1,1.0598," NA"," NA"," NA"," NA","p18"
"19920","LAMP"," FOIL"," HIGH",4,4.0123," NA"," NA"," NA"," NA","p18"
"19921","PIG"," FOIL"," HIGH",5,4.1547," NA"," NA"," NA"," NA","p18"
"19922","KETTLE"," STIM"," HIGH",6,1.267," 1.0964"," 2.3778"," -1.2814"," 3.0690","p18"
"19923","PLACE"," FOIL"," LOW",1,1.9116," NA"," NA"," NA"," NA","p18"
"19924","MEADOW"," FOIL"," HIGH",1,0.8524," NA"," NA"," NA"," NA","p18"
"19925","HASTY"," STIM"," LOW",6,1.2631," -2.8087"," -2.8714"," 0.0627"," 1.7180","p18"
"19926","SALVE"," FOIL"," LOW",1,1.4232," NA"," NA"," NA"," NA","p18"
"19927","COAT"," FOIL"," HIGH",1,1.1709," NA"," NA"," NA"," NA","p18"
"19928","STOVE"," FOIL"," HIGH",1,1.6616," NA"," NA"," NA"," NA","p18"
"19929","CROCK"," STIM"," LOW",6,1.1847," 2.8652"," 0.9273"," 1.9379"," 1.1342","p18"
"19930","RAT"," FOIL"," HIGH",1,1.8645," NA"," NA"," NA"," NA","p18"
"19931","CHISEL"," STIM"," HIGH",6,1.3187," 2.3172"," 2.2823"," 0.0350"," 1.0341","p18"
"19932","BABY"," STIM"," HIGH",6,2.3674," -1.6142"," -1.5811"," -0.0332"," 1.5345","p18"
"19933","CARROT"," FOIL"," HIGH",1,1.1294," NA"," NA"," NA"," NA","p18"
"19934","CORPSE"," FOIL"," HIGH",6,3.358," NA"," NA"," NA"," NA","p18"
"19935","BAND"," STIM"," HIGH",6,0.8598," -0.3363"," -0.0157"," -0.3206"," 1.0341","p18"
"19936","FLOOD"," STIM"," HIGH",3,4.2837," 2.5280"," 2.4301"," 0.0979"," 2.9356","p18"
"19937","LENGTH"," FOIL"," LOW",1,1.7939," NA"," NA"," NA"," NA","p18"
"19938","MUSSEL"," STIM"," HIGH",3,2.924," -0.6977"," -3.0230"," 2.3253"," 0.9674","p18"
"19939","CREAM"," STIM"," HIGH",6,4.7899," 0.7859"," 0.3679"," 0.4179"," 2.6020","p18"
"19940","USUAL"," STIM"," LOW",6,0.9225," 1.0068"," -1.9532"," 2.9600"," 1.0508","p18"
"19941","SOUL"," STIM"," LOW",6,1.2303," -1.0837"," -1.1329"," 0.0492"," 2.4018","p18"
"19942","PILLOW"," FOIL"," HIGH",1,2.1148," NA"," NA"," NA"," NA","p18"
"19943","REASON"," STIM"," LOW",6,1.0967," 2.7800"," -0.8748"," -2.6284"," 1.6846","p18"
"19944","PAID"," FOIL"," LOW",6,0.8667," NA"," NA"," NA"," NA","p18"
"19945","RUG"," FOIL"," HIGH",6,1.1224," NA"," NA"," NA"," NA","p18"
"19946","PLUM"," STIM"," HIGH",6,0.7719," -2.7147"," -3.0287"," 0.3140"," 0.9174","p18"
"19947","AMPERE"," STIM"," LOW",6,0.8135," -2.0688"," -2.9028"," 0.8340"," 0.8840","p18"
"19948","MOLE"," FOIL"," HIGH",1,1.639," NA"," NA"," NA"," NA","p18"
"19949","THWART"," STIM"," LOW",6,0.7816," -0.2232"," -0.7562"," 0.5330"," 1.3010","p18"
"19950","YET"," FOIL"," LOW",1,4.0575," NA"," NA"," NA"," NA","p18"
"19951","OH"," STIM"," LOW",6,0.9044," -2.0093"," -2.5113"," 0.5020"," 0.7506","p18"
"19952","HAVE"," FOIL"," LOW",6,1.2593," NA"," NA"," NA"," NA","p18"
"19953","ADVERB"," FOIL"," LOW",1,1.1902," NA"," NA"," NA"," NA","p18"
"19954","PIN"," STIM"," HIGH",1,1.1035," 3.0889"," -2.4919"," -0.7024"," 1.3510","p18"
"19955","DOLLAR"," STIM"," HIGH",6,0.8281," 1.5536"," 1.5501"," 0.0035"," 0.9841","p18"
"19956","KEG"," STIM"," HIGH",6,1.2583," -0.8697"," -0.1441"," -0.7256"," 1.1175","p18"
"19957","ZEAL"," FOIL"," LOW",1,0.9775," NA"," NA"," NA"," NA","p18"
"19958","ROGUE"," FOIL"," LOW",4,3.4438," NA"," NA"," NA"," NA","p18"
"19959","MISERY"," FOIL"," LOW",1,1.0561," NA"," NA"," NA"," NA","p18"
"19960","SOIL"," STIM"," HIGH",6,0.6687," 2.9197"," -3.0481"," -0.3153"," 1.7013","p18"
"19961","LEAL"," STIM"," LOW",6,1.3408," -1.1650"," 2.6168"," 2.5014"," 1.9848","p18"
"19962","CAUCUS"," FOIL"," LOW",1,1.1435," NA"," NA"," NA"," NA","p18"
"19963","FACE"," STIM"," HIGH",6,1.2056," 2.8826"," 3.1364"," -0.2538"," 0.6005","p18"
"19964","ADAGE"," STIM"," LOW",6,2.1747," 2.3213"," 2.7192"," -0.3979"," 1.4177","p18"
"19965","LIKEN"," STIM"," LOW",6,0.7288," -2.2880"," -3.0703"," 0.7823"," 0.9007","p18"
"19966","TWANG"," FOIL"," LOW",1,4.2095," NA"," NA"," NA"," NA","p18"
"19967","SAND"," STIM"," HIGH",6,1.3924," 0.6506"," -0.8554"," 1.5060"," 1.4678","p18"
"19968","GRACE"," FOIL"," LOW",1,1.0756," NA"," NA"," NA"," NA","p18"
"19969","STAR"," FOIL"," HIGH",1,1.2485," NA"," NA"," NA"," NA","p18"
"19970","GOOF"," FOIL"," LOW",1,0.9696," NA"," NA"," NA"," NA","p18"
"19971","DIRT"," FOIL"," HIGH",1,1.1069," NA"," NA"," NA"," NA","p18"
"19972","ALIAS"," FOIL"," LOW",1,1.5797," NA"," NA"," NA"," NA","p18"
"19973","LIZARD"," STIM"," HIGH",6,1.3349," -2.8027"," -2.7678"," -0.0349"," 2.5353","p18"
"19974","RADIO"," STIM"," HIGH",6,0.8091," -2.7473"," 2.9696"," 0.5663"," 0.6338","p18"
"19975","THINK"," FOIL"," LOW",6,3.6164," NA"," NA"," NA"," NA","p18"
"19976","CUT"," STIM"," LOW",6,1.0138," 2.3162"," 2.3815"," -0.0652"," 0.8006","p18"
"19977","PLAN"," STIM"," LOW",6,2.2704," -0.4011"," -0.6974"," 0.2963"," 0.8840","p18"
"19978","OR"," STIM"," LOW",6,0.7955," 1.0263"," 0.9383"," 0.0880"," 0.6672","p18"
"19979","GOD"," FOIL"," LOW",3,3.5235," NA"," NA"," NA"," NA","p18"
"19980","DEAR"," FOIL"," LOW",1,3.4685," NA"," NA"," NA"," NA","p18"
"19981","BOOT"," FOIL"," HIGH",1,3.4694," NA"," NA"," NA"," NA","p18"
"19982","FENCE"," STIM"," HIGH",6,1.9561," 2.0049"," -2.8966"," -1.3816"," 2.6687","p18"
"19983","BY"," FOIL"," LOW",1,1.7176," NA"," NA"," NA"," NA","p18"
"19984","CORD"," FOIL"," HIGH",1,1.6471," NA"," NA"," NA"," NA","p18"
"19985","NAPKIN"," FOIL"," HIGH",1,0.8987," NA"," NA"," NA"," NA","p18"
"19986","SLAY"," FOIL"," LOW",1,1.2234," NA"," NA"," NA"," NA","p18"
"19987","WINDOW"," STIM"," HIGH",6,1.342," 2.6214"," 2.7573"," -0.1359"," 1.0675","p18"
"19988","DOLL"," STIM"," HIGH",6,1.1343," -2.6082"," -2.6414"," 0.0332"," 0.9340","p18"
"19989","LISP"," STIM"," LOW",6,1.0683," -0.2351"," -0.8961"," 0.6610"," 1.2510","p18"
"19990","SNORT"," STIM"," LOW",6,1.4886," -0.7700"," 0.5288"," -1.2988"," 1.9181","p18"
"19991","DESPOT"," FOIL"," LOW",1,1.9312," NA"," NA"," NA"," NA","p18"
"19992","DOCK"," STIM"," HIGH",6,1.2129," 2.2009"," 2.2828"," -0.0819"," 0.8340","p18"
"19993","FLUTE"," STIM"," HIGH",6,1.4859," 2.3124"," 2.6315"," -0.3190"," 0.7506","p18"
"19994","WHALE"," FOIL"," HIGH",1,0.8673," NA"," NA"," NA"," NA","p18"
"19995","POPE"," STIM"," HIGH",6,0.7955," 1.1070"," 1.1282"," -0.0211"," 0.9340","p18"
"19996","MARKET"," STIM"," HIGH",6,0.7363," -1.3423"," -1.3593"," 0.0171"," 1.2009","p18"
"19997","CASKET"," STIM"," HIGH",6,0.681," -0.2376"," -0.7419"," 0.5044"," 1.0008","p18"
"19998","DECAY"," FOIL"," LOW",1,2.1829," NA"," NA"," NA"," NA","p18"
"19999","HOOF"," FOIL"," HIGH",1,1.9331," NA"," NA"," NA"," NA","p18"
"20000","MOTH"," FOIL"," HIGH",1,1.1727," NA"," NA"," NA"," NA","p18"
"20001","HEN"," FOIL"," HIGH",1,2.347," NA"," NA"," NA"," NA","p18"
"20002","EGO"," STIM"," LOW",6,1.1033," 1.2239"," 1.2688"," -0.0449"," 1.2343","p18"
"20003","DRINK"," STIM"," HIGH",6,1.5789," 1.1545"," 1.1855"," -0.0310"," 1.3677","p18"
"20004","GIVE"," STIM"," LOW",6,0.8367," -1.0662"," -1.3018"," 0.2356"," 1.2009","p18"
"20005","PEON"," FOIL"," LOW",1,1.1158," NA"," NA"," NA"," NA","p18"
"20006","SEND"," STIM"," LOW",6,0.7847," -0.8048"," -0.8638"," 0.0590"," 0.9174","p18"
"20007","BALLOT"," FOIL"," LOW",1,0.9272," NA"," NA"," NA"," NA","p18"
"20008","HEIGHT"," STIM"," LOW",1,3.3448," 2.8360"," -0.2337"," 3.0697"," 3.3859","p18"
"20009","CHAIR"," STIM"," HIGH",6,0.8808," 0.9674"," 0.4729"," 0.4945"," 3.2024","p18"
"20010","ZONE"," FOIL"," LOW",1,2.4448," NA"," NA"," NA"," NA","p18"
"20011","TUBE"," FOIL"," HIGH",1,5.0313," NA"," NA"," NA"," NA","p18"
"20012","NICKEL"," STIM"," HIGH",6,0.8469," 1.0217"," -0.5010"," 1.5228"," 1.0675","p18"
"20013","PALM"," FOIL"," HIGH",1,0.9676," NA"," NA"," NA"," NA","p18"
"20014","PERSON"," STIM"," HIGH",6,3.3332," 1.1272"," 1.0913"," 0.0359"," 1.5178","p18"
"20015","FAN"," FOIL"," HIGH",1,2.0021," NA"," NA"," NA"," NA","p18"
"20016","SNAKE"," FOIL"," HIGH",1,0.9279," NA"," NA"," NA"," NA","p18"
"20017","CRYPT"," STIM"," HIGH",1,1.3371," 0.1267"," -2.4449"," 2.5716"," 2.3518","p18"
"20018","WHEAT"," FOIL"," HIGH",1,0.6823," NA"," NA"," NA"," NA","p18"
"20019","RISK"," FOIL"," LOW",6,2.4096," NA"," NA"," NA"," NA","p18"
"20020","IMPACT"," STIM"," LOW",1,1.885," 0.9857"," 2.7962"," -1.8105"," 1.1175","p18"
"20021","BED"," FOIL"," HIGH",1,2.1826," NA"," NA"," NA"," NA","p18"
"20022","ACCORD"," STIM"," LOW",6,0.9038," 1.5444"," 1.3816"," 0.1628"," 1.5345","p18"
"20023","LIVE"," FOIL"," LOW",1,3.2524," NA"," NA"," NA"," NA","p18"
"20024","SEVERE"," STIM"," LOW",6,1.0378," 2.0227"," 2.0693"," -0.0466"," 1.1676","p18"
"20025","HAM"," STIM"," HIGH",6,1.0347," -0.2646"," -0.7709"," 0.5063"," 0.9674","p18"
"20026","MULE"," FOIL"," HIGH",1,0.8132," NA"," NA"," NA"," NA","p18"
"20027","UNDER"," STIM"," LOW",6,0.8045," -0.2186"," -0.3105"," 0.0919"," 1.2009","p18"
"20028","THROW"," STIM"," LOW",6,1.0194," -1.7726"," -1.8991"," 0.1266"," 1.3677","p18"
"20029","BLAND"," FOIL"," LOW",1,1.5712," NA"," NA"," NA"," NA","p18"
"20030","PIDGIN"," FOIL"," LOW",1,0.9369," NA"," NA"," NA"," NA","p18"
"20031","AFRAID"," FOIL"," LOW",1,1.1201," NA"," NA"," NA"," NA","p18"
"20032","KNIFE"," FOIL"," HIGH",1,0.7515," NA"," NA"," NA"," NA","p18"
"20033","OVER"," FOIL"," LOW",1,2.9782," NA"," NA"," NA"," NA","p18"
"20034","TOAST"," STIM"," HIGH",6,0.8205," 2.8386"," 2.8446"," -0.0061"," 0.8173","p18"
"20035","IRIS"," FOIL"," HIGH",1,0.8823," NA"," NA"," NA"," NA","p18"
"20036","NORMAL"," STIM"," LOW",6,0.7727," 2.2275"," 1.7764"," 0.4511"," 1.0675","p18"
"20037","PYTHON"," STIM"," HIGH",6,0.7221," 1.0004"," 1.2818"," -0.2814"," 0.9340","p18"
"20038","PIANO"," FOIL"," HIGH",1,0.8512," NA"," NA"," NA"," NA","p18"
"20039","CABIN"," STIM"," HIGH",6,3.5573," 0.9960"," 0.9138"," 0.0821"," 0.9174","p18"
"20040","BRAIN"," STIM"," HIGH",6,2.9531," 2.7159"," -0.5141"," -3.0533"," 1.0508","p18"
"20041","CALM"," FOIL"," LOW",1,3.2255," NA"," NA"," NA"," NA","p18"
"20042","SUPPLY"," FOIL"," LOW",1,1.451," NA"," NA"," NA"," NA","p18"
"20043","JUNIOR"," FOIL"," LOW",1,2.0274," NA"," NA"," NA"," NA","p18"
"20044","SEA"," FOIL"," HIGH",1,0.7993," NA"," NA"," NA"," NA","p18"
"20045","OIL"," STIM"," HIGH",6,0.6648," 0.9638"," -1.0657"," 2.0294"," 1.7513","p18"
"20046","WEB"," STIM"," HIGH",6,1.4209," -2.7071"," -2.8329"," 0.1257"," 0.3336","p18"
"20047","LINKS"," FOIL"," LOW",1,1.2996," NA"," NA"," NA"," NA","p18"
"20048","CAKE"," STIM"," HIGH",6,0.7615," 1.2629"," 1.2918"," -0.0289"," 0.9340","p18"
"20049","VOTE"," STIM"," LOW",6,0.795," -0.7052"," -1.0242"," 0.3190"," 1.0842","p18"
"20050","AGENCY"," FOIL"," LOW",6,1.2015," NA"," NA"," NA"," NA","p18"
"20051","PALACE"," FOIL"," HIGH",1,2.1711," NA"," NA"," NA"," NA","p18"
"20052","ROOT"," STIM"," HIGH",1,2.4418," 0.9125"," 1.3724"," -0.4599"," 1.5512","p18"
"20053","SHOULD"," STIM"," LOW",6,4.7254," 2.6809"," 1.9218"," 0.7592"," 1.7013","p18"
"20054","SOLEMN"," STIM"," LOW",6,0.6939," -2.1279"," -2.4961"," 0.3681"," 0.8006","p18"
"20055","SIEGE"," STIM"," LOW",6,0.6011," 0.4983"," -0.2377"," 0.7360"," 0.6505","p18"
"20056","PANTS"," FOIL"," HIGH",1,0.7218," NA"," NA"," NA"," NA","p18"
"20057","MAP"," FOIL"," HIGH",1,3.479," NA"," NA"," NA"," NA","p18"
"20058","MUCH"," STIM"," LOW",6,0.9515," 1.3903"," 1.2138"," 0.1765"," 0.8340","p18"
"20059","BELLE"," STIM"," LOW",6,0.6359," -0.8209"," -1.0079"," 0.1871"," 1.1342","p18"
"20060","LENS"," FOIL"," HIGH",1,0.7288," NA"," NA"," NA"," NA","p18"
"20061","LIRE"," FOIL"," LOW",1,3.8561," NA"," NA"," NA"," NA","p18"
"20062","JERSEY"," STIM"," HIGH",6,0.8645," -0.1503"," -0.0823"," -0.0680"," 1.2009","p18"
"20063","TIDY"," FOIL"," LOW",1,1.0771," NA"," NA"," NA"," NA","p18"
"20064","BREAST"," FOIL"," HIGH",1,0.7402," NA"," NA"," NA"," NA","p18"
"20065","CHINA"," FOIL"," HIGH",1,0.8279," NA"," NA"," NA"," NA","p18"
"20066","BLAME"," FOIL"," LOW",1,1.3796," NA"," NA"," NA"," NA","p18"
"20067","LUNE"," STIM"," LOW",6,0.6029," -1.1367"," -0.6107"," -0.5260"," 1.1842","p18"
"20068","DERAY"," STIM"," LOW",6,0.7425," 0.7690"," 0.5781"," 0.1909"," 0.9507","p18"
"20069","GUN"," FOIL"," HIGH",1,1.2381," NA"," NA"," NA"," NA","p18"
"20070","LESS"," FOIL"," LOW",1,1.0898," NA"," NA"," NA"," NA","p18"
"20071","CURSE"," STIM"," LOW",6,0.7823," -1.2864"," -1.4348"," 0.1484"," 0.9841","p18"
"20072","HOOD"," STIM"," HIGH",6,1.0572," -1.9463"," -2.0899"," 0.1437"," 1.0008","p18"
"20073","MALE"," FOIL"," HIGH",1,1.9443," NA"," NA"," NA"," NA","p18"
"20074","VETO"," STIM"," LOW",6,0.7384," 0.4328"," 0.6875"," -0.2547"," 0.8673","p18"
"20075","WIDE"," STIM"," LOW",6,1.3828," -1.0919"," -1.0748"," -0.0171"," 1.2176","p18"
"20076","MILK"," STIM"," HIGH",6,0.7635," 2.9941"," 3.0108"," -0.0166"," 1.4344","p18"
"20077","SLEIGH"," FOIL"," HIGH",1,1.7546," NA"," NA"," NA"," NA","p18"
"20078","SOCK"," STIM"," HIGH",6,0.9883," 2.9459"," 3.0218"," -0.0759"," 0.8840","p18"
"20079","DEBUT"," FOIL"," LOW",1,0.9098," NA"," NA"," NA"," NA","p18"
"20080","SLEEVE"," STIM"," HIGH",6,0.977," -0.2984"," -0.3008"," 0.0023"," 1.0008","p18"
"20081","WITHER"," FOIL"," LOW",1,1.57," NA"," NA"," NA"," NA","p18"
"20082","MUD"," FOIL"," HIGH",1,0.8518," NA"," NA"," NA"," NA","p18"
"20083","FISH"," STIM"," HIGH",6,1.1908," -2.4356"," -2.3742"," -0.0614"," 1.5011","p18"
"20084","POOR"," STIM"," LOW",6,1.4644," 1.8426"," 1.8294"," 0.0132"," 1.0675","p18"
"20085","REPAIR"," STIM"," LOW",6,1.6454," 0.4647"," -0.7817"," 1.2464"," 5.3874","p18"
"20086","THING"," FOIL"," LOW",1,3.2991," NA"," NA"," NA"," NA","p18"
"20087","CAUL"," STIM"," LOW",6,0.7886," -1.8480"," -2.1094"," 0.2614"," 1.2676","p18"
"20088","STAIR"," FOIL"," HIGH",1,1.5345," NA"," NA"," NA"," NA","p18"
"20089","TWO"," STIM"," LOW",6,0.9915," -2.2052"," -2.5493"," 0.3442"," 0.7506","p18"
"20090","SKIRT"," FOIL"," HIGH",1,1.2968," NA"," NA"," NA"," NA","p18"
"20091","LEAF"," FOIL"," HIGH",1,4.1118," NA"," NA"," NA"," NA","p18"
"20092","GRATE"," STIM"," LOW",6,0.7754," -0.3354"," -0.7818"," 0.4464"," 1.1342","p18"
"20093","ALSO"," FOIL"," LOW",1,0.9589," NA"," NA"," NA"," NA","p18"
"20094","CASTE"," STIM"," LOW",6,0.7509," -1.7668"," -1.7895"," 0.0226"," 1.2009","p18"
"20095","FOIBLE"," FOIL"," LOW",1,1.3953," NA"," NA"," NA"," NA","p18"
"20096","HAT"," STIM"," HIGH",6,0.9401," 2.9752"," 2.9850"," -0.0098"," 1.4678","p18"
"20097","REPEAT"," STIM"," LOW",1,2.2526," 2.9560"," 0.8554"," 2.1006"," 1.8681","p18"
"20098","COKE"," STIM"," HIGH",6,0.7699," 2.2993"," 2.0090"," 0.2903"," 1.8014","p18"
"20099","MIGHT"," FOIL"," LOW",1,1.322," NA"," NA"," NA"," NA","p18"
"20100","DESIGN"," FOIL"," LOW",1,0.9978," NA"," NA"," NA"," NA","p18"
"20101","LADY"," FOIL"," HIGH",1,1.6754," NA"," NA"," NA"," NA","p18"
"20102","ZOO"," STIM"," HIGH",6,2.7883," -2.2295"," -2.7785"," 0.5491"," 0.7339","p18"
"20103","LEAST"," FOIL"," LOW",1,1.0625," NA"," NA"," NA"," NA","p18"
"20104","FEET"," FOIL"," HIGH",1,1.5334," NA"," NA"," NA"," NA","p18"
"20105","CIDER"," FOIL"," HIGH",1,0.9026," NA"," NA"," NA"," NA","p18"
"20106","SEAT"," STIM"," HIGH",6,0.8229," -1.1934"," -1.2018"," 0.0083"," 1.2009","p18"
"20107","LUNG"," STIM"," HIGH",6,0.7426," 0.2938"," 0.4388"," -0.1450"," 0.8840","p18"
"20108","POCKET"," FOIL"," HIGH",1,0.8423," NA"," NA"," NA"," NA","p18"
"20109","ELM"," STIM"," HIGH",6,0.6048," -0.8421"," -0.8937"," 0.0516"," 1.0008","p18"
"20110","PAUSE"," STIM"," LOW",6,1.8732," 2.4236"," 2.7124"," -0.2888"," 0.7506","p18"
"20111","MOVE"," STIM"," LOW",6,0.6414," 0.4810"," 0.7744"," -0.2934"," 0.8840","p18"
"20112","HOUSE"," STIM"," HIGH",6,1.7114," 2.3433"," 1.9974"," 0.3459"," 0.7339","p18"
"20113","SEVER"," STIM"," LOW",6,1.7268," 1.4507"," 1.4166"," 0.0341"," 1.0341","p18"
"20114","TIE"," FOIL"," HIGH",1,0.9666," NA"," NA"," NA"," NA","p18"
"20115","TRY"," FOIL"," LOW",1,1.2391," NA"," NA"," NA"," NA","p18"
"20116","LIMB"," FOIL"," HIGH",6,0.8469," NA"," NA"," NA"," NA","p18"
"20117","VALLEY"," FOIL"," HIGH",1,1.1223," NA"," NA"," NA"," NA","p18"
"20118","QUEAN"," STIM"," LOW",6,1.1773," -2.9029"," -3.0844"," 0.1815"," 0.7005","p18"
"20119","COACH"," STIM"," HIGH",6,0.8016," -1.2386"," -1.2392"," 0.0006"," 0.8673","p18"
"20120","COIN"," FOIL"," HIGH",1,0.8151," NA"," NA"," NA"," NA","p18"
"20121","ROOM"," FOIL"," HIGH",1,3.5987," NA"," NA"," NA"," NA","p18"
"20122","BRAVE"," FOIL"," LOW",1,0.9754," NA"," NA"," NA"," NA","p18"
"20123","KNOB"," STIM"," HIGH",6,1.2051," 3.0710"," -3.1102"," -0.1020"," 0.7172","p18"
"20124","GLOOM"," STIM"," LOW",6,1.2416," -2.8346"," -3.0389"," 0.2042"," 0.8673","p18"
"20125","RUSH"," FOIL"," LOW",1,2.1596," NA"," NA"," NA"," NA","p18"
"20126","AREA"," STIM"," LOW",6,0.8072," -1.1890"," -1.2803"," 0.0913"," 1.3677","p18"
"20127","AGILE"," FOIL"," LOW",1,1.0641," NA"," NA"," NA"," NA","p18"
"20128","FLASK"," STIM"," HIGH",6,0.8212," -2.2020"," -2.1874"," -0.0146"," 0.9841","p18"
"20129","YARD"," FOIL"," HIGH",1,0.9617," NA"," NA"," NA"," NA","p18"
"20130","FRUIT"," STIM"," HIGH",6,0.9036," -1.5238"," -1.4635"," -0.0603"," 1.1175","p18"
"20131","DISC"," STIM"," HIGH",6,1.2981," 0.7232"," 0.8627"," -0.1395"," 1.1842","p18"
"20132","OTTER"," FOIL"," HIGH",1,0.9193," NA"," NA"," NA"," NA","p18"
"20133","GRISLY"," STIM"," LOW",6,0.9353," -2.1010"," -2.3304"," 0.2294"," 0.8673","p18"
"20134","SALARY"," FOIL"," LOW",1,2.7703," NA"," NA"," NA"," NA","p18"
"20135","DAMSEL"," STIM"," HIGH",6,0.7383," -0.8559"," -0.8463"," -0.0097"," 0.8506","p18"
"20136","SALEP"," FOIL"," LOW",1,1.0538," NA"," NA"," NA"," NA","p18"
"20137","FUR"," STIM"," HIGH",6,0.6849," -1.5236"," -1.5813"," 0.0576"," 1.0508","p18"
"20138","QUEST"," STIM"," LOW",6,0.9807," -2.7333"," -2.7394"," 0.0061"," 0.9841","p18"
"20139","STAY"," FOIL"," LOW",1,2.187," NA"," NA"," NA"," NA","p18"
"20140","PAX"," FOIL"," LOW",1,1.3025," NA"," NA"," NA"," NA","p18"
"20141","SURAL"," STIM"," LOW",6,1.7319," 2.8979"," 2.9054"," -0.0076"," 1.0508","p18"
"20142","SUCH"," FOIL"," LOW",1,2.99," NA"," NA"," NA"," NA","p18"
"20143","PUP"," STIM"," HIGH",6,0.8944," 1.2655"," 1.3334"," -0.0679"," 1.4011","p18"
"20144","GRAPE"," FOIL"," HIGH",1,0.9455," NA"," NA"," NA"," NA","p18"
"20145","IDEA"," STIM"," LOW",1,1.494," -0.3474"," -1.0225"," 0.6751"," 1.9181","p18"
"20146","HIDE"," FOIL"," LOW",1,1.9094," NA"," NA"," NA"," NA","p18"
"20147","NUMB"," STIM"," LOW",6,0.9479," 2.7588"," 2.6501"," 0.1087"," 2.6353","p18"
"20148","CLAIM"," STIM"," LOW",6,1.0513," 2.3363"," 2.2488"," 0.0875"," 0.7839","p18"
"20149","OLIVE"," FOIL"," HIGH",1,0.826," NA"," NA"," NA"," NA","p18"
"20150","JUST"," FOIL"," LOW",6,1.3215," NA"," NA"," NA"," NA","p18"
"20151","DID"," STIM"," LOW",6,0.6977," -0.2509"," -0.2374"," -0.0135"," 0.9841","p18"
"20152","YOUR"," STIM"," LOW",1,2.4308," -1.7832"," -1.6900"," -0.0932"," 1.3343","p18"
"20153","FILM"," FOIL"," HIGH",1,1.8616," NA"," NA"," NA"," NA","p18"
"20154","GRAVEL"," FOIL"," HIGH",1,1.2275," NA"," NA"," NA"," NA","p18"
"20155","EVERY"," FOIL"," LOW",1,2.4499," NA"," NA"," NA"," NA","p18"
